file,stem,path,source_dir,channel,embedding_dimension,status,error,n_samples_original,n_samples_used,state_dim,subsample_step,dt_used,steps_used,elapsed_sec,dataset_id,sample_id,observable,ordered_coordinate,source_file,Exp1,Exp2,Exp3,Exp4,Exp5,Exp6,Exp7,Exp8,Exp9,Exp10,LLE,MLE,most_negative_exp,sum_exponents,mean_exponent,std_exponent,spectral_radius_abs,positive_count,negative_count,near_zero_count,KS_entropy_proxy,Kaplan_Yorke_dim,expansion_entropy,chaos_timescale,hyperchaos_flag,dissipative_flag,reliable_steps_flag,quality_score,divergence_coordinate_scale,multiple_positive_directions_flag
9dembedded_S__transmission.npy,9dembedded_S__transmission,embeddings_4to10/9dembedded_S__transmission.npy,embeddings_4to10,S__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013677120208740234,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,104.20212443957351,66.33198531235942,39.263525622470276,13.303482645591679,-10.797086751604214,-32.30140592922005,-65.43496435991818,-116.51367261163199,-230.50007002541582,,104.20212443957351,69.93254512480107,-230.50007002541582,-232.4460816577954,-25.82734240642171,96.10212636176988,230.50007002541582,4,5,0,223.10111801999489,7.9832979976619045,0.8584672631560836,0.009596733323607973,True,True,False,58.92556509887896,0.009596733323607973,True
9dembedded_R__transmission.npy,9dembedded_R__transmission,embeddings_4to10/9dembedded_R__transmission.npy,embeddings_4to10,R__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013547658920288086,N003,R,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,102.33930184088294,70.90739228185015,31.325159557773727,15.73653050172704,-15.882887392032067,-36.87420926011779,-66.34835422307279,-116.02963486325045,-210.96452162733567,,102.33930184088294,68.19061789350228,-210.96452162733567,-225.7912231835749,-25.087913687063878,91.3165722801996,210.96452162733567,4,5,0,220.30838418223385,7.872216252565876,0.8561671514726067,0.009771417060815982,True,True,False,58.92556509887896,0.009771417060815982,True
2dembedded_A__macroscopic_removal_cross_section.npy,2dembedded_A__macroscopic_removal_cross_section,2dembedding_data/2dembedded_A__macroscopic_removal_cross_section.npy,2dembedding_data,A__macroscopic_removal_cross_section,2,ok,,5999,3000,2,2,0.004603362395251549,150,0.012366294860839844,N003,A,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,218.27737448837672,-7.82000563495487,,,,,,,,,218.27737448837672,105.22868442671093,-7.82000563495487,210.45736885342185,105.22868442671093,113.0486900616658,218.27737448837672,1,1,0,218.27737448837672,2.0,0.0,0.004581326866075394,False,False,True,70.71067811865474,0.004581326866075394,False
9dembedded_R__macroscopic_removal_cross_section.npy,9dembedded_R__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_R__macroscopic_removal_cross_section.npy,embeddings_4to10,R__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.014404058456420898,N003,R,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,109.53691274427264,68.77947319682704,29.29790473852336,8.77566045587901,-10.107548783345994,-41.18063958171094,-53.80480145242659,-95.24747973964348,-229.26496886793078,,109.53691274427264,69.20476355987434,-229.26496886793078,-213.21548728955574,-23.690609698839527,93.65456526751663,229.26496886793078,4,5,0,216.38995113550203,8.070004072831644,0.8004475073081347,0.00912934256541101,True,True,False,58.92556509887896,0.00912934256541101,True
2dembedded_A__transmission.npy,2dembedded_A__transmission,2dembedding_data/2dembedded_A__transmission.npy,2dembedding_data,A__transmission,2,ok,,5999,3000,2,2,0.004603362395251549,150,0.011040687561035156,N003,A,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,210.6614285692621,4.312555961901421,,,,,,,,,210.6614285692621,107.48699226558176,4.312555961901421,214.97398453116352,107.48699226558176,103.17443630368035,210.6614285692621,2,0,0,214.97398453116352,2.0,0.14178193373407444,0.00474695347312342,True,False,True,70.71067811865474,0.00474695347312342,True
9dembedded_U__transmission.npy,9dembedded_U__transmission,embeddings_4to10/9dembedded_U__transmission.npy,embeddings_4to10,U__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013381719589233398,N003,U,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,105.29693602408922,59.763376148497215,30.392892087885944,17.717807617278158,-4.66033511923326,-36.165204659099444,-63.76434466540803,-109.61987042306504,-218.37316000589988,,105.29693602408922,65.15106808682413,-218.37316000589988,-219.4119029949551,-24.37910033277279,91.67974153313202,218.37316000589988,4,5,0,213.17101187775054,7.9905241359523025,0.8579638917634855,0.009496952501744456,True,True,False,58.92556509887896,0.009496952501744456,True
9dembedded_C__transmission.npy,9dembedded_C__transmission,embeddings_4to10/9dembedded_C__transmission.npy,embeddings_4to10,C__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.014062166213989258,N003,C,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,92.8742997314366,63.728107322211876,43.43275027483441,12.614731615272609,-13.60188518898783,-41.52112781682334,-61.003276764951124,-105.74344242152137,-187.41209699619722,,92.8742997314366,66.67838577616097,-187.41209699619722,-196.63194024472537,-21.84799336052504,83.24783211478703,187.41209699619722,4,5,0,212.64988894375549,7.912809314342392,0.8763866671919808,0.010767241345471105,True,True,False,58.92556509887896,0.010767241345471105,True
9dembedded_A__transmission.npy,9dembedded_A__transmission,embeddings_4to10/9dembedded_A__transmission.npy,embeddings_4to10,A__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.014739751815795898,N003,A,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,96.3465399690682,64.26033844530347,39.003308867908906,10.953455266839477,-5.236274885005288,-33.3823596936739,-54.71519971001909,-103.22135918982114,-240.89706639925205,,96.3465399690682,66.53672909409353,-240.89706639925205,-226.8886173286514,-25.209846369850155,95.54234380953673,240.89706639925205,4,5,0,210.5636425491201,8.058151181664387,0.8555551824431262,0.010379199920630749,True,True,False,58.92556509887896,0.010379199920630749,True
9dembedded_D__macroscopic_removal_cross_section.npy,9dembedded_D__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_D__macroscopic_removal_cross_section.npy,embeddings_4to10,D__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013710737228393555,N003,D,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,106.91413205610853,55.308240391570145,40.8801628411611,7.189508453604673,-5.926015099358133,-39.71007116195505,-86.16177433035942,-109.42982353801698,-244.42138226571782,,106.91413205610853,67.70084509627993,-244.42138226571782,-275.35702265296294,-30.595224739218104,99.1858283970629,244.42138226571782,4,5,0,210.29204374244446,7.717301560150119,0.814399592689709,0.009353300454940794,True,True,False,58.92556509887896,0.009353300454940794,True
9dembedded_A__macroscopic_removal_cross_section.npy,9dembedded_A__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_A__macroscopic_removal_cross_section.npy,embeddings_4to10,A__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013802528381347656,N003,A,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,92.93112184477816,68.69236249843067,38.06704988380168,10.25241155261198,-11.54500506153461,-18.855719317108342,-60.7972436603223,-105.53932211178453,-257.26316651160363,,92.93112184477816,66.5635114090035,-257.26316651160363,-244.05751088273095,-27.117501209192326,99.88817744574348,257.26316651160363,4,5,0,209.94294577962248,8.051331311077044,0.8535998547554186,0.010760657787713884,True,True,False,58.92556509887896,0.010760657787713884,True
9dembedded_V__macroscopic_removal_cross_section.npy,9dembedded_V__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_V__macroscopic_removal_cross_section.npy,embeddings_4to10,V__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.014060020446777344,N003,V,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,87.81767406807717,72.03604214874744,33.91015498857767,15.09341204224038,-7.73606713271324,-26.605297388452485,-56.29896110158577,-109.53817061635742,-260.174818350133,,87.81767406807717,64.58795706846742,-260.174818350133,-251.49603134159926,-27.944003482399918,100.48650959784524,260.174818350133,4,5,0,208.85728324764264,8.033357521160461,0.8774965303510621,0.011387229400140907,True,True,False,58.92556509887896,0.011387229400140907,True
9dembedded_V__transmission.npy,9dembedded_V__transmission,embeddings_4to10/9dembedded_V__transmission.npy,embeddings_4to10,V__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013447761535644531,N003,V,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,92.69827216279052,65.26359265521931,38.58311992715573,11.428588903646098,-8.778391955207795,-29.926910604995893,-61.910144170824836,-108.4985336442301,-230.4530813294268,,92.69827216279052,65.51499491505518,-230.4530813294268,-231.5934880558738,-25.73260978398598,93.21312002987057,230.4530813294268,4,5,0,207.97357364881165,7.989489196875357,0.862603732243022,0.01078768758757301,True,True,False,58.92556509887896,0.01078768758757301,True
3dembedded_R__transmission.npy,3dembedded_R__transmission,3dembedding_data/3dembedded_R__transmission.npy,3dembedding_data,R__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012067794799804688,N003,R,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,157.0236115514323,50.01655454797825,-192.72307267070715,,,,,,,,157.0236115514323,4.7723644762344675,-192.72307267070715,14.317093428703402,4.7723644762344675,146.32375822704776,192.72307267070715,2,1,0,207.04016609941056,3.0,0.7976562418628114,0.006368468984503359,True,False,True,70.71067811865474,0.006368468984503359,True
9dembedded_B__transmission.npy,9dembedded_B__transmission,embeddings_4to10/9dembedded_B__transmission.npy,embeddings_4to10,B__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013487577438354492,N003,B,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,85.61909991942363,65.61430447991499,37.32139756680888,14.346664442891536,-3.337326490446755,-34.393503760642986,-65.21461595737047,-112.54420984809589,-283.1798947312154,,85.61909991942363,62.8516006553825,-283.1798947312154,-295.7680843787325,-32.86312048652584,106.3635105878702,283.1798947312154,4,5,0,202.90146640903902,7.888148935742605,0.8857508465271057,0.011679636914439684,True,True,False,58.92556509887896,0.011679636914439684,True
3dembedded_D__macroscopic_removal_cross_section.npy,3dembedded_D__macroscopic_removal_cross_section,3dembedding_data/3dembedded_D__macroscopic_removal_cross_section.npy,3dembedding_data,D__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012372493743896484,N003,D,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,141.52017934429037,61.121065880258755,-171.50692542266015,,,,,,,,141.52017934429037,10.378106600629659,-171.50692542266015,31.134319801888978,10.378106600629659,132.73439146665652,171.50692542266015,2,1,0,202.64124522454912,3.0,0.8832646410493694,0.007066130106910051,True,False,True,70.71067811865474,0.007066130106910051,True
9dembedded_U__macroscopic_removal_cross_section.npy,9dembedded_U__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_U__macroscopic_removal_cross_section.npy,embeddings_4to10,U__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013763666152954102,N003,U,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,98.891659810257,53.562237695164924,40.64951608634958,9.423059806677866,-11.399179872321593,-41.55867491614525,-67.11428331889427,-114.35066779945637,-225.9999486063849,,98.891659810257,64.3678045305905,-225.9999486063849,-257.89628111475304,-28.65514234608367,92.80387925289496,225.9999486063849,4,5,0,202.52647339844938,7.721065621021937,0.8416931274365854,0.010112076204592943,True,True,False,58.92556509887896,0.010112076204592943,True
8dembedded_T__macroscopic_removal_cross_section.npy,8dembedded_T__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_T__macroscopic_removal_cross_section.npy,embeddings_4to10,T__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014808893203735352,N003,T,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,93.37989061221914,70.17812851305487,25.3617365838124,13.559808045773737,-19.20405682323545,-62.52731770574452,-110.35971435892398,-235.91034002640907,,,93.37989061221914,62.9732519030288,-235.91034002640907,-225.5218651594529,-28.19023314493161,100.1410019383353,235.91034002640907,4,4,0,202.47956375486015,7.044035691126524,0.8406923570083008,0.010708943793398982,True,True,False,66.29126073623883,0.010708943793398982,True
9dembedded_D__transmission.npy,9dembedded_D__transmission,embeddings_4to10/9dembedded_D__transmission.npy,embeddings_4to10,D__transmission,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013781309127807617,N003,D,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,89.64668571799268,53.99579662854914,29.268476615130005,26.820846114461574,-5.788473981323227,-34.399000248777874,-71.63170609201902,-120.60546377302988,-253.68638446081485,,89.64668571799268,57.63698632055727,-253.68638446081485,-286.37922347983147,-31.819913719981272,99.2560505631907,253.68638446081485,4,5,0,199.73180507613338,7.728927380267431,0.9119457626620077,0.01115490206905991,True,True,False,58.92556509887896,0.01115490206905991,True
9dembedded_B__macroscopic_removal_cross_section.npy,9dembedded_B__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_B__macroscopic_removal_cross_section.npy,embeddings_4to10,B__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013813018798828125,N003,B,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,88.44288966143137,66.79385707099318,36.61314456292582,5.094697849505075,1.507608220219452,-36.62301272707292,-69.28648852875757,-105.57163451697005,-240.87316566785537,,88.44288966143137,63.949963765116784,-240.87316566785537,-253.902104075581,-28.21134489728678,95.33363049875732,240.87316566785537,5,4,0,198.45219736507488,7.87658675109713,0.7267148510637115,0.011306731426665327,True,True,False,58.92556509887896,0.011306731426665327,True
9dembedded_C__macroscopic_removal_cross_section.npy,9dembedded_C__macroscopic_removal_cross_section,embeddings_4to10/9dembedded_C__macroscopic_removal_cross_section.npy,embeddings_4to10,C__macroscopic_removal_cross_section,9,ok,,5992,2996,9,2,0.004603362395251549,150,0.013687849044799805,N003,C,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,95.33098217996562,51.37198782464073,36.960809883926956,14.786874608476946,-15.3877766707088,-42.363891483032724,-50.99254395583422,-104.16260145661262,-182.1836842136129,,95.33098217996562,61.22125996284444,-182.1836842136129,-196.63984328279102,-21.848871475865668,80.06104379984792,182.1836842136129,4,5,0,198.45065449701028,7.861215456728012,0.8717927297878105,0.01048976919289683,True,True,False,58.92556509887896,0.01048976919289683,True
3dembedded_D__transmission.npy,3dembedded_D__transmission,3dembedding_data/3dembedded_D__transmission.npy,3dembedding_data,D__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012462615966796875,N003,D,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,157.14466408389848,40.07670932056087,-171.19443988320612,,,,,,,,157.14466408389848,8.675644507084408,-171.19443988320612,26.026933521253227,8.675644507084408,135.87043326160745,171.19443988320612,2,1,0,197.22137340445934,3.0,0.7282953679432037,0.006363563190832281,True,False,True,70.71067811865474,0.006363563190832281,True
8dembedded_T__transmission.npy,8dembedded_T__transmission,embeddings_4to10/8dembedded_T__transmission.npy,embeddings_4to10,T__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.01453709602355957,N003,T,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,96.92033137016044,62.00857549274329,37.84159674137136,-0.989050620037561,-21.243207276494527,-60.53486176392623,-114.26079135578719,-240.78165579634967,,,96.92033137016044,65.59016786809168,-240.78165579634967,-241.03906320832007,-30.12988290104001,101.58504905805268,240.78165579634967,3,5,0,196.77050360427506,6.997747193863125,0.9373267328349372,0.010317752589812927,True,True,False,66.29126073623883,0.010317752589812927,True
3dembedded_T__macroscopic_removal_cross_section.npy,3dembedded_T__macroscopic_removal_cross_section,3dembedding_data/3dembedded_T__macroscopic_removal_cross_section.npy,3dembedding_data,T__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012568235397338867,N003,T,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,159.66176623328352,36.30962013624149,-175.91980269933637,,,,,,,,159.66176623328352,6.6838612233962165,-175.91980269933637,20.05158367018865,6.6838612233962165,138.59295688018975,175.91980269933637,2,1,0,195.97138636952502,3.0,0.691492947743362,0.006263240245876331,True,False,True,70.71067811865474,0.006263240245876331,True
3dembedded_V__transmission.npy,3dembedded_V__transmission,3dembedding_data/3dembedded_V__transmission.npy,3dembedding_data,V__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012113332748413086,N003,V,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,158.1870075716908,36.9039066146663,-193.2730283720036,,,,,,,,158.1870075716908,0.6059619381178342,-193.2730283720036,1.8178858143535024,0.6059619381178342,145.7605223353065,193.2730283720036,2,1,0,195.0909141863571,3.0,0.6997164155703315,0.006321631689927488,True,False,True,70.71067811865474,0.006321631689927488,True
8dembedded_S__transmission.npy,8dembedded_S__transmission,embeddings_4to10/8dembedded_S__transmission.npy,embeddings_4to10,S__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014455080032348633,N003,S,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,88.7933182556328,65.5073708022788,35.8950239466237,2.1467365432680396,-26.270290089580325,-62.449624750477135,-103.70196918037772,-220.2767759044317,,,88.7933182556328,63.39857100151176,-220.2767759044317,-220.35621037706355,-27.544526297132943,94.38283939250158,220.2767759044317,4,4,0,192.34244954780334,6.999234011916459,0.7841925934790951,0.011262108677153338,True,True,False,66.29126073623883,0.011262108677153338,True
3dembedded_R__macroscopic_removal_cross_section.npy,3dembedded_R__macroscopic_removal_cross_section,3dembedding_data/3dembedded_R__macroscopic_removal_cross_section.npy,3dembedding_data,R__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012202978134155273,N003,R,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,142.8738018656889,47.1976568579451,-148.70116483037793,,,,,,,,142.8738018656889,13.790097964418692,-148.70116483037793,41.370293893256076,13.790097964418692,121.35633219125526,148.70116483037793,2,1,0,190.071458723634,3.0,0.8085970493518371,0.006999183803760385,True,False,True,70.71067811865474,0.006999183803760385,True
3dembedded_V__macroscopic_removal_cross_section.npy,3dembedded_V__macroscopic_removal_cross_section,3dembedding_data/3dembedded_V__macroscopic_removal_cross_section.npy,3dembedding_data,V__macroscopic_removal_cross_section,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012167930603027344,N003,V,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,156.45895194567524,31.553349795328035,-201.8459719935633,,,,,,,,156.45895194567524,-4.611223417520004,-201.8459719935633,-13.833670252560012,-4.611223417520004,148.49581789066534,201.8459719935633,2,1,0,188.01230174100328,2.9314642243492424,0.6527073087045581,0.006391452758466733,True,True,True,70.71067811865474,0.006391452758466733,True
8dembedded_D__transmission.npy,8dembedded_D__transmission,embeddings_4to10/8dembedded_D__transmission.npy,embeddings_4to10,D__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.01410818099975586,N003,D,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,94.56366619957498,56.38161670375393,35.074332225157356,-0.7760036473209789,-24.509968364618985,-75.32461107971866,-106.18354503477578,-232.26159336370839,,,94.56366619957498,62.00653837616209,-232.26159336370839,-253.03610636165652,-31.629513295207065,98.00733665850478,232.26159336370839,3,5,0,186.01961512848627,6.804352802582129,0.9287396086435318,0.01057488610783678,True,True,False,66.29126073623883,0.01057488610783678,True
8dembedded_V__transmission.npy,8dembedded_V__transmission,embeddings_4to10/8dembedded_V__transmission.npy,embeddings_4to10,V__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014620065689086914,N003,V,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,96.20117845581326,63.00152853607822,26.12630027795506,-0.4239349331520808,-32.70376357696637,-60.764269626679784,-112.64198757010446,-222.5359379380462,,,96.20117845581326,61.77633575661552,-222.5359379380462,-243.74088637510235,-30.467610796887794,95.82060961304028,222.5359379380462,3,5,0,185.32900726984656,6.811749163038703,0.8950756627609493,0.010394883057064794,True,True,False,66.29126073623883,0.010394883057064794,True
7dembedded_T__macroscopic_removal_cross_section.npy,7dembedded_T__macroscopic_removal_cross_section,embeddings_4to10/7dembedded_T__macroscopic_removal_cross_section.npy,embeddings_4to10,T__macroscopic_removal_cross_section,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.014332294464111328,N003,T,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,102.64655252331193,55.72277869663225,26.225349115421054,-17.9195980598638,-38.55168280384864,-119.80973371935828,-252.76211990415024,,,,102.64655252331193,61.531560111788416,-252.76211990415024,-244.44845415185574,-34.921207735979394,110.73977366048221,252.76211990415024,3,4,0,184.59468033536524,6.0328912645433075,0.8785128631291641,0.009742168396477721,True,True,True,70.71067811865474,0.009742168396477721,True
7dembedded_T__transmission.npy,7dembedded_T__transmission,embeddings_4to10/7dembedded_T__transmission.npy,embeddings_4to10,T__transmission,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.015039920806884766,N003,T,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,97.3369813086363,56.692352243883015,30.324482357619825,-13.887696001382611,-47.21396135372462,-110.43744881450185,-241.8536513354768,,,,97.3369813086363,61.45127197004638,-241.8536513354768,-229.03894159494672,-32.719848799278104,106.38582775998643,241.8536513354768,3,4,0,184.35381591013913,6.052985388766179,0.9072692081293781,0.010273587556914241,True,True,True,70.71067811865474,0.010273587556914241,True
8dembedded_D__macroscopic_removal_cross_section.npy,8dembedded_D__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_D__macroscopic_removal_cross_section.npy,embeddings_4to10,D__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014452695846557617,N003,D,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,83.4592041474858,51.332795428760484,38.00059199071487,10.887771335518657,-33.58388140715077,-62.03695327352984,-122.53946814252946,-228.4366166928623,,,83.4592041474858,57.59753052232039,-228.4366166928623,-262.91655661359255,-32.86456957669907,96.62952026466591,228.4366166928623,4,4,0,183.68036290247983,6.718621759638898,0.8715059417599866,0.011981901938974155,True,True,False,66.29126073623883,0.011981901938974155,True
8dembedded_S__macroscopic_removal_cross_section.npy,8dembedded_S__macroscopic_removal_cross_section,embeddings_4to10/8dembedded_S__macroscopic_removal_cross_section.npy,embeddings_4to10,S__macroscopic_removal_cross_section,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.01472783088684082,N003,S,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,88.83393260776187,56.78231118554119,37.62097096864028,0.256762023885203,-19.60916355503869,-57.602726232424324,-108.73218545829238,-238.82070558141206,,,88.83393260776187,61.079071587314445,-238.82070558141206,-241.27080404133892,-30.158850505167365,98.62508723242263,238.82070558141206,4,4,0,183.49397678582855,6.977466667761712,0.7561497316977357,0.011256959707225941,True,True,False,66.29126073623883,0.011256959707225941,True
3dembedded_T__transmission.npy,3dembedded_T__transmission,3dembedding_data/3dembedded_T__transmission.npy,3dembedding_data,T__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012367963790893555,N003,T,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,148.06174157558246,35.10644701382085,-134.66307879458702,,,,,,,,148.06174157558246,16.16836993160543,-134.66307879458702,48.50510979481629,16.16836993160543,116.19615336724104,148.06174157558246,2,1,0,183.16818858940331,3.0,0.7049360610923697,0.006753939196976963,True,False,True,70.71067811865474,0.006753939196976963,True
3dembedded_U__transmission.npy,3dembedded_U__transmission,3dembedding_data/3dembedded_U__transmission.npy,3dembedding_data,U__transmission,3,ok,,5998,2999,3,2,0.004603362395251549,150,0.012954950332641602,N003,U,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,150.01404297042163,31.44637885406324,-188.67947802651275,,,,,,,,150.01404297042163,-2.4063520673426333,-188.67947802651275,-7.2190562020279,-2.4063520673426333,140.32778492860456,188.67947802651275,2,1,0,181.46042182448485,2.961739049325685,0.6651895443634499,0.006666042593073574,True,True,True,70.71067811865474,0.006666042593073574,True
7dembedded_S__macroscopic_removal_cross_section.npy,7dembedded_S__macroscopic_removal_cross_section,embeddings_4to10/7dembedded_S__macroscopic_removal_cross_section.npy,embeddings_4to10,S__macroscopic_removal_cross_section,7,ok,,5994,2997,7,2,0.004603362395251549,150,0.01361393928527832,N003,S,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,87.45895288943399,63.5761213460445,29.131772338027705,-2.0809127995414194,-66.69806491805153,-110.35938384156498,-233.24719977336824,,,,87.45895288943399,60.05561552450206,-233.24719977336824,-232.21871475901997,-33.17410210843143,104.11011774385315,233.24719977336824,3,4,0,180.16684657350618,6.004409420629048,0.9220834965211996,0.011433935200026973,True,True,True,70.71067811865474,0.011433935200026973,True
8dembedded_R__transmission.npy,8dembedded_R__transmission,embeddings_4to10/8dembedded_R__transmission.npy,embeddings_4to10,R__transmission,8,ok,,5993,2997,8,2,0.004603362395251549,150,0.014570474624633789,N003,R,transmission,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,84.27974848261213,49.60106056336548,31.825112939465438,13.040694287279171,-22.032903300922783,-61.121869685264066,-112.21612546758024,-203.7085538382762,,,84.27974848261213,55.23530732848102,-203.7085538382762,-220.33283601932106,-27.541604502415133,88.73336774390116,203.7085538382762,4,4,0,178.74661627272224,6.851854783688395,0.8717290184998929,0.011865246610297031,True,True,False,66.29126073623883,0.011865246610297031,True
6dembedded_T__macroscopic_removal_cross_section.npy,6dembedded_T__macroscopic_removal_cross_section,embeddings_4to10/6dembedded_T__macroscopic_removal_cross_section.npy,embeddings_4to10,T__macroscopic_removal_cross_section,6,ok,,5995,2998,6,2,0.004603362395251549,150,0.012393951416015625,N003,T,macroscopic_removal_cross_section,log(E/E_min),data/processed/RB2000164/rb2000164_physics_ready_strict.csv.gz,99.6543333558829,55.35425040268474,21.85056632470434,-43.621191928098746,-117.1760544150628,-245.77699629753096,,,,,99.6543333558829,58.95305002775732,-245.77699629753096,-229.71509255742052,-38.28584875957009,115.9863908497179,245.77699629753096,3,3,0,176.85915008327197,5.065351534041316,0.8603111123959397,0.010034686564294466,True,True,True,70.71067811865474,0.010034686564294466,True
