subsample_index,phase_cycles,cross_sample_resultant_length
698,0.034339902032169335,0.7138018708861561
699,0.9801647495685796,0.836784441940633
700,0.06637372279560821,0.7974845284655023
701,0.158616388635929,0.8693022689912258
702,0.049257516045770014,0.8681097324745713
703,0.20950275715895303,0.5500869065619937
704,0.9250283980874813,0.475435028357762
705,0.9547185932365767,0.8319603811232839
706,0.9639430953327434,0.8749753181506453
707,0.03923747039780034,0.924226293383854
708,0.993348199469687,0.64971939780983
709,0.9529356792927204,0.6223476443829393
710,0.050001195995462155,0.9706669213330741
711,0.2435222151967571,0.8403118039791303
712,0.9561649380126138,0.567945897493435
713,0.9482341753520801,0.7515977312295739
714,0.04182924398594948,0.7617882006740823
715,0.98506673102162,0.8953314645163079
716,0.09932198367559554,0.6737854491225722
717,0.15363869292251178,0.4872153853483507
718,0.5044094829014034,0.6630681364695583
719,0.9266098280714635,0.867199454800242
720,0.05099650116132392,0.8679570278920428
721,0.027756379448003018,0.40057704502704605
722,0.8709519239784125,0.59107301041357
723,0.980680431242723,0.9104419348682483
724,0.01939156083899873,0.8032507600027126
725,0.06753115071755181,0.8934360664348815
726,0.16894906151322642,0.87660042250734
727,0.6213770594468901,0.43523320149956535
728,0.9963112482081198,0.7846288879463763
729,0.1141821700322783,0.7488728782273888
730,0.24248917323914965,0.4530446235963706
731,0.5957402691055791,0.2909408423220189
732,0.871472978070229,0.590253649155304
733,0.029528125903072234,0.3962982917576436
734,0.8342303290339794,0.29404945898455387
735,0.7885066856800432,0.45976358135860074
736,0.8237157133457056,0.8721955656081937
737,0.9509552367116546,0.877612629539028
738,0.9626395314720143,0.6640387555133587
739,0.9024644762460509,0.8968370308465117
740,0.9897943161925875,0.7253509766539095
741,0.9623439049507736,0.39082594559577
742,0.9252876617670002,0.9761584871672976
743,0.9701101544113979,0.7551457768845488
744,0.020690036701733482,0.7083838124762234
745,0.6299748208196607,0.1599485886918711
746,0.8679072954467276,0.9096924318567715
747,0.9259300273703458,0.9275686521205587
748,0.9639626702912456,0.8885363376853372
749,0.02023740498400397,0.6798434051047708
750,0.049126336932106766,0.14441936776756176
751,0.8444005812422164,0.8456525200579819
752,0.8926292955356977,0.8719810788234806
753,0.8166003169018832,0.9259372933582717
754,0.9037637686601128,0.8984187852754753
755,0.9397494441633315,0.8761713547763963
756,0.9416293076535139,0.9556937222145333
757,0.9135942868410225,0.8710670022416022
758,0.9499462919014899,0.9766924082658013
759,0.03445208552223135,0.9474682359222019
760,0.04603686761637111,0.6993400625763359
761,0.011910522232154615,0.7779821135716074
762,0.059318397676931096,0.636059482486403
763,0.8358008447146588,0.7662983336821823
764,0.8832775552798242,0.9401218701019549
765,0.9941991602896111,0.9634932534425196
766,0.0583657376668676,0.869011133108287
767,0.03921930158163028,0.928982571368505
768,0.9785518096900863,0.5214530598903622
769,0.9081274193773163,0.7182396536169436
770,0.8796074730029567,0.8228065462496306
771,0.9462100474863957,0.9470254415797416
772,0.016313170109793888,0.9499466782228904
773,0.9784875693144601,0.9431310467483045
774,0.02957464120319113,0.9378890313645543
775,0.033704169664559885,0.784901384175136
776,0.9733457322285954,0.9681698545134431
777,0.11094600697097064,0.9587860571275123
778,0.020842250391874272,0.8192530536195249
779,0.981611221450916,0.7764676096462351
780,0.04413127267845159,0.9645290560151695
781,0.09839343502408178,0.9262114408101694
782,0.9201918028047958,0.9529059275213925
783,0.9534671315688026,0.9681245666344542
784,0.019917873419690257,0.9484035421744168
785,0.02441566270580596,0.9226511385172586
786,0.9946488896812529,0.9440253916822726
787,0.06369881184233005,0.946322850667304
788,0.06690564565249414,0.9113600236304994
789,0.06385664396954918,0.8846482638852111
790,0.0363914002087392,0.750778057511701
791,0.04756170822166752,0.9335656799446602
792,0.09972957073746827,0.9241222370519002
793,0.06636078025411148,0.5812963975503659
794,0.9728357906406123,0.7265718854523165
795,0.04154522048287958,0.9142985561652188
796,0.05662057521541557,0.8935704902841031
797,0.10230271443938935,0.7635701159232989
798,0.9740336428525431,0.7521064073197665
799,0.07958344093017872,0.8802010266548803
800,0.14508576980898033,0.8364520881169141
801,0.954572461874046,0.36027084075106147
802,0.9780120498579629,0.8628628219553777
803,0.029059000107780904,0.9225323964001638
804,0.06533456299939616,0.9522783206907873
805,0.06500375247059112,0.8697385948798635
806,0.06444944104251764,0.6316624542016746
807,0.12828373387288375,0.6526680436668182
808,0.051960169740021316,0.47264356903814797
809,0.9435043961714236,0.7125448715756552
810,0.07759199342118424,0.7966849090765349
811,0.16144362530387082,0.4567077559209374
812,0.05770773941577002,0.3491715662201759
813,0.8779529939175146,0.8875386548191575
814,0.03479752879776633,0.9427275260291127
815,0.035943549783091715,0.8194452763973492
816,0.016838366691399195,0.8176664563332693
817,0.10474447856545031,0.8702436657233765
818,0.1963140320235517,0.24855327870256239
819,0.8977668791306405,0.7024969867254443
820,0.9943037274501272,0.674961858201794
821,0.9394608706305009,0.6384942878182339
822,0.025656176915343908,0.7436953892408719
823,0.03933519150895222,0.8798888589042848
824,0.0953639993501674,0.8393831172250584
825,0.111383474662401,0.7419859540364442
826,0.21482650771575598,0.662192773001552
827,0.6868250903930473,0.911293212768317
828,0.9364906578777129,0.9233921504217043
829,0.05769212912032284,0.5662734034648804
830,0.8369237528419367,0.8778984299581896
831,0.9303474444304094,0.9345118270428405
832,0.059240244696638335,0.9334158798214867
833,0.09557033013879251,0.6519839039628166
834,0.9337866752144364,0.8838205861810282
835,0.006525928188158314,0.914681642420602
836,0.9467700062486508,0.7052379988235762
837,0.9798484331369686,0.8425752155569567
838,0.05259604214239812,0.8340796505267432
839,0.08748167009753054,0.7896260011708988
840,0.031081519077635095,0.5824479753941418
841,0.027539171854618544,0.611488563384776
842,0.0671469755449395,0.8525866152875435
843,0.19426304701486627,0.5653096575259167
844,0.8908101466489791,0.2789232333601284
845,0.07583787930354721,0.71397157987295
846,0.09312783426037625,0.8571743787340909
847,0.16074032367909535,0.8815003969145784
848,0.45537749355728774,0.40793124516493745
849,0.8653820229882556,0.8097931547181153
850,0.9903458519337182,0.9557768771787764
851,0.062488390725029756,0.8005091871577499
852,0.09673813619320894,0.8462235257245336
853,0.15777577158090453,0.9259552155369245
854,0.17440012189403717,0.8875333497471883
855,0.2982071682456955,0.5855734386682603
856,0.5934324508485364,0.6973132426672972
857,0.8596975418496015,0.9030933784117466
858,0.0008010158268116887,0.9473827753188555
859,0.12436376441594761,0.853247690566114
860,0.1376691337156766,0.30047078673984845
861,0.0066500609134872,0.640716723409553
862,0.005830514651352347,0.7596743098835973
863,0.0012828056160197304,0.520942702766688
864,0.028658178809907342,0.9170271023969682
865,0.1329969522415618,0.89513776725504
866,0.1642007057428196,0.7596193249197482
867,0.07698220591237785,0.729771632604124
868,0.18485752658509963,0.8851651990609692
869,0.08875943979749594,0.255196297433973
870,0.06560771974588184,0.7461414770864807
871,0.14135723000915174,0.35172409832781776
872,0.07647013481929386,0.6263914784010175
873,0.0724084111231885,0.504450695663048
874,0.11293936377288762,0.6500186217180673
875,0.24658219843168766,0.5643996215636181
876,0.3867124868679008,0.7838885210080557
877,0.5927388120221937,0.6534966273084453
878,0.7399781127988319,0.5814477629640918
879,0.9055074537028494,0.6142933475085841
880,0.039056341170682476,0.774985990450846
881,0.9242218591283824,0.5414325450164041
882,0.8852735738501922,0.7842593658242647
883,0.018818033788929444,0.8907598606762581
884,0.06679425185236439,0.929008215816853
885,0.07889088932744501,0.6279802398273093
886,0.1577562485311484,0.5469208244048217
887,0.9590704123849202,0.7393667392616481
888,0.07368910095688058,0.845078870073011
889,0.14783447049036583,0.8657614207247064
890,0.21418755613991972,0.6160158099671048
891,0.14435681647823229,0.6723482705707692
892,0.23428200546931766,0.8630278980296431
893,0.37185412105996024,0.45191230511608815
894,0.2574095921900331,0.49562675357817093
895,0.569249739835924,0.3618944636313598
896,0.8321337011028619,0.3765594799688578
897,0.03356023144566651,0.5657165028689084
898,0.33600218836914003,0.4142779777342657
899,0.6762969542534425,0.6405552689546921
900,0.86900932621444,0.8593840706255386
901,0.06306822668462485,0.9340987535996182
902,0.07265887561776535,0.7462689618659765
903,0.18076607515500848,0.873426433689084
904,0.40119649581005906,0.6518512991715307
905,0.6101694679455363,0.6348295221184096
906,0.757879336462056,0.7269800860064002
907,0.8158530577784784,0.9399193528504152
908,0.9005297520453425,0.9893170435162298
909,0.0777605479636553,0.9721413005222017
910,0.18374591135452542,0.8781043722722383
911,0.23982520521720938,0.4543356375765903
912,0.8848973547972234,0.37214681091754415
913,0.9232683645871933,0.7399476304419482
914,0.015648281409434094,0.7269063610528781
915,0.01564271003731776,0.8406208561841929
916,0.09293492849119392,0.6930595376857928
917,0.11447172103518267,0.2558083552535415
918,0.9857438777035262,0.9092780763288609
919,0.08595685135250404,0.9466086299543319
920,0.08536292090000246,0.5339008634554154
921,0.07069387845859725,0.7418384696524766
922,0.19691901929751018,0.8399739173809845
923,0.9858315051002032,0.2600072187238738
924,0.02704497392521911,0.5804488651163469
925,0.8935697095116647,0.4132846554913173
926,0.06946945246942635,0.9100666523926207
927,0.4407777711055665,0.5383097546129039
928,0.905270841703991,0.6647895833300562
929,0.9863359165558512,0.626692054855684
930,0.9374474328560567,0.6560788703023679
931,0.0063659959902877825,0.7420952658019918
932,0.10611925258230959,0.6509647058324366
933,0.04574091031875943,0.6121444008163602
934,0.11344337962123173,0.8258879409200198
935,0.22232307363499684,0.8835758556856657
936,0.23962845703634286,0.595788352651284
937,0.2173047769206477,0.2713751489459198
938,0.8229429305837481,0.3417482699419964
939,0.9974063329130499,0.8289413255786445
940,0.15143627873337828,0.9482439890601561
941,0.3340277295652963,0.8635320918091799
942,0.062009047200152476,0.6761771712043972
943,0.24114419661601538,0.6531152859867405
944,0.34287889443247216,0.4182932053641595
945,0.837227266625644,0.4187342625778823
946,0.009285497924378541,0.8219082062247767
947,0.18376121457728498,0.7368712770521192
948,0.32706244053422623,0.4438311504782108
949,0.9271801493305074,0.6296526543561816
950,0.07425374942993707,0.7199930510393858
951,0.06797496709697236,0.6963541813464509
952,0.254793642817744,0.7293617258558869
953,0.6271949083666268,0.32225783724237195
954,0.2103920267528701,0.7159904506473185
955,0.6933689327674514,0.486435154404457
956,0.9082116879381039,0.7035592617175422
957,0.6073802093607383,0.3592946601135843
958,0.03709152524898102,0.848471905696725
959,0.05457461445104456,0.7177383440857686
960,0.18326405002349527,0.8536938538906567
961,0.8720726397905354,0.9030443541824695
962,0.5903489963932265,0.45859136166453246
963,0.8506675843967011,0.4356086073503806
964,0.8567762098510285,0.6067801176996441
965,0.001124784181925183,0.7449554698909235
966,0.032525597291875465,0.5465753607589264
967,0.18561661090545625,0.9777814535210577
968,0.31022453581989534,0.1310300858810018
969,0.14907710284268366,0.925261975580624
970,0.16349545761801354,0.8840786997045855
971,0.29501349580934577,0.9340957768048586
972,0.12919963710034923,0.5535860056697635
973,0.11091449522079225,0.7308395263603529
974,0.26816522984736424,0.7833504914424386
975,0.3324831100863982,0.07247057019898061
976,0.2196916512450492,0.7835607546203731
977,0.9846149623609335,0.6031482713178477
978,0.2591148168869687,0.9444145843570568
979,0.5213427705264335,0.821614254548276
980,0.0021793302198237093,0.557566633286314
981,0.3194334867145796,0.5610459221014558
982,0.309792967993156,0.3078996052436157
983,0.28725167018667963,0.4826051892972911
984,0.4027747541734598,0.8396567435184682
985,0.5316259819848248,0.38219680453608446
986,0.8523746209917847,0.5447008060546086
987,0.21867515095296367,0.7227077304819488
988,0.5285032440285093,0.8325741629074792
989,0.3054856558705532,0.5275477839369157
990,0.9713124555444737,0.3995557322404435
991,0.357016877003044,0.9882852629958263
992,0.425032867013914,0.95533553108021
993,0.634070370383009,0.7416289888077796
994,0.4824510065513471,0.11451193131034317
995,0.583916949895189,0.3610196446570831
996,0.8029176246591367,0.8865325349425182
997,0.1969985182114844,0.42044654946748
998,0.7348204295385554,0.42848590653172325
999,0.5006518377303968,0.6295312400884572
1000,0.7154677827676426,0.522430552258672
1001,0.3172259639542052,0.7414532877077361
1002,0.7525026366370948,0.24707208916509882
1003,0.3100873023518237,0.5727070275466328
1004,0.6063840724127952,0.218799480521916
1005,0.7435716460403934,0.7215626729958938
1006,0.5690260584382476,0.6918747688084841
1007,0.8876858696144456,0.9226818194417292
1008,0.5921560760099298,0.7874228510250191
1009,0.7656725245041113,0.679803009020733
1010,0.9950482728510811,0.7394754268232394
1011,0.8546774335647536,0.6994639967648318
1012,0.05704570704129457,0.4142491033945067
1013,0.9908257568786515,0.9229705449686477
1014,0.5409707498678686,0.45327639356603283
1015,0.20806073829841962,0.6028930832323366
1016,0.1650483609944379,0.30395917987142235
1017,0.16715380522979684,0.319525860130561
1018,0.13036618702883773,0.5502568414897948
1019,0.1866726284918348,0.7806618944190868
1020,0.8723572539075498,0.7949372624255816
1021,0.08455467542150699,0.8944955358929793
1022,0.9609150683546112,0.5962705680610166
1023,0.2605819426924047,0.3816252757341734
1024,0.8726103896446653,0.3221648406428993
1025,0.9388289431098618,0.18053826719607416
1026,0.34992391991729876,0.53450700555848
1027,0.9619317142704573,0.5592971661216926
1028,0.1951608087204111,0.30799854183197795
1029,0.9535112954809905,0.865085342660701
1030,0.29137828463821364,0.8622443304049379
1031,0.8282674674861196,0.7248995255596798
1032,0.03645054471915074,0.7650233565703084
1033,0.2390295755439686,0.6658081378439592
1034,0.6557272445875375,0.1765484672291494
1035,0.0909464738384187,0.9606704260042704
1036,0.3530266062645144,0.3159128754156117
1037,0.9059832307003477,0.5874325688749089
1038,0.9994910566816825,0.5534144248556603
1039,0.14932759046429347,0.961238147296454
1040,0.49018793562880186,0.3095782145465227
1041,0.16945941471696416,0.9633922878669412
1042,0.22068377719541052,0.7573129145456253
1043,0.41321909385067696,0.9147654326186406
1044,0.9882450079702872,0.6050560861948605
1045,0.11363527280411706,0.6285615514785717
1046,0.07581542325863781,0.511861057217314
1047,0.10716872374302164,0.47350678890408066
1048,0.11326306315395963,0.805160962208046
1049,0.40042537383923255,0.9130572505525089
1050,0.4437409045091021,0.7118132892670117
1051,0.19356441861364868,0.6110791779907188
1052,0.20610242710284982,0.7242908599048468
1053,0.23700904848590879,0.29737249514234454
1054,0.8286294031846537,0.883033878601289
1055,0.1180313208072557,0.463043867815976
1056,0.9110683650807,0.8908235264271264
1057,0.8884409478748354,0.43211053294445917
1058,0.9624331070757567,0.8910104561690526
1059,0.025224584618961304,0.8463838552984404
1060,0.40154092625283466,0.703487564955893
1061,0.13261182585906106,0.9233408240405443
1062,0.7370386403715288,0.26881234625945827
1063,0.10910240467838916,0.6540664324230853
1064,0.27315295246948984,0.8557775362036835
1065,0.7893700281860797,0.23216250421523466
1066,0.8603444332420818,0.07832860348149259
1067,0.24727254587972308,0.6827900796167379
1068,0.4060003255120249,0.3168703843436435
1069,0.12261175938519907,0.3809450466319084
1070,0.1461670706763357,0.8650743828860773
1071,0.13806779510588651,0.808001530107789
1072,0.3734325384917313,0.8374592856807688
1073,0.32910684232205584,0.8556210959807329
1074,0.4846687341201678,0.7832114084241393
1075,0.152189139877539,0.4877298172001645
1076,0.1893301100508946,0.7794512794426424
1077,0.010222541294505134,0.3632531966814907
1078,0.9528674187974938,0.48594450876070955
1079,0.3272757809978925,0.8744083751526806
1080,0.5516041021345962,0.5612587556749712
1081,0.4974141116275903,0.6198210116855671
1082,0.37777096009596933,0.8921176008313285
1083,0.9752509681714843,0.48888214400863006
1084,0.46601125453371567,0.8531126841063983
1085,0.6162305503956012,0.23181312685486954
1086,0.4272271687179231,0.6087496100798446
1087,0.01200412936280693,0.6046798330242766
1088,0.5523132013262922,0.9724225208331767
1089,0.9002987605058156,0.48974187894387117
1090,0.3852865721683839,0.28286690543371196
1091,0.46503563496382055,0.3964186772772637
1092,0.7979268739413787,0.8067366154783366
1093,0.4068126343295089,0.5858938802353071
1094,0.6008633346743957,0.4473475458689792
1095,0.5479890800625775,0.27695286368987987
1096,0.8625527753698456,0.5213264586335643
1097,0.4453510020249442,0.7009024525121695
1098,0.780846941928188,0.4696034094399311
1099,0.6964913308921141,0.25086372188124473
1100,0.5874935289656835,0.9325988443015647
1101,0.9636540525737097,0.16718248871201913
1102,0.7513395680731497,0.7606125451078874
1103,0.8829593810068874,0.9054499046374074
1104,0.06953087055375459,0.32836108731822716
1105,0.011164969075092797,0.21092358633294545
1106,0.856036575796725,0.6666931029503652
1107,0.8146003454348352,0.38938816745479166
1108,0.7050076396506535,0.7322088876423413
1109,0.13831764825730058,0.9416297558284019
1110,0.11276912214299943,0.22282886752144848
1111,0.7280451645568287,0.8925420064629095
1112,0.8858559094326282,0.567760935004775
1113,0.9548559413223863,0.6781049383487634
1114,0.9658560575042329,0.8713785545064194
1115,0.17530793339572526,0.9682911134138764
1116,0.3644868203998619,0.6898086248443057
1117,0.4974624684118904,0.4349041585941717
1118,0.9718416484276432,0.19346129441307475
1119,0.29110324150168215,0.558601173967759
1120,0.6459593500389699,0.5515231411533602
1121,0.23783108698725602,0.5013915722506584
1122,0.8835992583674382,0.800189877607831
1123,0.24407030376656488,0.7084685603439576
1124,0.39972033635942045,0.8494582119720577
1125,0.05978659611202276,0.2784454888292061
1126,0.18765159620292643,0.867016446199274
1127,0.24206842975444628,0.22283048927880347
1128,0.3390585242016714,0.5936762632897858
1129,0.6468896318811065,0.6609049765419672
1130,0.5806005873582577,0.8661068071662522
1131,0.5797251473099994,0.41542058229789586
1132,0.8572943757966975,0.49668861212769994
1133,0.9545183190370652,0.651790158183644
1134,0.3181051243138837,0.7633217735341765
1135,0.8412742693277758,0.36016047469792306
1136,0.7341244945194306,0.44562944214290034
1137,0.9993054496214043,0.7808022397827685
1138,0.24504988078232373,0.6679214180742884
1139,0.1266109841414955,0.592079805401233
1140,0.601034766243578,0.27110530582424625
1141,0.7839915417971752,0.12345016835760576
1142,0.5221677557126028,0.1823076138623616
1143,0.0020358728359230064,0.4086905319936978
1144,0.16835019590161707,0.8521979051997912
1145,0.3690002822736276,0.84526632578868
1146,0.6490703065670509,0.4274177050924498
1147,0.7513366211383932,0.7923564630118688
1148,0.104176199033027,0.4352280886951089
1149,0.4289019944525587,0.3476015636574667
1150,0.885872856049317,0.8567505853472415
1151,0.50015586560156,0.3347491417183247
1152,0.46268762165884003,0.3455490795929932
1153,0.07449687626479021,0.8875235530493268
1154,0.8931448240412443,0.7286162040771608
1155,0.07968974718236574,0.932846064686096
1156,0.4343934151157355,0.1034383123199656
1157,0.2060598256681805,0.6872416041706764
1158,0.8261325662242354,0.6996484847891613
1159,0.10162000373066041,0.7434407242963007
1160,0.026855947891842338,0.6351380692970174
1161,0.21791918053413903,0.884716593907697
1162,0.013856252889239829,0.19347498321869713
1163,0.20089002888404003,0.9419533687802362
1164,0.1434114262652309,0.7568835577801677
1165,0.3985211457126332,0.8245334988258718
1166,0.3331096414531978,0.8604694439979996
1167,0.3286313233066435,0.7186723546020239
1168,0.2999674270733695,0.31565349115017555
1169,0.4243590517690221,0.9100262410762588
1170,0.04594355874523742,0.503920101293302
1171,0.2903699079964805,0.5351679505976321
1172,0.6568309290311878,0.21995031434950293
1173,0.3345368570436374,0.7782061053761101
1174,0.1272947633847205,0.2947262081820107
1175,0.5041729417150422,0.8422315579190739
1176,0.5833807278093772,0.7491456156447818
1177,0.5483476108708929,0.40309559388775207
1178,0.5989886839576867,0.500586034749678
1179,0.6956324434550618,0.8975673710122158
1180,0.8553438735898827,0.5051470926140323
1181,0.7899595789185874,0.8164748842866698
1182,0.8813512173445133,0.9035734812546994
1183,0.9878110698222705,0.11718325731302479
1184,0.3031336144251065,0.2928754607874939
1185,0.07783417579478907,0.6846907800599003
1186,0.20064132672005697,0.7204802649976281
1187,0.8372163169159071,0.5142776777933007
1188,0.16852984234793067,0.8207080109398636
1189,0.23713759603991227,0.9288431552236373
1190,0.40359169862035305,0.8815618465253768
1191,0.19871868676364335,0.5468925845484572
1192,0.8133213413791673,0.22723677724078764
1193,0.623983121884693,0.46935751018893923
1194,0.9735694590572216,0.2580477878674728
1195,0.4007835548005103,0.8955243163482516
1196,0.610153709126654,0.3726603870086891
1197,0.6406686458844469,0.45173948343711995
1198,0.9393128573973905,0.2956268956632989
1199,0.2404641807841058,0.8839147946651807
1200,0.35716200028747264,0.291553333779553
1201,0.5330458374398966,0.675290515452371
1202,0.8661272849183113,0.4053766397018298
1203,0.5054088070055192,0.7183462940085462
1204,0.8956194582423359,0.5729827700142566
1205,0.08073295220154626,0.6855199416917285
1206,0.853376428055385,0.2215162986202006
1207,0.2702605517490925,0.3193083513775168
1208,0.12686932628641653,0.8370336366526524
1209,0.9739230213482576,0.7952309158544806
1210,0.8532810985445307,0.5783798380982675
1211,0.19213872066507223,0.9225467145475968
1212,0.09054569787729386,0.8837869800732161
1213,0.3442053494988723,0.6300620145616697
1214,0.46048718246576187,0.23017410311776676
1215,0.3499696478134372,0.38415746127191547
1216,0.9181963113122943,0.6007847978403389
1217,0.5672559047398975,0.4228701010863855
1218,0.17064684503868355,0.8170812872572529
1219,0.13480695865028017,0.9211532099566421
1220,0.36712768152468506,0.8091403205460974
1221,0.30224453250652733,0.7257790597152193
1222,0.3804624802088825,0.7205255761926941
1223,0.5427161915810024,0.4150629471867971
1224,0.53515855030054,0.878519915625516
1225,0.62261912990251,0.9000146291843264
1226,0.6778355145743142,0.2928529314980832
1227,0.7391828604248147,0.7183197658131913
1228,0.14112515062395015,0.8363113257677971
1229,0.9840556427913963,0.4737249802495284
1230,0.9767567156531477,0.8441620755039808
1231,0.17410132098947337,0.8154956297129939
1232,0.9769124183809834,0.3030224093434468
1233,0.25250911509690505,0.7467641153866076
1234,0.20286834037897858,0.8750589205071592
1235,0.45437421513301907,0.9036061452963308
1236,0.33299312811444304,0.8163973418353098
1237,0.02776995161733799,0.7724969483907522
1238,0.7889870061501799,0.2337435586482107
1239,0.3835364020329199,0.19772039657337015
1240,0.40019974750941506,0.502181048202441
1241,0.25613978000842863,0.7758716549684345
1242,0.5187737926573279,0.7659821047718818
1243,0.8071293473217462,0.7513508796483904
1244,0.598621544813905,0.762136540941616
1245,0.4391572877621147,0.39996162948510555
1246,0.5207566895895404,0.6112532932104645
1247,0.3558882323223322,0.536561670399273
1248,0.7620310802798504,0.7749891271216524
1249,0.33371649224946837,0.5661930665777085
1250,0.18747914549261305,0.3302674009600508
1251,0.3696736007886026,0.5105514343189431
1252,0.2134528821294882,0.47951530301214434
1253,0.3862542333573425,0.8682296673923623
1254,0.5689048123021814,0.9909987964321263
1255,0.7870830271983853,0.9077679004648872
1256,0.7984128041145679,0.9819022522628299
1257,0.8498805357397015,0.95596429689681
1258,0.867732209331447,0.9363203189885225
1259,0.9583694349786049,0.9313934636003143
1260,0.0004541742215937,0.9583732881292957
1261,0.9690326275582722,0.9902541232196688
1262,0.009387840410507699,0.8893898689928177
1263,0.07977772795823204,0.8521309169430591
1264,0.05677014232488065,0.9234779103986497
1265,0.13343581761558448,0.7178242767309253
1266,0.08528589171963377,0.7524220772039003
1267,0.08149091566445013,0.8551893305724337
1268,0.0912965465986159,0.97860240140476
1269,0.14687187916991154,0.9600083118798026
1270,0.18923229977289785,0.9041646842235349
1271,0.19291417366116537,0.8718727086641735
1272,0.1889049400146402,0.7120445913517729
1273,0.18034762682890534,0.9685671493753322
1274,0.2204520855062765,0.9607254653987128
1275,0.2636183296460379,0.8871274544454165
1276,0.11892985610320131,0.6870705825445563
1277,0.14089662569496886,0.93565994976319
1278,0.2738450417997495,0.9236125438808668
1279,0.20823868110281896,0.8726718636934303
1280,0.1998021951511982,0.8517196389354309
1281,0.2197821728322253,0.5925562376377488
1282,0.2637568100137295,0.9014212623185828
1283,0.4275266187731175,0.5380608485504556
1284,0.3397870856701811,0.6502616963456042
1285,0.24504440150576692,0.9229018093931358
1286,0.34255404536811457,0.86652863381677
1287,0.41505875736405606,0.4123821990697735
1288,0.29738355913270703,0.9570269053280666
1289,0.25384121395687675,0.9902553853206018
1290,0.3969477722916731,0.8637960869564617
1291,0.32571560148127776,0.8575303316274355
1292,0.365339925303903,0.9001900104141689
1293,0.3186286201089594,0.8354070447906744
1294,0.524919202967034,0.9076449026870761
1295,0.3308702203696805,0.6907004563410781
1296,0.39445172898007835,0.832388647875683
1297,0.3677173910191788,0.9481490281586556
1298,0.41176992594660616,0.7755297861596004
1299,0.40421159951381214,0.8791400775449623
1300,0.5315907180908909,0.7784109957330544
1301,0.4503767328869616,0.7991035841875462
1302,0.5464108783899251,0.766271700780334
1303,0.6200720417527505,0.9363708085388756
1304,0.591544770023845,0.8684376169197731
1305,0.616106628740426,0.9021555208752805
1306,0.7392521270227161,0.8292426108064267
1307,0.9635270659163973,0.9964817280417431
1308,0.13066182518525699,0.7874882921974327
1309,0.3226273754169935,0.5792996782811918
1310,0.30934565533181513,0.8607528791685767
1311,0.1714721279796647,0.6359138355608933
1312,0.3802771977306511,0.1943544670341686
1313,0.6583232407066939,0.6723595327881723
1314,0.36557845143694484,0.7996614839205306
1315,0.307218589546026,0.7358792806449611
1316,0.481575589237904,0.47933532892861336
1317,0.7869187810789668,0.46915747703657223
1318,0.6766793492103259,0.4800262694131908
1319,0.4611538820957463,0.30134415127152975
1320,0.7287852069164906,0.2852280982212238
1321,0.3622035604154249,0.696358664873321
1322,0.7030181868152886,0.42703575898152407
1323,0.3532908752350516,0.6215018423051621
1324,0.8760088119688305,0.47768888703840723
1325,0.6212515202030542,0.6554776103814848
1326,0.5055248263459591,0.31721471737957413
1327,0.7303175289023413,0.916499703207855
1328,0.9039971456789768,0.7691586754410357
1329,0.26471743255184443,0.6089342753996253
1330,0.5938032655395937,0.5336088037648329
1331,0.35206291057020184,0.440319237080834
1332,0.3508073014722389,0.11232284305889637
1333,0.7329148244999393,0.5505893801637917
1334,0.044656050206075465,0.6346733407577217
1335,0.5583725754958104,0.7194448147436769
1336,0.8936617778377623,0.4242990253428607
1337,0.014548997245757719,0.6292062614516466
1338,0.21196702308805784,0.2928657646093847
1339,0.038225890229829605,0.6748153331133696
1340,0.2815313279588718,0.5695728867205925
1341,0.27197016265501295,0.7576334247601317
1342,0.3716550795544119,0.47352677011070304
1343,0.15704473903916052,0.3088880147896389
1344,0.47195487571390704,0.6771714697340083
1345,0.9857780796201339,0.7474567257157572
1346,0.9061420761505111,0.49832200473753524
1347,0.16456791588609923,0.3541984656953148
1348,0.3948752340024787,0.31816767707233534
1349,0.6286887032905635,0.2511722621814851
1350,0.6722169936861264,0.142638425022553
1351,0.47474462448899246,0.5888916074515531
1352,0.8155304675621187,0.9346605533245985
1353,0.7345200023700496,0.49533979595606664
1354,0.11119249999063131,0.792603830073336
1355,0.140401433437029,0.5135532480499105
1356,0.31509961293372024,0.5121902828515874
1357,0.8756886777033515,0.38487501303835164
1358,0.28100232564112465,0.6719932238165949
1359,0.141037726346566,0.3515385374207788
1360,0.6621812243094323,0.4161605885840403
1361,0.7259267966172616,0.87282211004231
1362,0.020033272155012202,0.6472195778198184
1363,0.5120457887855185,0.7760234714113983
1364,0.5700430006184991,0.5149013720542205
1365,0.7196306369438457,0.6983524237870714
1366,0.2896833142616856,0.6199321787840338
1367,0.055756317357532975,0.4548316601498088
1368,0.7315584597991307,0.7573874934967835
1369,0.9335961853890127,0.5764467730511966
1370,0.7303068386496667,0.32795690249083
1371,0.15496191807899728,0.7715948765153533
1372,0.9872896755656112,0.5524621356667436
1373,0.43953789333185594,0.39818335423459045
1374,0.003501070044302471,0.5573253488053063
1375,0.3665769818345906,0.444233253695819
1376,0.6548923884502106,0.4668370723943125
1377,0.47295760653473196,0.3510859372854376
1378,0.1993269431947424,0.8730757815541808
1379,0.15156077136646032,0.6234670365561679
1380,0.3762202335370523,0.8646847643550539
1381,0.3402691820149994,0.8623910464819114
1382,0.47096223857018393,0.7670398106706751
