Omega,K,proportion_fixed_point_locked
0.8823529411764706,2.7103936619206057,0.0
0.9019607843137255,2.7103936619206057,0.0
0.9215686274509803,2.7103936619206057,0.0
0.9411764705882353,2.7103936619206057,0.0
0.9607843137254902,2.7103936619206057,0.0
0.9803921568627451,2.7103936619206057,0.0
1.0,2.7103936619206057,0.0
0.0,2.95679308573157,0.0
0.0196078431372549,2.95679308573157,0.0
0.0392156862745098,2.95679308573157,0.0
0.058823529411764705,2.95679308573157,0.0
0.0784313725490196,2.95679308573157,0.0
0.09803921568627451,2.95679308573157,0.0
0.11764705882352941,2.95679308573157,0.0
0.13725490196078433,2.95679308573157,0.0
0.1568627450980392,2.95679308573157,0.0
0.1764705882352941,2.95679308573157,0.0
0.19607843137254902,2.95679308573157,0.0
0.21568627450980393,2.95679308573157,0.0
0.23529411764705882,2.95679308573157,0.0
0.2549019607843137,2.95679308573157,0.0
0.27450980392156865,2.95679308573157,0.0
0.29411764705882354,2.95679308573157,0.0
0.3137254901960784,2.95679308573157,0.0
0.3333333333333333,2.95679308573157,0.0
0.3529411764705882,2.95679308573157,0.0
0.37254901960784315,2.95679308573157,0.002857142857142857
0.39215686274509803,2.95679308573157,0.44857142857142857
0.4117647058823529,2.95679308573157,0.8571428571428571
0.43137254901960786,2.95679308573157,0.8857142857142857
0.45098039215686275,2.95679308573157,0.8914285714285715
0.47058823529411764,2.95679308573157,0.005714285714285714
0.49019607843137253,2.95679308573157,0.0
0.5098039215686274,2.95679308573157,0.0
0.5294117647058824,2.95679308573157,0.0074285714285714285
0.5490196078431373,2.95679308573157,0.892
0.5686274509803921,2.95679308573157,0.9137142857142857
0.5882352941176471,2.95679308573157,0.8914285714285715
0.6078431372549019,2.95679308573157,0.5097142857142857
0.6274509803921569,2.95679308573157,0.0005714285714285715
0.6470588235294118,2.95679308573157,0.0
0.6666666666666666,2.95679308573157,0.0
0.6862745098039216,2.95679308573157,0.0
0.7058823529411764,2.95679308573157,0.0
0.7254901960784313,2.95679308573157,0.0
0.7450980392156863,2.95679308573157,0.0
0.7647058823529411,2.95679308573157,0.0
0.7843137254901961,2.95679308573157,0.0
0.803921568627451,2.95679308573157,0.0
0.8235294117647058,2.95679308573157,0.0
0.8431372549019608,2.95679308573157,0.0
0.8627450980392157,2.95679308573157,0.0
0.8823529411764706,2.95679308573157,0.0
0.9019607843137255,2.95679308573157,0.0
0.9215686274509803,2.95679308573157,0.0
0.9411764705882353,2.95679308573157,0.0
0.9607843137254902,2.95679308573157,0.0
0.9803921568627451,2.95679308573157,0.0
1.0,2.95679308573157,0.0
0.0,3.203192509542534,0.0
0.0196078431372549,3.203192509542534,0.0
0.0392156862745098,3.203192509542534,0.0
0.058823529411764705,3.203192509542534,0.0
0.0784313725490196,3.203192509542534,0.0
0.09803921568627451,3.203192509542534,0.0
0.11764705882352941,3.203192509542534,0.0
0.13725490196078433,3.203192509542534,0.0
0.1568627450980392,3.203192509542534,0.0
0.1764705882352941,3.203192509542534,0.0
0.19607843137254902,3.203192509542534,0.0
0.21568627450980393,3.203192509542534,0.0
0.23529411764705882,3.203192509542534,0.0
0.2549019607843137,3.203192509542534,0.0
0.27450980392156865,3.203192509542534,0.0
0.29411764705882354,3.203192509542534,0.0
0.3137254901960784,3.203192509542534,0.0
0.3333333333333333,3.203192509542534,0.0
0.3529411764705882,3.203192509542534,0.0
0.37254901960784315,3.203192509542534,0.0
0.39215686274509803,3.203192509542534,0.0
0.4117647058823529,3.203192509542534,0.0
0.43137254901960786,3.203192509542534,0.03142857142857143
0.45098039215686275,3.203192509542534,0.7668571428571429
0.47058823529411764,3.203192509542534,0.8457142857142858
0.49019607843137253,3.203192509542534,0.5468571428571428
0.5098039215686274,3.203192509542534,0.6165714285714285
0.5294117647058824,3.203192509542534,0.8685714285714285
0.5490196078431373,3.203192509542534,0.8234285714285714
0.5686274509803921,3.203192509542534,0.03942857142857143
0.5882352941176471,3.203192509542534,0.0
0.6078431372549019,3.203192509542534,0.0
0.6274509803921569,3.203192509542534,0.0
0.6470588235294118,3.203192509542534,0.0
0.6666666666666666,3.203192509542534,0.0
0.6862745098039216,3.203192509542534,0.0
0.7058823529411764,3.203192509542534,0.0
0.7254901960784313,3.203192509542534,0.0
0.7450980392156863,3.203192509542534,0.0
0.7647058823529411,3.203192509542534,0.0
0.7843137254901961,3.203192509542534,0.0
0.803921568627451,3.203192509542534,0.0
0.8235294117647058,3.203192509542534,0.0
0.8431372549019608,3.203192509542534,0.0
0.8627450980392157,3.203192509542534,0.0
0.8823529411764706,3.203192509542534,0.0
0.9019607843137255,3.203192509542534,0.0
0.9215686274509803,3.203192509542534,0.0
0.9411764705882353,3.203192509542534,0.0
0.9607843137254902,3.203192509542534,0.0
0.9803921568627451,3.203192509542534,0.0
1.0,3.203192509542534,0.0
0.0,3.4495919333534983,0.0
0.0196078431372549,3.4495919333534983,0.0
0.0392156862745098,3.4495919333534983,0.0
0.058823529411764705,3.4495919333534983,0.0
0.0784313725490196,3.4495919333534983,0.0
0.09803921568627451,3.4495919333534983,0.0
0.11764705882352941,3.4495919333534983,0.0
0.13725490196078433,3.4495919333534983,0.0
0.1568627450980392,3.4495919333534983,0.0
0.1764705882352941,3.4495919333534983,0.0
0.19607843137254902,3.4495919333534983,0.0
0.21568627450980393,3.4495919333534983,0.0
0.23529411764705882,3.4495919333534983,0.0
0.2549019607843137,3.4495919333534983,0.0
0.27450980392156865,3.4495919333534983,0.0
0.29411764705882354,3.4495919333534983,0.0
0.3137254901960784,3.4495919333534983,0.0
0.3333333333333333,3.4495919333534983,0.0
0.3529411764705882,3.4495919333534983,0.0
0.37254901960784315,3.4495919333534983,0.0
0.39215686274509803,3.4495919333534983,0.0
0.4117647058823529,3.4495919333534983,0.0
0.43137254901960786,3.4495919333534983,0.0
0.45098039215686275,3.4495919333534983,0.005142857142857143
0.47058823529411764,3.4495919333534983,0.42514285714285716
0.49019607843137253,3.4495919333534983,0.964
0.5098039215686274,3.4495919333534983,0.9668571428571429
0.5294117647058824,3.4495919333534983,0.3537142857142857
0.5490196078431373,3.4495919333534983,0.002285714285714286
0.5686274509803921,3.4495919333534983,0.0
0.5882352941176471,3.4495919333534983,0.0
0.6078431372549019,3.4495919333534983,0.0
0.6274509803921569,3.4495919333534983,0.0
0.6470588235294118,3.4495919333534983,0.0
0.6666666666666666,3.4495919333534983,0.0
0.6862745098039216,3.4495919333534983,0.0
0.7058823529411764,3.4495919333534983,0.0
0.7254901960784313,3.4495919333534983,0.0
0.7450980392156863,3.4495919333534983,0.0
0.7647058823529411,3.4495919333534983,0.0
0.7843137254901961,3.4495919333534983,0.0
0.803921568627451,3.4495919333534983,0.0
0.8235294117647058,3.4495919333534983,0.0
0.8431372549019608,3.4495919333534983,0.0
0.8627450980392157,3.4495919333534983,0.0
0.8823529411764706,3.4495919333534983,0.0
0.9019607843137255,3.4495919333534983,0.0
0.9215686274509803,3.4495919333534983,0.0
0.9411764705882353,3.4495919333534983,0.0
0.9607843137254902,3.4495919333534983,0.0
0.9803921568627451,3.4495919333534983,0.0
1.0,3.4495919333534983,0.0
0.0,3.6959913571644623,0.0
0.0196078431372549,3.6959913571644623,0.0
0.0392156862745098,3.6959913571644623,0.0
0.058823529411764705,3.6959913571644623,0.0
0.0784313725490196,3.6959913571644623,0.0
0.09803921568627451,3.6959913571644623,0.0
0.11764705882352941,3.6959913571644623,0.0
0.13725490196078433,3.6959913571644623,0.0
0.1568627450980392,3.6959913571644623,0.0
0.1764705882352941,3.6959913571644623,0.0
0.19607843137254902,3.6959913571644623,0.0
0.21568627450980393,3.6959913571644623,0.0
0.23529411764705882,3.6959913571644623,0.0
0.2549019607843137,3.6959913571644623,0.0
0.27450980392156865,3.6959913571644623,0.0
0.29411764705882354,3.6959913571644623,0.0
0.3137254901960784,3.6959913571644623,0.0
0.3333333333333333,3.6959913571644623,0.0
0.3529411764705882,3.6959913571644623,0.0
0.37254901960784315,3.6959913571644623,0.0
0.39215686274509803,3.6959913571644623,0.0
0.4117647058823529,3.6959913571644623,0.002857142857142857
0.43137254901960786,3.6959913571644623,0.36628571428571427
0.45098039215686275,3.6959913571644623,0.43314285714285716
0.47058823529411764,3.6959913571644623,0.4205714285714286
0.49019607843137253,3.6959913571644623,0.0017142857142857142
0.5098039215686274,3.6959913571644623,0.001142857142857143
0.5294117647058824,3.6959913571644623,0.31142857142857144
0.5490196078431373,3.6959913571644623,0.32171428571428573
0.5686274509803921,3.6959913571644623,0.28685714285714287
0.5882352941176471,3.6959913571644623,0.0017142857142857142
0.6078431372549019,3.6959913571644623,0.0
0.6274509803921569,3.6959913571644623,0.0
0.6470588235294118,3.6959913571644623,0.0
0.6666666666666666,3.6959913571644623,0.0
0.6862745098039216,3.6959913571644623,0.0
0.7058823529411764,3.6959913571644623,0.0
0.7254901960784313,3.6959913571644623,0.0
0.7450980392156863,3.6959913571644623,0.0
0.7647058823529411,3.6959913571644623,0.0
0.7843137254901961,3.6959913571644623,0.0
0.803921568627451,3.6959913571644623,0.0
0.8235294117647058,3.6959913571644623,0.0
0.8431372549019608,3.6959913571644623,0.0
0.8627450980392157,3.6959913571644623,0.0
0.8823529411764706,3.6959913571644623,0.0
0.9019607843137255,3.6959913571644623,0.0
0.9215686274509803,3.6959913571644623,0.0
0.9411764705882353,3.6959913571644623,0.0
0.9607843137254902,3.6959913571644623,0.0
0.9803921568627451,3.6959913571644623,0.0
1.0,3.6959913571644623,0.0
0.0,3.9423907809754266,0.0
0.0196078431372549,3.9423907809754266,0.0
0.0392156862745098,3.9423907809754266,0.0
0.058823529411764705,3.9423907809754266,0.0
0.0784313725490196,3.9423907809754266,0.0
0.09803921568627451,3.9423907809754266,0.0
0.11764705882352941,3.9423907809754266,0.0
0.13725490196078433,3.9423907809754266,0.0
0.1568627450980392,3.9423907809754266,0.0
0.1764705882352941,3.9423907809754266,0.0
0.19607843137254902,3.9423907809754266,0.0
0.21568627450980393,3.9423907809754266,0.0
0.23529411764705882,3.9423907809754266,0.0
0.2549019607843137,3.9423907809754266,0.0
0.27450980392156865,3.9423907809754266,0.0
0.29411764705882354,3.9423907809754266,0.0
0.3137254901960784,3.9423907809754266,0.0
0.3333333333333333,3.9423907809754266,0.0
0.3529411764705882,3.9423907809754266,0.0
0.37254901960784315,3.9423907809754266,0.0017142857142857142
0.39215686274509803,3.9423907809754266,0.4337142857142857
0.4117647058823529,3.9423907809754266,0.39085714285714285
0.43137254901960786,3.9423907809754266,0.1697142857142857
0.45098039215686275,3.9423907809754266,0.0
0.47058823529411764,3.9423907809754266,0.0
0.49019607843137253,3.9423907809754266,0.0
0.5098039215686274,3.9423907809754266,0.0
0.5294117647058824,3.9423907809754266,0.0
0.5490196078431373,3.9423907809754266,0.0
0.5686274509803921,3.9423907809754266,0.12742857142857142
0.5882352941176471,3.9423907809754266,0.2822857142857143
0.6078431372549019,3.9423907809754266,0.39714285714285713
0.6274509803921569,3.9423907809754266,0.004
0.6470588235294118,3.9423907809754266,0.0
0.6666666666666666,3.9423907809754266,0.0
0.6862745098039216,3.9423907809754266,0.0
0.7058823529411764,3.9423907809754266,0.0
0.7254901960784313,3.9423907809754266,0.0
0.7450980392156863,3.9423907809754266,0.0
0.7647058823529411,3.9423907809754266,0.0
0.7843137254901961,3.9423907809754266,0.0
0.803921568627451,3.9423907809754266,0.0
0.8235294117647058,3.9423907809754266,0.0
0.8431372549019608,3.9423907809754266,0.0
0.8627450980392157,3.9423907809754266,0.0
0.8823529411764706,3.9423907809754266,0.0
0.9019607843137255,3.9423907809754266,0.0005714285714285715
0.9215686274509803,3.9423907809754266,0.0
0.9411764705882353,3.9423907809754266,0.0
0.9607843137254902,3.9423907809754266,0.0
0.9803921568627451,3.9423907809754266,0.0
1.0,3.9423907809754266,0.0
0.0,4.1887902047863905,0.0
0.0196078431372549,4.1887902047863905,0.0
0.0392156862745098,4.1887902047863905,0.0
0.058823529411764705,4.1887902047863905,0.0
0.0784313725490196,4.1887902047863905,0.0
0.09803921568627451,4.1887902047863905,0.0
0.11764705882352941,4.1887902047863905,0.0
0.13725490196078433,4.1887902047863905,0.0
0.1568627450980392,4.1887902047863905,0.0
0.1764705882352941,4.1887902047863905,0.0
0.19607843137254902,4.1887902047863905,0.0
0.21568627450980393,4.1887902047863905,0.0
0.23529411764705882,4.1887902047863905,0.0
0.2549019607843137,4.1887902047863905,0.0
0.27450980392156865,4.1887902047863905,0.0
0.29411764705882354,4.1887902047863905,0.0
0.3137254901960784,4.1887902047863905,0.0
0.3333333333333333,4.1887902047863905,0.004
0.3529411764705882,4.1887902047863905,0.5662857142857143
0.37254901960784315,4.1887902047863905,0.544
0.39215686274509803,4.1887902047863905,0.02
0.4117647058823529,4.1887902047863905,0.0
0.43137254901960786,4.1887902047863905,0.0
0.45098039215686275,4.1887902047863905,0.0
0.47058823529411764,4.1887902047863905,0.0
0.49019607843137253,4.1887902047863905,0.0
0.5098039215686274,4.1887902047863905,0.0
0.5294117647058824,4.1887902047863905,0.0
0.5490196078431373,4.1887902047863905,0.0
0.5686274509803921,4.1887902047863905,0.0
0.5882352941176471,4.1887902047863905,0.0
0.6078431372549019,4.1887902047863905,0.016
0.6274509803921569,4.1887902047863905,0.5148571428571429
0.6470588235294118,4.1887902047863905,0.5382857142857143
0.6666666666666666,4.1887902047863905,0.0034285714285714284
0.6862745098039216,4.1887902047863905,0.0
0.7058823529411764,4.1887902047863905,0.0
0.7254901960784313,4.1887902047863905,0.0
0.7450980392156863,4.1887902047863905,0.0
0.7647058823529411,4.1887902047863905,0.0
0.7843137254901961,4.1887902047863905,0.0
0.803921568627451,4.1887902047863905,0.0
0.8235294117647058,4.1887902047863905,0.0
0.8431372549019608,4.1887902047863905,0.0
0.8627450980392157,4.1887902047863905,0.0
0.8823529411764706,4.1887902047863905,0.0
0.9019607843137255,4.1887902047863905,0.0
0.9215686274509803,4.1887902047863905,0.0
0.9411764705882353,4.1887902047863905,0.0
0.9607843137254902,4.1887902047863905,0.0
0.9803921568627451,4.1887902047863905,0.0
1.0,4.1887902047863905,0.0
0.0,4.435189628597355,0.0
0.0196078431372549,4.435189628597355,0.0
0.0392156862745098,4.435189628597355,0.0
0.058823529411764705,4.435189628597355,0.0
0.0784313725490196,4.435189628597355,0.0
0.09803921568627451,4.435189628597355,0.0
0.11764705882352941,4.435189628597355,0.0
0.13725490196078433,4.435189628597355,0.0
0.1568627450980392,4.435189628597355,0.0
0.1764705882352941,4.435189628597355,0.0
0.19607843137254902,4.435189628597355,0.0
0.21568627450980393,4.435189628597355,0.0
0.23529411764705882,4.435189628597355,0.0
0.2549019607843137,4.435189628597355,0.0
0.27450980392156865,4.435189628597355,0.0
0.29411764705882354,4.435189628597355,0.02457142857142857
0.3137254901960784,4.435189628597355,0.9017142857142857
0.3333333333333333,4.435189628597355,0.7822857142857143
0.3529411764705882,4.435189628597355,0.002285714285714286
0.37254901960784315,4.435189628597355,0.0
0.39215686274509803,4.435189628597355,0.0
0.4117647058823529,4.435189628597355,0.0
0.43137254901960786,4.435189628597355,0.0
0.45098039215686275,4.435189628597355,0.0
0.47058823529411764,4.435189628597355,0.0
0.49019607843137253,4.435189628597355,0.0
0.5098039215686274,4.435189628597355,0.0
0.5294117647058824,4.435189628597355,0.0
0.5490196078431373,4.435189628597355,0.0
0.5686274509803921,4.435189628597355,0.0
0.5882352941176471,4.435189628597355,0.0
0.6078431372549019,4.435189628597355,0.0
0.6274509803921569,4.435189628597355,0.0
0.6470588235294118,4.435189628597355,0.005142857142857143
0.6666666666666666,4.435189628597355,0.7605714285714286
0.6862745098039216,4.435189628597355,0.8805714285714286
0.7058823529411764,4.435189628597355,0.026285714285714287
0.7254901960784313,4.435189628597355,0.0
0.7450980392156863,4.435189628597355,0.0
0.7647058823529411,4.435189628597355,0.0
0.7843137254901961,4.435189628597355,0.0
0.803921568627451,4.435189628597355,0.0
0.8235294117647058,4.435189628597355,0.0
0.8431372549019608,4.435189628597355,0.0
0.8627450980392157,4.435189628597355,0.0
0.8823529411764706,4.435189628597355,0.0
0.9019607843137255,4.435189628597355,0.0
0.9215686274509803,4.435189628597355,0.0
0.9411764705882353,4.435189628597355,0.0
0.9607843137254902,4.435189628597355,0.0
0.9803921568627451,4.435189628597355,0.0
1.0,4.435189628597355,0.0
0.0,4.681589052408319,0.0
0.0196078431372549,4.681589052408319,0.0
0.0392156862745098,4.681589052408319,0.0
0.058823529411764705,4.681589052408319,0.0
0.0784313725490196,4.681589052408319,0.0
0.09803921568627451,4.681589052408319,0.0
0.11764705882352941,4.681589052408319,0.0
0.13725490196078433,4.681589052408319,0.0
0.1568627450980392,4.681589052408319,0.0
0.1764705882352941,4.681589052408319,0.0
0.19607843137254902,4.681589052408319,0.0
0.21568627450980393,4.681589052408319,0.0
0.23529411764705882,4.681589052408319,0.0
0.2549019607843137,4.681589052408319,0.012571428571428572
0.27450980392156865,4.681589052408319,0.9834285714285714
0.29411764705882354,4.681589052408319,0.9337142857142857
0.3137254901960784,4.681589052408319,0.001142857142857143
0.3333333333333333,4.681589052408319,0.0005714285714285715
0.3529411764705882,4.681589052408319,0.0
0.37254901960784315,4.681589052408319,0.0
0.39215686274509803,4.681589052408319,0.0
0.4117647058823529,4.681589052408319,0.0
0.43137254901960786,4.681589052408319,0.0
0.45098039215686275,4.681589052408319,0.0
0.47058823529411764,4.681589052408319,0.0
0.49019607843137253,4.681589052408319,0.0
0.5098039215686274,4.681589052408319,0.0
0.5294117647058824,4.681589052408319,0.0
0.5490196078431373,4.681589052408319,0.0
0.5686274509803921,4.681589052408319,0.0
0.5882352941176471,4.681589052408319,0.0
0.6078431372549019,4.681589052408319,0.0
0.6274509803921569,4.681589052408319,0.0
0.6470588235294118,4.681589052408319,0.0
0.6666666666666666,4.681589052408319,0.0
0.6862745098039216,4.681589052408319,0.001142857142857143
0.7058823529411764,4.681589052408319,0.9285714285714286
0.7254901960784313,4.681589052408319,0.9851428571428571
0.7450980392156863,4.681589052408319,0.015428571428571429
0.7647058823529411,4.681589052408319,0.0
0.7843137254901961,4.681589052408319,0.0
0.803921568627451,4.681589052408319,0.0
0.8235294117647058,4.681589052408319,0.0
0.8431372549019608,4.681589052408319,0.0
0.8627450980392157,4.681589052408319,0.0
0.8823529411764706,4.681589052408319,0.0
0.9019607843137255,4.681589052408319,0.0
0.9215686274509803,4.681589052408319,0.0
0.9411764705882353,4.681589052408319,0.0
0.9607843137254902,4.681589052408319,0.0
0.9803921568627451,4.681589052408319,0.0
1.0,4.681589052408319,0.0
0.0,4.927988476219284,0.0
0.0196078431372549,4.927988476219284,0.0
0.0392156862745098,4.927988476219284,0.0
0.058823529411764705,4.927988476219284,0.0
0.0784313725490196,4.927988476219284,0.0
0.09803921568627451,4.927988476219284,0.0
0.11764705882352941,4.927988476219284,0.0
0.13725490196078433,4.927988476219284,0.0
0.1568627450980392,4.927988476219284,0.0
0.1764705882352941,4.927988476219284,0.0
0.19607843137254902,4.927988476219284,0.0
0.21568627450980393,4.927988476219284,0.013142857142857144
0.23529411764705882,4.927988476219284,0.9302857142857143
0.2549019607843137,4.927988476219284,0.9354285714285714
0.27450980392156865,4.927988476219284,0.0005714285714285715
0.29411764705882354,4.927988476219284,0.0
0.3137254901960784,4.927988476219284,0.0
0.3333333333333333,4.927988476219284,0.0
0.3529411764705882,4.927988476219284,0.0
0.37254901960784315,4.927988476219284,0.0
0.39215686274509803,4.927988476219284,0.0
0.4117647058823529,4.927988476219284,0.0
0.43137254901960786,4.927988476219284,0.0
0.45098039215686275,4.927988476219284,0.0
0.47058823529411764,4.927988476219284,0.0
0.49019607843137253,4.927988476219284,0.0
0.5098039215686274,4.927988476219284,0.0
0.5294117647058824,4.927988476219284,0.0
0.5490196078431373,4.927988476219284,0.0
0.5686274509803921,4.927988476219284,0.0
0.5882352941176471,4.927988476219284,0.0
0.6078431372549019,4.927988476219284,0.0
0.6274509803921569,4.927988476219284,0.0
0.6470588235294118,4.927988476219284,0.0
0.6666666666666666,4.927988476219284,0.0
0.6862745098039216,4.927988476219284,0.0
0.7058823529411764,4.927988476219284,0.0
0.7254901960784313,4.927988476219284,0.0
0.7450980392156863,4.927988476219284,0.9348571428571428
0.7647058823529411,4.927988476219284,0.9382857142857143
0.7843137254901961,4.927988476219284,0.008571428571428572
0.803921568627451,4.927988476219284,0.0
0.8235294117647058,4.927988476219284,0.0
0.8431372549019608,4.927988476219284,0.0
0.8627450980392157,4.927988476219284,0.0
0.8823529411764706,4.927988476219284,0.0
0.9019607843137255,4.927988476219284,0.0
0.9215686274509803,4.927988476219284,0.0
0.9411764705882353,4.927988476219284,0.0
0.9607843137254902,4.927988476219284,0.0
0.9803921568627451,4.927988476219284,0.0
1.0,4.927988476219284,0.0
0.0,5.174387900030247,0.0
0.0196078431372549,5.174387900030247,0.0
0.0392156862745098,5.174387900030247,0.0
0.058823529411764705,5.174387900030247,0.0
0.0784313725490196,5.174387900030247,0.0
0.09803921568627451,5.174387900030247,0.0
0.11764705882352941,5.174387900030247,0.0
0.13725490196078433,5.174387900030247,0.0
0.1568627450980392,5.174387900030247,0.0
0.1764705882352941,5.174387900030247,0.009714285714285713
0.19607843137254902,5.174387900030247,0.916
0.21568627450980393,5.174387900030247,0.7
0.23529411764705882,5.174387900030247,0.0005714285714285715
0.2549019607843137,5.174387900030247,0.0
0.27450980392156865,5.174387900030247,0.0
0.29411764705882354,5.174387900030247,0.0
0.3137254901960784,5.174387900030247,0.0
0.3333333333333333,5.174387900030247,0.0
0.3529411764705882,5.174387900030247,0.0
0.37254901960784315,5.174387900030247,0.0
0.39215686274509803,5.174387900030247,0.0
0.4117647058823529,5.174387900030247,0.0
0.43137254901960786,5.174387900030247,0.0
0.45098039215686275,5.174387900030247,0.0
0.47058823529411764,5.174387900030247,0.0
0.49019607843137253,5.174387900030247,0.0
0.5098039215686274,5.174387900030247,0.0
0.5294117647058824,5.174387900030247,0.0
0.5490196078431373,5.174387900030247,0.0
0.5686274509803921,5.174387900030247,0.0
0.5882352941176471,5.174387900030247,0.0
0.6078431372549019,5.174387900030247,0.0
0.6274509803921569,5.174387900030247,0.0
0.6470588235294118,5.174387900030247,0.0
0.6666666666666666,5.174387900030247,0.0
0.6862745098039216,5.174387900030247,0.0
0.7058823529411764,5.174387900030247,0.0
0.7254901960784313,5.174387900030247,0.0
0.7450980392156863,5.174387900030247,0.0
0.7647058823529411,5.174387900030247,0.0
0.7843137254901961,5.174387900030247,0.6925714285714286
0.803921568627451,5.174387900030247,0.9188571428571428
0.8235294117647058,5.174387900030247,0.010857142857142857
0.8431372549019608,5.174387900030247,0.0
0.8627450980392157,5.174387900030247,0.0
0.8823529411764706,5.174387900030247,0.0
0.9019607843137255,5.174387900030247,0.0
0.9215686274509803,5.174387900030247,0.0
0.9411764705882353,5.174387900030247,0.0
0.9607843137254902,5.174387900030247,0.0
0.9803921568627451,5.174387900030247,0.0
1.0,5.174387900030247,0.0
0.0,5.420787323841211,0.0
0.0196078431372549,5.420787323841211,0.0
0.0392156862745098,5.420787323841211,0.0
0.058823529411764705,5.420787323841211,0.0
0.0784313725490196,5.420787323841211,0.0
0.09803921568627451,5.420787323841211,0.0
0.11764705882352941,5.420787323841211,0.0
0.13725490196078433,5.420787323841211,0.013714285714285714
0.1568627450980392,5.420787323841211,0.7937142857142857
0.1764705882352941,5.420787323841211,0.5188571428571429
0.19607843137254902,5.420787323841211,0.0
0.21568627450980393,5.420787323841211,0.0
0.23529411764705882,5.420787323841211,0.0
0.2549019607843137,5.420787323841211,0.0
0.27450980392156865,5.420787323841211,0.0
0.29411764705882354,5.420787323841211,0.0
0.3137254901960784,5.420787323841211,0.0
0.3333333333333333,5.420787323841211,0.0
0.3529411764705882,5.420787323841211,0.0
0.37254901960784315,5.420787323841211,0.0
0.39215686274509803,5.420787323841211,0.0
0.4117647058823529,5.420787323841211,0.0
0.43137254901960786,5.420787323841211,0.0
0.45098039215686275,5.420787323841211,0.0
0.47058823529411764,5.420787323841211,0.0
0.49019607843137253,5.420787323841211,0.0
0.5098039215686274,5.420787323841211,0.0
0.5294117647058824,5.420787323841211,0.0
0.5490196078431373,5.420787323841211,0.0
0.5686274509803921,5.420787323841211,0.0
0.5882352941176471,5.420787323841211,0.0
0.6078431372549019,5.420787323841211,0.0
0.6274509803921569,5.420787323841211,0.0
0.6470588235294118,5.420787323841211,0.0
0.6666666666666666,5.420787323841211,0.0
0.6862745098039216,5.420787323841211,0.0
0.7058823529411764,5.420787323841211,0.0
0.7254901960784313,5.420787323841211,0.0
0.7450980392156863,5.420787323841211,0.0
0.7647058823529411,5.420787323841211,0.0
0.7843137254901961,5.420787323841211,0.0
0.803921568627451,5.420787323841211,0.0
0.8235294117647058,5.420787323841211,0.4937142857142857
0.8431372549019608,5.420787323841211,0.7611428571428571
0.8627450980392157,5.420787323841211,0.0074285714285714285
0.8823529411764706,5.420787323841211,0.0
0.9019607843137255,5.420787323841211,0.0
0.9215686274509803,5.420787323841211,0.0
0.9411764705882353,5.420787323841211,0.0
0.9607843137254902,5.420787323841211,0.0
0.9803921568627451,5.420787323841211,0.0
1.0,5.420787323841211,0.0
0.0,5.667186747652176,0.0
0.0196078431372549,5.667186747652176,0.0
0.0392156862745098,5.667186747652176,0.0
0.058823529411764705,5.667186747652176,0.0
0.0784313725490196,5.667186747652176,0.0
0.09803921568627451,5.667186747652176,0.006285714285714286
0.11764705882352941,5.667186747652176,0.8102857142857143
0.13725490196078433,5.667186747652176,0.3405714285714286
0.1568627450980392,5.667186747652176,0.0
0.1764705882352941,5.667186747652176,0.0
0.19607843137254902,5.667186747652176,0.0
0.21568627450980393,5.667186747652176,0.0
0.23529411764705882,5.667186747652176,0.0
0.2549019607843137,5.667186747652176,0.0
0.27450980392156865,5.667186747652176,0.0
0.29411764705882354,5.667186747652176,0.0
0.3137254901960784,5.667186747652176,0.0
0.3333333333333333,5.667186747652176,0.0
0.3529411764705882,5.667186747652176,0.0
0.37254901960784315,5.667186747652176,0.0
0.39215686274509803,5.667186747652176,0.0
0.4117647058823529,5.667186747652176,0.0
0.43137254901960786,5.667186747652176,0.0
0.45098039215686275,5.667186747652176,0.0
0.47058823529411764,5.667186747652176,0.0
0.49019607843137253,5.667186747652176,0.0
0.5098039215686274,5.667186747652176,0.0
0.5294117647058824,5.667186747652176,0.0
0.5490196078431373,5.667186747652176,0.0
0.5686274509803921,5.667186747652176,0.0
0.5882352941176471,5.667186747652176,0.0
0.6078431372549019,5.667186747652176,0.0
0.6274509803921569,5.667186747652176,0.0005714285714285715
0.6470588235294118,5.667186747652176,0.0
0.6666666666666666,5.667186747652176,0.0
0.6862745098039216,5.667186747652176,0.0
0.7058823529411764,5.667186747652176,0.0
0.7254901960784313,5.667186747652176,0.0
0.7450980392156863,5.667186747652176,0.0
0.7647058823529411,5.667186747652176,0.0005714285714285715
0.7843137254901961,5.667186747652176,0.0
0.803921568627451,5.667186747652176,0.0
0.8235294117647058,5.667186747652176,0.0
0.8431372549019608,5.667186747652176,0.0
0.8627450980392157,5.667186747652176,0.28685714285714287
0.8823529411764706,5.667186747652176,0.8102857142857143
0.9019607843137255,5.667186747652176,0.010285714285714285
0.9215686274509803,5.667186747652176,0.0
0.9411764705882353,5.667186747652176,0.0
0.9607843137254902,5.667186747652176,0.0
0.9803921568627451,5.667186747652176,0.0
1.0,5.667186747652176,0.0
0.0,5.91358617146314,0.0
0.0196078431372549,5.91358617146314,0.0
0.0392156862745098,5.91358617146314,0.0
0.058823529411764705,5.91358617146314,0.014857142857142857
0.0784313725490196,5.91358617146314,0.8748571428571429
0.09803921568627451,5.91358617146314,0.08571428571428572
0.11764705882352941,5.91358617146314,0.0
0.13725490196078433,5.91358617146314,0.0
