K,mean_concentration,uniform_baseline_concentration,mean_concentration_excess,mean_stabilization_TV
0.0,0.0029662457645989724,0.0001524157902752382,0.002813829974323734,0.14814814814814634
0.20600607564523232,0.0029662457645989724,0.0020283024398243966,0.0009379433247745758,0.14814814814814634
0.41201215129046465,0.009219201263096157,0.00921920126309615,6.938893903907228e-18,0.1975308641975284
0.618018226935697,0.015159508986668478,0.01672274786129277,-0.0015632388746242912,0.24691358024691057
0.8240243025809293,0.03235513660753573,0.027665419983662835,0.004689716623872894,0.44444444444443904
1.0300303782261615,0.11989651358649629,0.10395147706532852,0.01594503652116777,0.6419753086419675
1.236036453871394,0.2324497125594456,0.17836164749744496,0.054088065062000645,0.2592592592592561
1.4420425295166264,0.17929959082221955,0.16397984985090147,0.01531974097131808,0.3703703703703658
1.6480486051618586,0.028603363308437418,0.03673220545648376,-0.00812884214804634,0.33333333333332926
1.8540546808070908,0.04235986540513123,0.03423102325708489,0.008128842148046343,0.32098765432098364
2.060060756452323,0.051114003103027286,0.062056675225397345,-0.010942672122370059,0.2839506172839471
2.2660668320975557,0.9999999999999747,0.9502890037869223,0.049710996213052416,0.0
2.472072907742788,0.5776128560764902,0.628887091164167,-0.05127423508767681,0.02469135802469105
2.67807898338802,0.9259024773427832,0.974988178005986,-0.049085700663202836,0.03703703703703656
2.8840850590332527,0.4947611957214025,0.491009422422304,0.003751773299098482,0.012345679012345519
3.090091134678485,0.491009422422304,0.4872576491232058,0.0037517732990982045,0.0
3.296097210323717,0.22838529148542241,0.2330750081092953,-0.0046897166238728805,0.06172839506172766
3.5021032859689494,0.06799698294896968,0.07143610847314313,-0.003439125524173456,0.1975308641975284
3.7081093616141816,0.029541306633212,0.02985395440813686,-0.0003126477749248596,0.43209876543209347
3.9141154372594142,0.01672274786129277,0.01766069118606735,-0.0009379433247745823,0.3827160493827113
4.120121512904646,0.02016187338546623,0.016410100086367913,0.0037517732990983155,0.3703703703703658
4.326127588549879,0.4047186365430429,0.4888208879978301,-0.08410225145478717,0.27160493827160165
4.532133664195111,0.9999999999999747,0.9999999999999747,0.0,0.0
4.738139739840343,0.4891335357727549,0.47475173812621135,0.01438179764654357,0.0
4.944145815485576,0.19024226294458962,0.19149285404428903,-0.0012505910996994107,0.024691358024691055
5.150151891130808,0.11770797916202229,0.07518788177224145,0.04252009738978084,0.2469135802469105
5.35615796677604,0.048612820903628416,0.035481614356784326,0.01313120654684409,0.3086419753086382
5.562164042421273,0.02704012443381313,0.019536577835616513,0.007503546598196617,0.3703703703703658
5.7681701180665055,0.035794262131709186,0.022975703359789955,0.01281855877191923,0.46913580246913
5.974176193711737,0.02203776003501538,0.02203776003501538,0.0,0.3580246913580203
6.18018226935697,0.01859863451084192,0.015159508986668478,0.003439125524173442,0.41975308641974796
6.386188345002202,0.019223930060691653,0.023600998909639674,-0.004377068848948021,0.3456790123456747
6.592194420647434,0.021412464485165664,0.01797333896099221,0.0034391255241734524,0.3950617283950569
6.798200496292667,0.015472156761593336,0.03266778438246058,-0.017195627620867245,0.3580246913580203
7.004206571937899,0.010782440137720443,0.01922393006069164,-0.008441489922971196,0.27160493827160165
7.210212647583131,0.030166602183061716,0.02797806775858769,0.0021885344244740243,0.2839506172839471
7.416218723228363,0.02235040780994024,0.021725112260090523,0.0006252955498497158,0.32098765432098375
7.622224798873596,0.012033031237419885,0.01734804341114249,-0.005315012173722603,0.3580246913580203
7.8282308745188285,0.021412464485165664,0.015472156761593336,0.005940307723572328,0.41975308641974796
8.034236950164061,0.0364195576815589,0.025164237784263972,0.011255319897294926,0.3703703703703658
8.240243025809292,0.01766069118606735,0.01672274786129277,0.0009379433247745823,0.32098765432098375
8.446249101454525,0.9018285986735691,0.8780673677792799,0.023761230894289276,0.04938271604938209
8.652255177099757,0.426603980787783,0.3640744258028113,0.0625295549849717,0.03703703703703656
8.85826125274499,0.15803954212732912,0.15178658662883196,0.006252955498497165,0.13580246913580082
9.064267328390223,0.014846861211743619,0.0226630555848651,-0.00781619437312148,0.3456790123456748
9.270273404035455,0.024226294459489397,0.017348043411142496,0.006878251048346901,0.3827160493827113
9.476279479680686,0.015472156761593336,0.021725112260090523,-0.006252955498497187,0.3827160493827113
9.682285555325919,0.011720383462495019,0.022975703359789955,-0.011255319897294936,0.33333333333332926
9.888291630971151,0.03516896658185946,0.017973338960992218,0.01719562762086724,0.3950617283950569
10.094297706616384,0.01453421343681876,0.015472156761593336,-0.0009379433247745754,0.3950617283950569
10.300303782261617,0.01672274786129277,0.012970974562194468,0.0037517732990983016,0.3950617283950569
10.506309857906848,0.34375232043269544,0.40471863654304285,-0.06096631611034742,0.2962962962962926
10.71231593355208,0.35969735695386323,0.35813411807923895,0.0015632388746242842,0.13580246913580085
10.918322009197313,0.023288351134714814,0.024226294459489397,-0.0009379433247745823,0.3580246913580203
11.124328084842546,0.03923338765588263,0.025476885559188832,0.013756502096693796,0.41975308641974796
11.330334160487778,0.02328835113471482,0.017660691186067345,0.005627659948647477,0.41975308641974796
11.536340236133011,0.014846861211743619,0.028603363308437425,-0.013756502096693806,0.3580246913580203
11.742346311778242,0.026727476658888274,0.013283622337119326,0.013443854321768948,0.40740740740740244
11.948352387423474,0.017660691186067345,0.019223930060691646,-0.0015632388746243016,0.38271604938271137
12.154358463068707,0.016097452311443054,0.015784804536518194,0.0003126477749248596,0.39506172839505693
12.36036453871394,0.015472156761593336,0.017973338960992204,-0.0025011821993988683,0.3333333333333292
12.566370614359172,0.014846861211743619,0.015159508986668478,-0.0003126477749248596,0.3950617283950569
