curve,observable,ensemble_group,individual_MI_delay_samples,individual_MI_delay_coordinate,selection_method,common_delay_coordinate,applied_delay_samples,applied_delay_coordinate,relative_feedback_rms,roughness_ratio,variance_ratio,correlation_original_controlled
csda_range_g_cm2,csda_range_g_cm2,csda_range,16,2.302585092994046,global minimum in allowed range,2.302585092994046,16,2.302585092994046,0.07161417717190265,0.94474352625791,0.8656679254288276,0.9999662085655349
radiation_yield,radiation_yield,radiation_yield,16,2.302585092994046,global minimum in allowed range,2.302585092994046,16,2.302585092994046,0.06890194107801911,0.9523772445292716,0.873195762677794,0.9998941856244786
collision_stopping_power_MeV_cm2_g,collision_stopping_power_MeV_cm2_g,stopping_power_components,16,2.302585092994046,global minimum in allowed range,2.302585092994046,16,2.302585092994046,0.11753852319428715,0.9170803674941137,1.104344291200202,0.9925484997701314
radiative_stopping_power_MeV_cm2_g,radiative_stopping_power_MeV_cm2_g,stopping_power_components,16,2.302585092994046,global minimum in allowed range,2.302585092994046,16,2.302585092994046,0.09106201632581234,0.909435796653852,0.8262393736619603,0.9999999436483693
