detector,source_proton_MeV,shield_thickness_cm,off_axis_cm,energy_lower_MeV,energy_upper_MeV,lethargy_flux_n_cm2_per_uC,error_percent,geometry_id,source_normalization_id,additional_iron_collimator_cm,peak_source_intensity_x1e9_n_sr_uC,peak_source_intensity_n_sr_uC,expected_run_id,run_id,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC,reference_sigma,mc_statistical_sigma,source_normalization_systematic_percent,source_normalization_systematic_sigma,combined_sigma,residual,relative_residual,percent_difference,log_residual,uncertainty_normalized_residual,uncertainty_correlation_note,benchmark_id,mc_over_reference,abs_log10_ratio,within_factor2,mc_over_2x_reference,mc_under_half_reference,iron_configuration,energy_center_MeV,energy_band
BC501A,43,25,0,23,24,1730.0,22.1,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1631.3779015611456,33.944116782338405,382.33,33.944116782338405,3.4,55.46684865307895,387.82083913017954,-98.62209843885444,-0.0570069933172569,-5.70069933172569,-0.05869641240720379,-0.2542980894478185,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.9429930066827431,0.025491528015966172,True,False,False,IRON_PRESENT,23.5,10-30 MeV
BC501A,43,25,0,22,23,1670.0,17.9,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1511.6790170198146,31.690959378025624,298.92999999999995,31.690959378025624,3.4,51.3970865786737,304.9674118903122,-158.32098298018536,-0.09480298382047028,-9.480298382047028,-0.09960266153891478,-0.5191406583373858,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.9051970161795297,0.04325688628922794,True,False,False,IRON_PRESENT,22.5,10-30 MeV
BC501A,43,25,0,21,22,1640.0,11.2,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1528.36324137917,31.23409584898633,183.68,31.23409584898633,3.4,51.96435020689178,193.42751830059797,-111.63675862083005,-0.06807119428099394,-6.807119428099393,-0.07049885592782505,-0.5771503434549567,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.931928805719006,0.030617264109946776,True,False,False,IRON_PRESENT,21.5,10-30 MeV
BC501A,43,25,0,20,21,1640.0,4.9,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1372.1802085150346,28.713406432595388,80.36000000000001,28.713406432595388,3.4,46.65412708951118,97.25634623739302,-267.81979148496544,-0.16330475090546673,-16.330475090546674,-0.1782953738435516,-2.753751316456451,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8366952490945333,0.07743269700913184,True,False,False,IRON_PRESENT,20.5,10-30 MeV
BC501A,43,25,0,19,20,1650.0,8.8,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1363.2651620360764,27.86143433749622,145.20000000000002,27.86143433749622,3.4,46.3510155092266,154.94423565295736,-286.7348379639236,-0.1737786896751052,-17.37786896751052,-0.19089261117262107,-1.8505679592117876,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8262213103248948,0.08290360766837236,True,False,False,IRON_PRESENT,19.5,10-30 MeV
BC501A,43,25,0,18,19,1630.0,13.3,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1424.6865553273726,27.7243580123222,216.79,27.7243580123222,3.4,48.43934288113067,223.85913889307972,-205.31344467262738,-0.12595916851081435,-12.595916851081434,-0.13462818646683775,-0.9171546253945425,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8740408314891857,0.05846827849118968,True,False,False,IRON_PRESENT,18.5,10-30 MeV
BC501A,43,25,0,17,18,1550.0,13.4,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1282.8143115735927,25.38179937865593,207.7,25.38179937865593,3.4,43.61568659350215,213.7424942699063,-267.1856884264073,-0.17237786350090795,-17.237786350090794,-0.18919858564452652,-1.2500354192040768,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8276221364990921,0.08216790172931766,True,False,False,IRON_PRESENT,17.5,10-30 MeV
BC501A,43,25,0,16,17,1420.0,8.7,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1230.9977627718963,24.293914893753897,123.53999999999998,24.293914893753897,3.4,41.85392393424448,132.68035592942337,-189.0022372281037,-0.13310016706204486,-13.310016706204486,-0.1428318418195748,-1.424492992230437,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8668998329379551,0.06203108074231946,True,False,False,IRON_PRESENT,16.5,10-30 MeV
BC501A,43,25,0,15,16,1270.0,4.8,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,1078.8336117830615,21.8266373879272,60.96,21.8266373879272,3.4,36.68034280062409,74.41754663811054,-191.16638821693846,-0.1505247151314476,-15.052471513144761,-0.16313643203257808,-2.5688348629197995,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8494752848685524,0.07084925222913355,True,False,False,IRON_PRESENT,15.5,10-30 MeV
BC501A,43,25,0,14,15,1160.0,5.6,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,981.8284500427404,19.958848572789208,64.96,19.958848572789208,3.4,33.38216730145317,75.71344880596669,-178.17154995725957,-0.15359616375625826,-15.359616375625826,-0.16675868546429304,-2.3532351618781173,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.8464038362437417,0.07242237690658247,True,False,False,IRON_PRESENT,14.5,10-30 MeV
