detector,source_proton_MeV,shield_thickness_cm,off_axis_cm,energy_lower_MeV,energy_upper_MeV,lethargy_flux_n_cm2_per_uC,error_percent,geometry_id,source_normalization_id,additional_iron_collimator_cm,peak_source_intensity_x1e9_n_sr_uC,peak_source_intensity_n_sr_uC,expected_run_id,run_id,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC,reference_sigma,mc_statistical_sigma,source_normalization_systematic_percent,source_normalization_systematic_sigma,combined_sigma,residual,relative_residual,percent_difference,log_residual,uncertainty_normalized_residual,uncertainty_correlation_note,benchmark_id,mc_over_reference,abs_log10_ratio,within_factor2,mc_over_2x_reference,mc_under_half_reference,iron_configuration,energy_center_MeV,energy_band
BC501A,68,25,20,68,70,108.0,11.6,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,4.77,4770000000.0,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,6.973676931366265,3.578674035015252,12.527999999999999,3.578674035015252,3.9,0.2719734003232843,13.031947720098316,-101.02632306863373,-0.9354289173021642,-93.54289173021641,-2.7399886046690107,-7.752204446985885,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N002_JAERI_TIARA_68MEV,0.06457108269783579,1.1899619314855419,False,False,True,IRON_PRESENT,69.0,>=30 MeV
BC501A,68,25,40,66,68,9.94,21.6,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,4.77,4770000000.0,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,0.6902181530211144,0.6902181530211144,2.14704,0.6902181530211144,3.9,0.026918507967823465,2.255417138010415,-9.249781846978886,-0.9305615540220208,-93.05615540220208,-2.6673145882298397,-4.101140179833187,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N002_JAERI_TIARA_68MEV,0.06943844597797932,1.1584000071682636,False,False,True,IRON_PRESENT,67.0,>=30 MeV
BC501A,43,25,40,41,42,32.0,17.4,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,2.951450985159976,1.4619994986412643,5.568,1.4619994986412643,3.4,0.10034933349543917,5.757615524048153,-29.048549014840024,-0.9077671567137507,-90.77671567137507,-2.383438993994908,-5.045239456075407,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.09223284328624926,1.0351144030450263,False,False,True,IRON_PRESENT,41.5,>=30 MeV
BC501A,68,25,0,60,62,34800.0,4.7,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,4.77,4770000000.0,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,3639.586724403212,74.58167619912872,1635.6,74.58167619912872,3.9,141.94388225172526,1643.4408575100485,-31160.413275596788,-0.8954141745861146,-89.54141745861146,-2.2577472488294856,-18.960471338656774,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N002_JAERI_TIARA_68MEV,0.1045858254138854,0.9805271716988937,False,False,True,IRON_PRESENT,61.0,>=30 MeV
BC501A,43,25,20,42,43,186.0,64.5,JAERI_43MEV_BC501A_T025_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,22.59424892687657,5.0866080905952975,119.97,5.0866080905952975,3.4,0.7682044635138034,120.08024242132872,-163.40575107312344,-0.8785255434038894,-87.85255434038895,-2.1080512720806195,-1.3608046401153768,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.1214744565961106,0.9155150350337437,False,False,True,IRON_PRESENT,42.5,>=30 MeV
BC501A,68,50,0,60,62,6950.0,4.8,JAERI_68MEV_BC501A_T050_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,4.77,4770000000.0,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,908.3929457319324,37.197680510381815,333.6,37.197680510381815,3.9,35.42732488354536,337.5318100324127,-6041.607054268067,-0.8692959790313766,-86.92959790313766,-2.0348198939543147,-17.89937088799986,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N002_JAERI_TIARA_68MEV,0.13070402096862338,0.8837110516113189,False,False,True,IRON_PRESENT,61.0,>=30 MeV
BC501A,68,50,40,66,68,29.9,13.7,JAERI_68MEV_BC501A_T050_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,4.77,4770000000.0,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,4.660646576248168,1.9472809132389184,4.096299999999999,1.9472809132389184,3.9,0.18176521647367858,4.5392306880113855,-25.23935342375183,-0.8441255325669509,-84.41255325669509,-1.8587042916161671,-5.560271146917423,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N002_JAERI_TIARA_68MEV,0.1558744674330491,0.807225017338794,False,False,True,IRON_PRESENT,67.0,>=30 MeV
BC501A,43,50,20,42,43,139.0,35.2,JAERI_43MEV_BC501A_T050_FE040,JAERI_43MEV_PEAK_3.45E9_N_SR_UC,40.0,3.45,3450000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T050_FE040,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T050_FE040,22.109618296038214,5.7584432674794765,48.928000000000004,5.7584432674794765,3.4,0.7517270220652992,49.27143134089452,-116.8903817039618,-0.8409379978702287,-84.09379978702287,-1.8384612022711364,-2.37237641616765,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.1590620021297713,0.7984335553395726,False,False,True,IRON_PRESENT,42.5,>=30 MeV
BC501A,43,100,0,42,43,16.6,5.7,JAERI_43MEV_BC501A_T100_FE000,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,0.0,3.15,3150000000.0,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T100_FE000,N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T100_FE000,2.8454586683440497,0.6163240275977592,0.9462,0.6163240275977592,3.4,0.09674559472369769,1.133362015021134,-13.754541331655952,-0.8285868272081898,-82.85868272081898,-1.763678421677007,-12.136052866920432,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N001_JAERI_TIARA_43MEV,0.1714131727918102,0.7659558063861607,False,False,True,NO_ADDITIONAL_IRON,42.5,>=30 MeV
BC501A,68,25,0,58,60,19500.0,5.1,JAERI_68MEV_BC501A_T025_FE080,JAERI_68MEV_PEAK_4.77E9_N_SR_UC,80.0,4.77,4770000000.0,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,3563.269245436495,73.78848955109518,994.5,73.78848955109518,3.9,138.9675005720233,1006.8698810697773,-15936.730754563505,-0.8172682438237695,-81.72682438237695,-1.6997360147405671,-15.827994316039204,source_normalization_systematic_sigma is shared/correlated across bins in this proton-energy source; do not treat these per-bin normalized residuals as independent chi-square contributions.,N002_JAERI_TIARA_68MEV,0.18273175617623053,0.7381859718940527,False,False,True,IRON_PRESENT,59.0,>=30 MeV
