run_number,extension,title,normalized_title,sample_name,start_time,end_time,proton_charge,good_frames,source_file,size_bytes
44743,.txt,,,,,,,,2000209/VESUVIO00044743_ICPevent.txt,284
44743,.txt,,,,,,,,2000209/VESUVIO00044743_ICPputlog.txt,507
44743,.txt,,,,,,,,2000209/VESUVIO00044743_ICPalarm.txt,0
44743,.txt,,,,,,,,2000209/VESUVIO00044743_ICPdebug.txt,8384
44744,.log,,,,,,,,2000209/VESUVIO00044744.log,2848
44744,.nxs,Concrete sample 2 (4 blocks) in tank with GEM,concrete sample 2 (4 blocks) in tank with gem,,2021-05-09T11:10:46,2021-05-09T11:18:59,20.06202507019043,17675.0,2000209/VESUVIO00044744.nxs,1914639
44744,.raw,,,,,,,,2000209/VESUVIO00044744.raw,2158592
44744,.txt,,,,,,,,2000209/VESUVIO00044744_ICPevent.txt,284
44744,.txt,,,,,,,,2000209/VESUVIO00044744_ICPputlog.txt,353
44744,.txt,,,,,,,,2000209/VESUVIO00044744_ICPalarm.txt,0
44744,.txt,,,,,,,,2000209/VESUVIO00044744_ICPdebug.txt,8309
44745,.log,,,,,,,,2000209/VESUVIO00044745.log,2463
44745,.nxs,Concrete sample 2 (4 blocks) in tank with GEM,concrete sample 2 (4 blocks) in tank with gem,,2021-05-09T11:20:05,2021-05-09T11:27:11,20.06477928161621,17010.0,2000209/VESUVIO00044745.nxs,1911220
44745,.raw,,,,,,,,2000209/VESUVIO00044745.raw,2159616
44745,.txt,,,,,,,,2000209/VESUVIO00044745_ICPalarm.txt,0
44745,.txt,,,,,,,,2000209/VESUVIO00044745_ICPevent.txt,284
44745,.txt,,,,,,,,2000209/VESUVIO00044745_ICPputlog.txt,353
44745,.txt,,,,,,,,2000209/VESUVIO00044745_ICPdebug.txt,8271
44746,.log,,,,,,,,2000209/VESUVIO00044746.log,2360
44746,.nxs,Concrete sample 2 (4 blocks) in tank with GEM,concrete sample 2 (4 blocks) in tank with gem,,2021-05-09T11:28:18,2021-05-09T11:35:23,20.062992095947266,17002.0,2000209/VESUVIO00044746.nxs,1911058
44746,.raw,,,,,,,,2000209/VESUVIO00044746.raw,2157568
44746,.txt,,,,,,,,2000209/VESUVIO00044746_ICPalarm.txt,0
44746,.txt,,,,,,,,2000209/VESUVIO00044746_ICPdebug.txt,8227
44746,.txt,,,,,,,,2000209/VESUVIO00044746_ICPevent.txt,284
44746,.txt,,,,,,,,2000209/VESUVIO00044746_ICPputlog.txt,353
44747,.log,,,,,,,,2000209/VESUVIO00044747.log,2354
44747,.nxs,Concrete sample 2 (4 blocks) in tank with GEM,concrete sample 2 (4 blocks) in tank with gem,,2021-05-09T11:36:29,2021-05-09T11:43:35,20.06587791442871,17010.0,2000209/VESUVIO00044747.nxs,1911057
44747,.raw,,,,,,,,2000209/VESUVIO00044747.raw,2159616
44747,.txt,,,,,,,,2000209/VESUVIO00044747_ICPdebug.txt,8270
44747,.txt,,,,,,,,2000209/VESUVIO00044747_ICPevent.txt,284
44747,.txt,,,,,,,,2000209/VESUVIO00044747_ICPputlog.txt,353
44747,.txt,,,,,,,,2000209/VESUVIO00044747_ICPalarm.txt,0
44748,.log,,,,,,,,2000209/VESUVIO00044748.log,2261
44748,.nxs,Concrete sample 2 (4 blocks) in tank with GEM,concrete sample 2 (4 blocks) in tank with gem,,2021-05-09T11:44:42,2021-05-09T11:51:47,20.068504333496094,17012.0,2000209/VESUVIO00044748.nxs,1911162
44748,.raw,,,,,,,,2000209/VESUVIO00044748.raw,2158080
44748,.txt,,,,,,,,2000209/VESUVIO00044748_ICPevent.txt,284
44748,.txt,,,,,,,,2000209/VESUVIO00044748_ICPdebug.txt,8251
44748,.txt,,,,,,,,2000209/VESUVIO00044748_ICPputlog.txt,353
44748,.txt,,,,,,,,2000209/VESUVIO00044748_ICPalarm.txt,0
44749,.log,,,,,,,,2000209/VESUVIO00044749.log,3707
44749,.nxs,Concrete sample 3M (163.72g) in tank with GEM,concrete sample 3m (163.72g) in tank with gem,,2021-05-09T12:08:00,2021-05-09T12:15:06,20.06949234008789,17016.0,2000209/VESUVIO00044749.nxs,1988131
44749,.raw,,,,,,,,2000209/VESUVIO00044749.raw,2127872
44749,.txt,,,,,,,,2000209/VESUVIO00044749_ICPdebug.txt,8399
44749,.txt,,,,,,,,2000209/VESUVIO00044749_ICPputlog.txt,507
44749,.txt,,,,,,,,2000209/VESUVIO00044749_ICPalarm.txt,0
44749,.txt,,,,,,,,2000209/VESUVIO00044749_ICPevent.txt,284
44750,.log,,,,,,,,2000209/VESUVIO00044750.log,2622
44750,.nxs,Concrete sample 3M (163.72g) in tank with GEM,concrete sample 3m (163.72g) in tank with gem,,2021-05-09T12:16:13,2021-05-09T12:23:17,20.061664581298828,16996.0,2000209/VESUVIO00044750.nxs,1913646
44750,.raw,,,,,,,,2000209/VESUVIO00044750.raw,2126336
44750,.txt,,,,,,,,2000209/VESUVIO00044750_ICPputlog.txt,353
44750,.txt,,,,,,,,2000209/VESUVIO00044750_ICPdebug.txt,8262
44750,.txt,,,,,,,,2000209/VESUVIO00044750_ICPevent.txt,284
44750,.txt,,,,,,,,2000209/VESUVIO00044750_ICPalarm.txt,0
44751,.log,,,,,,,,2000209/VESUVIO00044751.log,2308
44751,.nxs,Concrete sample 3M (163.72g) in tank with GEM,concrete sample 3m (163.72g) in tank with gem,,2021-05-09T12:24:24,2021-05-09T12:31:29,20.058237075805664,17000.0,2000209/VESUVIO00044751.nxs,1913818
44751,.raw,,,,,,,,2000209/VESUVIO00044751.raw,2126848
44751,.txt,,,,,,,,2000209/VESUVIO00044751_ICPputlog.txt,353
44751,.txt,,,,,,,,2000209/VESUVIO00044751_ICPalarm.txt,0
44751,.txt,,,,,,,,2000209/VESUVIO00044751_ICPevent.txt,284
44751,.txt,,,,,,,,2000209/VESUVIO00044751_ICPdebug.txt,8295
44752,.log,,,,,,,,2000209/VESUVIO00044752.log,2586
44752,.nxs,Concrete sample 3M (163.72g) in tank with GEM,concrete sample 3m (163.72g) in tank with gem,,2021-05-09T12:32:36,2021-05-09T12:39:41,20.064083099365234,17009.0,2000209/VESUVIO00044752.nxs,1913879
44752,.raw,,,,,,,,2000209/VESUVIO00044752.raw,2126848
44752,.txt,,,,,,,,2000209/VESUVIO00044752_ICPalarm.txt,0
44752,.txt,,,,,,,,2000209/VESUVIO00044752_ICPevent.txt,284
44752,.txt,,,,,,,,2000209/VESUVIO00044752_ICPputlog.txt,353
44752,.txt,,,,,,,,2000209/VESUVIO00044752_ICPdebug.txt,8189
44753,.log,,,,,,,,2000209/VESUVIO00044753.log,2476
44753,.nxs,Concrete sample 3M (163.72g) in tank with GEM,concrete sample 3m (163.72g) in tank with gem,,2021-05-09T12:40:48,2021-05-09T12:47:53,20.062437057495117,16997.0,2000209/VESUVIO00044753.nxs,1913663
44753,.raw,,,,,,,,2000209/VESUVIO00044753.raw,2126848
44753,.txt,,,,,,,,2000209/VESUVIO00044753_ICPdebug.txt,8275
44753,.txt,,,,,,,,2000209/VESUVIO00044753_ICPalarm.txt,0
44753,.txt,,,,,,,,2000209/VESUVIO00044753_ICPputlog.txt,353
44753,.txt,,,,,,,,2000209/VESUVIO00044753_ICPevent.txt,284
44754,.log,,,,,,,,2000209/VESUVIO00044754.log,2438
44754,.nxs,Concrete sample 3M (163.72g) in tank with GEM,concrete sample 3m (163.72g) in tank with gem,,2021-05-09T12:49:00,2021-05-09T12:56:05,20.067386627197266,17003.0,2000209/VESUVIO00044754.nxs,1913664
44754,.raw,,,,,,,,2000209/VESUVIO00044754.raw,2130432
44754,.txt,,,,,,,,2000209/VESUVIO00044754_ICPalarm.txt,0
44754,.txt,,,,,,,,2000209/VESUVIO00044754_ICPdebug.txt,8299
44754,.txt,,,,,,,,2000209/VESUVIO00044754_ICPputlog.txt,353
44754,.txt,,,,,,,,2000209/VESUVIO00044754_ICPevent.txt,284
44755,.log,,,,,,,,2000209/VESUVIO00044755.log,4744
44755,.nxs,Concrete sample 4M (4 blocks) in tank with GEM,concrete sample 4m (4 blocks) in tank with gem,,2021-05-09T13:38:22,2021-05-09T13:45:26,20.064001083374023,16986.0,2000209/VESUVIO00044755.nxs,1984968
44755,.raw,,,,,,,,2000209/VESUVIO00044755.raw,2128896
44755,.txt,,,,,,,,2000209/VESUVIO00044755_ICPdebug.txt,8409
44755,.txt,,,,,,,,2000209/VESUVIO00044755_ICPalarm.txt,0
44755,.txt,,,,,,,,2000209/VESUVIO00044755_ICPputlog.txt,507
44755,.txt,,,,,,,,2000209/VESUVIO00044755_ICPevent.txt,284
44756,.log,,,,,,,,2000209/VESUVIO00044756.log,2497
44756,.nxs,Concrete sample 4M (4 blocks) in tank with GEM,concrete sample 4m (4 blocks) in tank with gem,,2021-05-09T13:46:33,2021-05-09T13:53:38,20.06612777709961,16993.0,2000209/VESUVIO00044756.nxs,1909180
44756,.raw,,,,,,,,2000209/VESUVIO00044756.raw,2129408
44756,.txt,,,,,,,,2000209/VESUVIO00044756_ICPputlog.txt,353
44756,.txt,,,,,,,,2000209/VESUVIO00044756_ICPevent.txt,284
44756,.txt,,,,,,,,2000209/VESUVIO00044756_ICPdebug.txt,8319
44756,.txt,,,,,,,,2000209/VESUVIO00044756_ICPalarm.txt,0
44757,.log,,,,,,,,2000209/VESUVIO00044757.log,2507
44757,.nxs,Concrete sample 4M (4 blocks) in tank with GEM,concrete sample 4m (4 blocks) in tank with gem,,2021-05-09T13:54:45,2021-05-09T14:01:49,20.058494567871094,16987.0,2000209/VESUVIO00044757.nxs,1908828
44757,.raw,,,,,,,,2000209/VESUVIO00044757.raw,2125312
44757,.txt,,,,,,,,2000209/VESUVIO00044757_ICPdebug.txt,8273
44757,.txt,,,,,,,,2000209/VESUVIO00044757_ICPevent.txt,284
44757,.txt,,,,,,,,2000209/VESUVIO00044757_ICPputlog.txt,353
44757,.txt,,,,,,,,2000209/VESUVIO00044757_ICPalarm.txt,0
44758,.log,,,,,,,,2000209/VESUVIO00044758.log,2561
44758,.nxs,Concrete sample 4M (4 blocks) in tank with GEM,concrete sample 4m (4 blocks) in tank with gem,,2021-05-09T14:02:56,2021-05-09T14:10:01,20.064640045166016,16991.0,2000209/VESUVIO00044758.nxs,1908683
44758,.raw,,,,,,,,2000209/VESUVIO00044758.raw,2126336
44758,.txt,,,,,,,,2000209/VESUVIO00044758_ICPputlog.txt,353
44758,.txt,,,,,,,,2000209/VESUVIO00044758_ICPalarm.txt,0
44758,.txt,,,,,,,,2000209/VESUVIO00044758_ICPdebug.txt,8244
44758,.txt,,,,,,,,2000209/VESUVIO00044758_ICPevent.txt,284
44759,.log,,,,,,,,2000209/VESUVIO00044759.log,2444
44759,.nxs,Concrete sample 4M (4 blocks) in tank with GEM,concrete sample 4m (4 blocks) in tank with gem,,2021-05-09T14:11:08,2021-05-09T14:18:55,20.06196403503418,17054.0,2000209/VESUVIO00044759.nxs,1908563
44759,.raw,,,,,,,,2000209/VESUVIO00044759.raw,2125312
44759,.txt,,,,,,,,2000209/VESUVIO00044759_ICPalarm.txt,0
44759,.txt,,,,,,,,2000209/VESUVIO00044759_ICPputlog.txt,353
44759,.txt,,,,,,,,2000209/VESUVIO00044759_ICPdebug.txt,8254
44759,.txt,,,,,,,,2000209/VESUVIO00044759_ICPevent.txt,284
44760,.log,,,,,,,,2000209/VESUVIO00044760.log,2451
44760,.nxs,Concrete sample 4M (4 blocks) in tank with GEM,concrete sample 4m (4 blocks) in tank with gem,,2021-05-09T14:20:02,2021-05-09T14:27:07,20.056673049926758,16989.0,2000209/VESUVIO00044760.nxs,1907993
44760,.raw,,,,,,,,2000209/VESUVIO00044760.raw,2125824
44760,.txt,,,,,,,,2000209/VESUVIO00044760_ICPputlog.txt,353
44760,.txt,,,,,,,,2000209/VESUVIO00044760_ICPdebug.txt,8265
44760,.txt,,,,,,,,2000209/VESUVIO00044760_ICPalarm.txt,0
44760,.txt,,,,,,,,2000209/VESUVIO00044760_ICPevent.txt,284
44761,.log,,,,,,,,2000209/VESUVIO00044761.log,16310
44761,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T14:41:48,2021-05-09T17:23:40,180.06675720214844,210905.0,2000209/VESUVIO00044761.nxs,2518700
44761,.raw,,,,,,,,2000209/VESUVIO00044761.raw,2517504
44761,.txt,,,,,,,,2000209/VESUVIO00044761_ICPevent.txt,288
44761,.txt,,,,,,,,2000209/VESUVIO00044761_ICPalarm.txt,0
44761,.txt,,,,,,,,2000209/VESUVIO00044761_ICPdebug.txt,8415
44761,.txt,,,,,,,,2000209/VESUVIO00044761_ICPputlog.txt,507
44762,.log,,,,,,,,2000209/VESUVIO00044762.log,16089
44762,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T18:27:50,2021-05-09T19:31:30,180.06407165527344,152692.0,2000209/VESUVIO00044762.nxs,2465891
44762,.raw,,,,,,,,2000209/VESUVIO00044762.raw,2534400
44762,.txt,,,,,,,,2000209/VESUVIO00044762_ICPalarm.txt,0
44762,.txt,,,,,,,,2000209/VESUVIO00044762_ICPevent.txt,578
44762,.txt,,,,,,,,2000209/VESUVIO00044762_ICPdebug.txt,15081
44762,.txt,,,,,,,,2000209/VESUVIO00044762_ICPputlog.txt,930
44763,.log,,,,,,,,2000209/VESUVIO00044763.log,8385
44763,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T19:32:34,2021-05-09T20:36:14,180.05850219726562,152739.0,2000209/VESUVIO00044763.nxs,2449889
44763,.raw,,,,,,,,2000209/VESUVIO00044763.raw,2531328
44763,.txt,,,,,,,,2000209/VESUVIO00044763_ICPalarm.txt,0
44763,.txt,,,,,,,,2000209/VESUVIO00044763_ICPevent.txt,288
44763,.txt,,,,,,,,2000209/VESUVIO00044763_ICPdebug.txt,8202
44763,.txt,,,,,,,,2000209/VESUVIO00044763_ICPputlog.txt,353
44764,.log,,,,,,,,2000209/VESUVIO00044764.log,9854
44764,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T20:43:19,2021-05-09T21:46:56,180.06689453125,152691.0,2000209/VESUVIO00044764.nxs,2451793
44764,.raw,,,,,,,,2000209/VESUVIO00044764.raw,2531840
44764,.txt,,,,,,,,2000209/VESUVIO00044764_ICPdebug.txt,15015
44764,.txt,,,,,,,,2000209/VESUVIO00044764_ICPputlog.txt,930
44764,.txt,,,,,,,,2000209/VESUVIO00044764_ICPevent.txt,571
44764,.txt,,,,,,,,2000209/VESUVIO00044764_ICPalarm.txt,0
44765,.log,,,,,,,,2000209/VESUVIO00044765.log,8781
44765,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T21:48:03,2021-05-09T22:51:42,180.06088256835938,152686.0,2000209/VESUVIO00044765.nxs,2449621
44765,.raw,,,,,,,,2000209/VESUVIO00044765.raw,2531840
44765,.txt,,,,,,,,2000209/VESUVIO00044765_ICPdebug.txt,8241
44765,.txt,,,,,,,,2000209/VESUVIO00044765_ICPalarm.txt,0
44765,.txt,,,,,,,,2000209/VESUVIO00044765_ICPputlog.txt,353
44765,.txt,,,,,,,,2000209/VESUVIO00044765_ICPevent.txt,288
44766,.log,,,,,,,,2000209/VESUVIO00044766.log,8446
44766,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T22:52:49,2021-05-09T23:56:53,180.06085205078125,152867.0,2000209/VESUVIO00044766.nxs,2449379
44766,.raw,,,,,,,,2000209/VESUVIO00044766.raw,2534400
44766,.txt,,,,,,,,2000209/VESUVIO00044766_ICPevent.txt,288
44766,.txt,,,,,,,,2000209/VESUVIO00044766_ICPdebug.txt,8282
44766,.txt,,,,,,,,2000209/VESUVIO00044766_ICPalarm.txt,0
44766,.txt,,,,,,,,2000209/VESUVIO00044766_ICPputlog.txt,353
44767,.log,,,,,,,,2000209/VESUVIO00044767.log,8620
44767,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-09T23:58:00,2021-05-10T01:01:42,180.06423950195312,152790.0,2000209/VESUVIO00044767.nxs,2449505
44767,.raw,,,,,,,,2000209/VESUVIO00044767.raw,2533888
44767,.txt,,,,,,,,2000209/VESUVIO00044767_ICPevent.txt,288
44767,.txt,,,,,,,,2000209/VESUVIO00044767_ICPalarm.txt,0
44767,.txt,,,,,,,,2000209/VESUVIO00044767_ICPputlog.txt,353
44767,.txt,,,,,,,,2000209/VESUVIO00044767_ICPdebug.txt,8291
44768,.log,,,,,,,,2000209/VESUVIO00044768.log,8387
44768,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T01:02:49,2021-05-10T02:06:29,180.06031799316406,152801.0,2000209/VESUVIO00044768.nxs,2448462
44768,.raw,,,,,,,,2000209/VESUVIO00044768.raw,2532352
44768,.txt,,,,,,,,2000209/VESUVIO00044768_ICPdebug.txt,8224
44768,.txt,,,,,,,,2000209/VESUVIO00044768_ICPputlog.txt,353
44768,.txt,,,,,,,,2000209/VESUVIO00044768_ICPalarm.txt,0
44768,.txt,,,,,,,,2000209/VESUVIO00044768_ICPevent.txt,288
44769,.log,,,,,,,,2000209/VESUVIO00044769.log,9197
44769,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T02:07:35,2021-05-10T03:11:17,180.06399536132812,152849.0,2000209/VESUVIO00044769.nxs,2456720
44769,.raw,,,,,,,,2000209/VESUVIO00044769.raw,2529792
44769,.txt,,,,,,,,2000209/VESUVIO00044769_ICPalarm.txt,0
44769,.txt,,,,,,,,2000209/VESUVIO00044769_ICPputlog.txt,353
44769,.txt,,,,,,,,2000209/VESUVIO00044769_ICPdebug.txt,8263
44769,.txt,,,,,,,,2000209/VESUVIO00044769_ICPevent.txt,288
44770,.log,,,,,,,,2000209/VESUVIO00044770.log,8014
44770,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T03:12:23,2021-05-10T04:16:03,180.05929565429688,152789.0,2000209/VESUVIO00044770.nxs,2450486
44770,.raw,,,,,,,,2000209/VESUVIO00044770.raw,2533376
44770,.txt,,,,,,,,2000209/VESUVIO00044770_ICPevent.txt,288
44770,.txt,,,,,,,,2000209/VESUVIO00044770_ICPalarm.txt,0
44770,.txt,,,,,,,,2000209/VESUVIO00044770_ICPputlog.txt,353
44770,.txt,,,,,,,,2000209/VESUVIO00044770_ICPdebug.txt,8292
44771,.log,,,,,,,,2000209/VESUVIO00044771.log,8834
44771,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T04:17:10,2021-05-10T05:21:08,180.06619262695312,152740.0,2000209/VESUVIO00044771.nxs,2449289
44771,.raw,,,,,,,,2000209/VESUVIO00044771.raw,2531328
44771,.txt,,,,,,,,2000209/VESUVIO00044771_ICPalarm.txt,0
44771,.txt,,,,,,,,2000209/VESUVIO00044771_ICPevent.txt,288
44771,.txt,,,,,,,,2000209/VESUVIO00044771_ICPputlog.txt,353
44771,.txt,,,,,,,,2000209/VESUVIO00044771_ICPdebug.txt,8273
44772,.log,,,,,,,,2000209/VESUVIO00044772.log,8335
44772,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T05:22:15,2021-05-10T06:25:55,180.0621337890625,152806.0,2000209/VESUVIO00044772.nxs,2449867
44772,.raw,,,,,,,,2000209/VESUVIO00044772.raw,2531840
44772,.txt,,,,,,,,2000209/VESUVIO00044772_ICPdebug.txt,8227
44772,.txt,,,,,,,,2000209/VESUVIO00044772_ICPevent.txt,288
44772,.txt,,,,,,,,2000209/VESUVIO00044772_ICPputlog.txt,353
44772,.txt,,,,,,,,2000209/VESUVIO00044772_ICPalarm.txt,0
44773,.log,,,,,,,,2000209/VESUVIO00044773.log,8425
44773,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T06:27:02,2021-05-10T07:30:43,180.0635528564453,152828.0,2000209/VESUVIO00044773.nxs,2450356
44773,.raw,,,,,,,,2000209/VESUVIO00044773.raw,2532352
44773,.txt,,,,,,,,2000209/VESUVIO00044773_ICPalarm.txt,0
44773,.txt,,,,,,,,2000209/VESUVIO00044773_ICPdebug.txt,8292
44773,.txt,,,,,,,,2000209/VESUVIO00044773_ICPevent.txt,288
44773,.txt,,,,,,,,2000209/VESUVIO00044773_ICPputlog.txt,353
44774,.log,,,,,,,,2000209/VESUVIO00044774.log,8502
44774,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T07:31:49,2021-05-10T08:34:43,180.05860900878906,150956.0,2000209/VESUVIO00044774.nxs,2446164
44774,.raw,,,,,,,,2000209/VESUVIO00044774.raw,2529280
44774,.txt,,,,,,,,2000209/VESUVIO00044774_ICPdebug.txt,8274
44774,.txt,,,,,,,,2000209/VESUVIO00044774_ICPevent.txt,288
44774,.txt,,,,,,,,2000209/VESUVIO00044774_ICPalarm.txt,0
44774,.txt,,,,,,,,2000209/VESUVIO00044774_ICPputlog.txt,353
44775,.log,,,,,,,,2000209/VESUVIO00044775.log,8010
44775,.nxs,2mm V on Al frame in tank with GEM,2mm v on al frame in tank with gem,,2021-05-10T08:35:50,2021-05-10T09:35:35,180.06468200683594,143323.0,2000209/VESUVIO00044775.nxs,2438375
44775,.raw,,,,,,,,2000209/VESUVIO00044775.raw,2522112
44775,.txt,,,,,,,,2000209/VESUVIO00044775_ICPevent.txt,288
44775,.txt,,,,,,,,2000209/VESUVIO00044775_ICPputlog.txt,353
44775,.txt,,,,,,,,2000209/VESUVIO00044775_ICPdebug.txt,8257
44775,.txt,,,,,,,,2000209/VESUVIO00044775_ICPalarm.txt,0
44776,.log,,,,,,,,2000209/VESUVIO00044776.log,12711
44776,.nxs,2mm V on Al frame in tank with GEM - U+Ta foils,2mm v on al frame in tank with gem - u+ta foils,,2021-05-10T10:22:27,2021-05-10T11:22:14,180.06784057617188,143387.0,2000209/VESUVIO00044776.nxs,2450823
44776,.raw,,,,,,,,2000209/VESUVIO00044776.raw,2513920
44776,.txt,,,,,,,,2000209/VESUVIO00044776_ICPalarm.txt,0
44776,.txt,,,,,,,,2000209/VESUVIO00044776_ICPputlog.txt,1047
44776,.txt,,,,,,,,2000209/VESUVIO00044776_ICPdebug.txt,15103
44776,.txt,,,,,,,,2000209/VESUVIO00044776_ICPevent.txt,576
44777,.log,,,,,,,,2000209/VESUVIO00044777.log,8153
44777,.nxs,2mm V on Al frame in tank with GEM - U+Ta foils,2mm v on al frame in tank with gem - u+ta foils,,2021-05-10T11:23:20,2021-05-10T12:23:08,180.06271362304688,143324.0,2000209/VESUVIO00044777.nxs,2438336
44777,.raw,,,,,,,,2000209/VESUVIO00044777.raw,2512896
44777,.txt,,,,,,,,2000209/VESUVIO00044777_ICPputlog.txt,353
44777,.txt,,,,,,,,2000209/VESUVIO00044777_ICPdebug.txt,8297
44777,.txt,,,,,,,,2000209/VESUVIO00044777_ICPalarm.txt,0
44777,.txt,,,,,,,,2000209/VESUVIO00044777_ICPevent.txt,288
44778,.log,,,,,,,,2000209/VESUVIO00044778.log,1893
44778,.nxs,2mm V on Al frame in tank with GEM - U+Ta foils,2mm v on al frame in tank with gem - u+ta foils,,2021-05-10T12:24:14,2021-05-10T12:27:48,10.73813533782959,8552.0,2000209/VESUVIO00044778.nxs,1133307
44778,.raw,,,,,,,,2000209/VESUVIO00044778.raw,1990144
44778,.txt,,,,,,,,2000209/VESUVIO00044778_ICPalarm.txt,0
44778,.txt,,,,,,,,2000209/VESUVIO00044778_ICPevent.txt,282
44778,.txt,,,,,,,,2000209/VESUVIO00044778_ICPputlog.txt,353
44778,.txt,,,,,,,,2000209/VESUVIO00044778_ICPdebug.txt,8257
44779,.log,,,,,,,,2000209/VESUVIO00044779.log,3538
44779,.nxs,Concrete sample 5I (146.51g) in tank with GEM,concrete sample 5i (146.51g) in tank with gem,,2021-05-10T12:50:09,2021-05-10T12:56:49,20.069833755493164,15973.0,2000209/VESUVIO00044779.nxs,1964964
44779,.raw,,,,,,,,2000209/VESUVIO00044779.raw,2110464
44779,.txt,,,,,,,,2000209/VESUVIO00044779_ICPdebug.txt,8393
44779,.txt,,,,,,,,2000209/VESUVIO00044779_ICPalarm.txt,0
44779,.txt,,,,,,,,2000209/VESUVIO00044779_ICPevent.txt,284
44779,.txt,,,,,,,,2000209/VESUVIO00044779_ICPputlog.txt,692
44780,.log,,,,,,,,2000209/VESUVIO00044780.log,2453
44780,.nxs,Concrete sample 5I (146.51g) in tank with GEM,concrete sample 5i (146.51g) in tank with gem,,2021-05-10T12:57:56,2021-05-10T13:04:35,20.072336196899414,15982.0,2000209/VESUVIO00044780.nxs,1889695
44780,.raw,,,,,,,,2000209/VESUVIO00044780.raw,2107904
44780,.txt,,,,,,,,2000209/VESUVIO00044780_ICPputlog.txt,353
44780,.txt,,,,,,,,2000209/VESUVIO00044780_ICPalarm.txt,0
44780,.txt,,,,,,,,2000209/VESUVIO00044780_ICPevent.txt,284
44780,.txt,,,,,,,,2000209/VESUVIO00044780_ICPdebug.txt,8268
44781,.log,,,,,,,,2000209/VESUVIO00044781.log,2463
44781,.nxs,Concrete sample 5I (146.51g) in tank with GEM,concrete sample 5i (146.51g) in tank with gem,,2021-05-10T13:05:42,2021-05-10T13:12:21,20.061601638793945,15972.0,2000209/VESUVIO00044781.nxs,1890482
44781,.raw,,,,,,,,2000209/VESUVIO00044781.raw,2107904
44781,.txt,,,,,,,,2000209/VESUVIO00044781_ICPalarm.txt,0
44781,.txt,,,,,,,,2000209/VESUVIO00044781_ICPputlog.txt,353
44781,.txt,,,,,,,,2000209/VESUVIO00044781_ICPdebug.txt,8238
44781,.txt,,,,,,,,2000209/VESUVIO00044781_ICPevent.txt,284
44782,.log,,,,,,,,2000209/VESUVIO00044782.log,2935
44782,.nxs,Concrete sample 5I (146.51g) in tank with GEM,concrete sample 5i (146.51g) in tank with gem,,2021-05-10T13:13:28,2021-05-10T13:27:52,20.063507080078125,18345.0,2000209/VESUVIO00044782.nxs,1967810
44782,.raw,,,,,,,,2000209/VESUVIO00044782.raw,2108928
44782,.txt,,,,,,,,2000209/VESUVIO00044782_ICPputlog.txt,353
44782,.txt,,,,,,,,2000209/VESUVIO00044782_ICPalarm.txt,130
44782,.txt,,,,,,,,2000209/VESUVIO00044782_ICPdebug.txt,8249
44782,.txt,,,,,,,,2000209/VESUVIO00044782_ICPevent.txt,284
44783,.log,,,,,,,,2000209/VESUVIO00044783.log,2496
44783,.nxs,Concrete sample 5I (146.51g) in tank with GEM,concrete sample 5i (146.51g) in tank with gem,,2021-05-10T13:28:59,2021-05-10T13:35:38,20.065258026123047,15979.0,2000209/VESUVIO00044783.nxs,1885391
44783,.raw,,,,,,,,2000209/VESUVIO00044783.raw,2103808
44783,.txt,,,,,,,,2000209/VESUVIO00044783_ICPdebug.txt,8271
44783,.txt,,,,,,,,2000209/VESUVIO00044783_ICPalarm.txt,0
44783,.txt,,,,,,,,2000209/VESUVIO00044783_ICPputlog.txt,353
44783,.txt,,,,,,,,2000209/VESUVIO00044783_ICPevent.txt,284
44784,.log,,,,,,,,2000209/VESUVIO00044784.log,2267
44784,.nxs,Concrete sample 5I (146.51g) in tank with GEM,concrete sample 5i (146.51g) in tank with gem,,2021-05-10T13:36:45,2021-05-10T13:43:24,20.074094772338867,15980.0,2000209/VESUVIO00044784.nxs,1887207
44784,.raw,,,,,,,,2000209/VESUVIO00044784.raw,2104832
44784,.txt,,,,,,,,2000209/VESUVIO00044784_ICPevent.txt,284
44784,.txt,,,,,,,,2000209/VESUVIO00044784_ICPalarm.txt,0
44784,.txt,,,,,,,,2000209/VESUVIO00044784_ICPputlog.txt,353
