curve,observable,ensemble_group,embedding_dimension,n_points_used,steps_used,coordinate_step,threshold_trimmed,quality_status,Exp1,Exp2,LLE,sum_exponents,positive_count,KS_entropy_proxy,Kaplan_Yorke_dim,Exp3,Exp4,Exp5,Exp6,Exp7,Exp8,Exp9,Exp10
exfor_28_58_201_M0614_2,experimental_cross_section_barn,experimental_reaction_cross_sections,5,136,134,0.006346138705557891,False,valid,22.788709701484187,-3.905030022560033,22.788709701484187,-154.3611471346141,1,22.788709701484187,2.86121702897322,-21.926737446700546,-39.79627670123572,-111.521812665602,,,,,
exfor_28_58_201_M0614_2,experimental_cross_section_barn,experimental_reaction_cross_sections,6,135,133,0.006346138705557891,False,valid,29.952304428932536,7.853078375224553,29.952304428932536,-128.37641564946233,3,38.7967206882158,4.656295464718032,0.9913378840587082,-15.007690950887975,-36.24743886893654,-115.91800651785361,,,,
exfor_28_58_201_M0614_2,experimental_cross_section_barn,experimental_reaction_cross_sections,7,134,132,0.006346138705557891,False,valid,17.90210518378692,11.405717193849894,17.90210518378692,-140.0133693886965,3,32.912580070099374,4.921266180114376,3.6047576924625613,-7.830967732807669,-27.225152598326023,-44.84829713486067,-93.02153199280151,,,
exfor_28_58_201_M0614_2,experimental_cross_section_barn,experimental_reaction_cross_sections,8,133,131,0.006346138705557891,False,valid,20.23467161470877,12.79576142392024,20.23467161470877,-130.5777045937826,3,36.9411230136207,5.840662050512585,3.9106899749916817,-4.515582594169535,-14.095185732996985,-21.804665353070927,-45.59308632241002,-81.51030760475582,,
exfor_28_58_201_M0614_2,experimental_cross_section_barn,experimental_reaction_cross_sections,9,132,130,0.006346138705557891,False,valid,21.593162340788624,9.448354057613892,21.593162340788624,-100.88201395002886,4,40.40386781569663,7.396830482363465,6.816602261363534,2.545749155930576,-4.044002863529407,-11.383170006891437,-13.477618751431937,-28.977300648268283,-83.40378949560443,
exfor_28_58_201_M0614_2,experimental_cross_section_barn,experimental_reaction_cross_sections,10,131,129,0.006346138705557891,False,valid,18.993117531756557,10.441899914877371,18.993117531756557,-142.6562338138638,4,36.991300046345366,7.405751686300371,5.424598382755931,2.131684216955503,-8.188163880247766,-9.430394155053902,-11.912966920122344,-18.385074770579287,-40.43745003249063,-91.29348410171522
exfor_2_3_201_L0018_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,90,88,0.014683504849275497,False,valid,6.448786222530877,-62.40840809299673,6.448786222530877,-55.95962187046585,1,6.448786222530877,1.1033320095734733,,,,,,,,
exfor_2_3_201_L0018_2,experimental_cross_section_barn,experimental_reaction_cross_sections,3,89,87,0.014683504849275497,False,valid,12.961858489945124,-19.69840612563356,12.961858489945124,-58.33406517112123,1,12.961858489945124,1.658015598179651,-51.59751753543279,,,,,,,
exfor_2_3_201_L0018_2,experimental_cross_section_barn,experimental_reaction_cross_sections,4,88,86,0.014683504849275497,False,valid,12.048610587247204,-1.3876172301112433,12.048610587247204,-47.2934360439341,1,12.048610587247204,2.7983518555355693,-13.353752838694541,-44.60067656237552,,,,,,
exfor_2_3_201_L0018_2,experimental_cross_section_barn,experimental_reaction_cross_sections,5,87,85,0.014683504849275497,False,valid,9.255824665856492,4.90268039213656,9.255824665856492,-58.83663453747545,2,14.158505057993052,3.4563210018790302,-4.459389018541711,-21.255028805406813,-47.28072177151998,,,,,
exfor_2_3_201_L0018_2,experimental_cross_section_barn,experimental_reaction_cross_sections,6,86,84,0.014683504849275497,False,valid,12.069242978219973,4.680171610057185,12.069242978219973,-47.23835344476519,3,19.070755158967827,4.75033915988142,2.3213405706906696,-8.073938860774849,-14.65579418769788,-43.579375555260285,,,,
exfor_2_4_27_M0546_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,55,53,0.024593569581848662,False,valid,3.7836298861645328,-9.058070965810472,3.7836298861645328,-5.274441079645939,1,3.7836298861645328,1.4177081301797434,,,,,,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,304,180,0.002694169165950555,False,valid,54.13154873566626,-204.352070205444,54.13154873566626,-150.22052146977774,1,54.13154873566626,1.2648935666824672,,,,,,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,3,303,180,0.002694169165950555,False,valid,81.40117873011297,-99.99129172819579,81.40117873011297,-337.7020001656408,1,81.40117873011297,1.8140826798335925,-319.111887167558,,,,,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,4,302,180,0.002694169165950555,False,valid,74.01756668098709,-51.652459601013234,74.01756668098709,-370.3444883365883,1,74.01756668098709,2.188272923427427,-118.79088438648856,-273.9187110300736,,,,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,5,301,180,0.002694169165950555,False,valid,74.86768700030966,12.637685012841672,74.86768700030966,-287.47203113837264,2,87.50537201315133,3.505741642288805,-35.26160797896778,-103.301289958538,-236.4145052140182,,,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,6,300,180,0.002694169165950555,False,valid,86.66545020244644,32.84445856530687,86.66545020244644,-302.0922104254368,3,121.3051623176101,4.69209545007283,1.7952535498568016,-52.43445885843012,-99.51041211430007,-271.4525017703167,,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,7,299,180,0.002694169165950555,False,valid,85.92302096339405,44.95681115650482,85.92302096339405,-343.1951135470225,3,138.99927897202176,5.651011682055659,8.119446852122877,-26.7307736164626,-48.684291613379905,-97.66985062603294,-309.10947666316883,,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,8,298,180,0.002694169165950555,False,valid,72.85726122708297,28.30464764480644,72.85726122708297,-331.38902588381706,3,128.92252498080518,6.343369707114567,27.760616108915755,-8.861908240865487,-24.808339881547948,-55.095160114191174,-116.95008590493266,-254.59605672308496,,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,9,297,180,0.002694169165950555,False,valid,59.10742159329361,52.46316158656138,59.10742159329361,-350.2864337951145,4,136.458599948226,7.295110920589907,20.769111641473604,4.118905126897415,-18.563438186194208,-41.524634937660544,-53.21094233201653,-78.47755835690533,-294.9684599305639,
exfor_40_90_201_M0658_2,experimental_cross_section_barn,experimental_reaction_cross_sections,10,296,180,0.002694169165950555,False,valid,76.46800279159366,40.25003049556792,76.46800279159366,-385.9485534870121,4,155.49983116574933,8.178304571015161,26.332214347201912,12.449583531385855,-16.253162766543003,-19.0249044970702,-38.24559790911721,-63.10747147245977,-105.82283119906398,-298.99441680850725
exfor_46_110_4_M0839_5,experimental_cross_section_barn,experimental_reaction_cross_sections,2,81,79,0.015412648974034049,False,valid,12.56126347652412,-53.94383866880608,12.56126347652412,-41.38257519228196,1,12.56126347652412,1.23285816854164,,,,,,,,
exfor_46_110_4_M0839_5,experimental_cross_section_barn,experimental_reaction_cross_sections,3,80,78,0.015412648974034049,False,valid,11.226370468810545,-23.920617785749272,11.226370468810545,-74.14628807128693,1,11.226370468810545,1.4693177479512338,-61.452040754348204,,,,,,,
exfor_46_110_4_M0839_5,experimental_cross_section_barn,experimental_reaction_cross_sections,4,79,77,0.015412648974034049,False,valid,7.815098026961817,-7.806863255986672,7.815098026961817,-70.70453242713327,1,7.815098026961817,2.0002901442542442,-28.38164414660769,-42.33112305150072,,,,,,
exfor_46_110_4_M0839_5,experimental_cross_section_barn,experimental_reaction_cross_sections,5,78,76,0.015412648974034049,False,valid,13.079562856832112,-0.6486395688858048,13.079562856832112,-50.95023644692537,1,13.079562856832112,3.4720919146369504,-4.0538731931553516,-17.7445320181614,-41.582754523554925,,,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,2,127,125,0.02127349605933393,False,valid,13.622823722128796,-28.198774413808707,13.622823722128796,-14.57595069167991,1,13.622823722128796,1.4830998511572662,,,,,,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,3,126,124,0.02127349605933393,False,valid,9.240770328799858,-2.9848828994907977,9.240770328799858,-32.67418478257617,1,9.240770328799858,2.1606955002615944,-38.93007221188523,,,,,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,4,125,123,0.02127349605933393,False,valid,11.082888507474054,-2.0671689851271604,11.082888507474054,-36.367187836002316,1,11.082888507474054,2.701797867273755,-12.846604332625265,-32.536303025723946,,,,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,5,124,122,0.02127349605933393,False,valid,8.728228663650587,3.9167553879971386,8.728228663650587,-33.29357984576493,2,12.644984051647725,3.7771585116375848,-4.5434677303441156,-10.424535278178672,-30.97056088888987,,,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,6,123,121,0.02127349605933393,False,valid,10.633755323488872,5.900443494925336,10.633755323488872,-23.5153784263913,3,18.53134659171178,5.093084659819263,1.9971477732975753,-3.555216207676239,-12.562541260153543,-25.928967550273303,,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,7,122,120,0.02127349605933393,False,valid,12.916948416324203,6.213699224274661,12.916948416324203,-23.841828181703704,4,22.971467307621143,6.192769001376182,3.7190049104403697,0.12181475658190709,-5.9824940962289,-11.29547851482458,-29.535322878271366,,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,8,121,119,0.02127349605933393,False,valid,14.091129042570447,5.180773127884263,14.091129042570447,-26.916858062697056,4,23.997792153294856,7.05141683273219,4.6200001791257606,0.10588980371438765,-3.0270173982067905,-4.737807598210105,-14.773970585526056,-28.375854634048963,,
exfor_4_9_201_M0832_4,experimental_cross_section_barn,experimental_reaction_cross_sections,9,120,118,0.02127349605933393,False,valid,11.064533656291538,5.35078117106189,11.064533656291538,-22.1226048745647,4,23.322068252804627,8.130469146908116,4.997733919378421,1.9090195060727815,-1.1055185800049554,-2.999487062491349,-6.563362241706,-9.334304196394395,-25.44200104677263,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,2,167,165,0.006659846833262151,False,valid,21.265344268777273,-134.62543698123582,21.265344268777273,-113.36009271245855,1,21.265344268777273,1.1579593332851434,,,,,,,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,3,166,164,0.006659846833262151,False,valid,15.044095037229615,-53.2036583791317,15.044095037229615,-148.92062063106565,1,15.044095037229615,1.282764296583224,-110.76105728916356,,,,,,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,4,165,163,0.006659846833262151,False,valid,22.124744022444442,-18.29565092606824,22.124744022444442,-178.59419680544642,1,22.124744022444442,2.0622489694951716,-61.51255398168739,-120.91073592013522,,,,,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,5,164,162,0.006659846833262151,False,valid,14.506020167783985,-4.625501983350266,14.506020167783985,-153.86974051411303,1,14.506020167783985,2.4603081678463585,-21.465007302957893,-45.31632403439585,-96.96892736119301,,,,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,6,163,161,0.006659846833262151,False,valid,23.241593519262963,4.1689964393851335,23.241593519262963,-123.2806251285019,2,27.410589958648096,4.221855023541492,-1.7791172795620833,-16.71787247162465,-40.17759014500783,-92.01663519095543,,,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,7,162,160,0.006659846833262151,False,valid,17.863705806064118,5.43152955723242,17.863705806064118,-118.59136417526041,3,25.667410924141283,5.00536864419086,2.372175560844744,-10.446160037973705,-15.00629752765024,-40.038667282755185,-78.76765025102256,,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,8,161,159,0.006659846833262151,False,valid,17.18004691515537,5.972341651345519,17.18004691515537,-140.9641735084769,3,25.882434719420097,5.5115437761623465,2.7300461529192077,-2.63180432823755,-12.199515803659207,-21.603458203380768,-35.87291394841516,-94.5389159442043,,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,9,160,158,0.006659846833262151,False,valid,13.51098179842712,8.750590273128356,13.51098179842712,-118.13472015875121,4,28.75255046140891,6.273006100959828,5.224576680048788,1.2664017098046436,-5.877070150673117,-17.02193407449413,-21.44108214307901,-33.65711500467712,-68.89006924723675,
exfor_57_139_201_M0398_4,experimental_cross_section_barn,experimental_reaction_cross_sections,10,159,157,0.006659846833262151,False,valid,12.34140144528535,6.794942116403061,12.34140144528535,-132.28825047585028,4,23.626714810115995,6.690257163253368,0.8210228603236598,3.669348388103928,-2.402159277674653,-9.183616275790259,-17.444135168258452,-18.47266829846263,-33.884951301216574,-74.52743496456371
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,118,116,0.0070579578977423285,False,valid,6.789794726333511,-145.41721068643017,6.789794726333511,-138.62741596009664,1,6.789794726333511,1.0466918234387992,,,,,,,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,3,117,115,0.0070579578977423285,False,valid,6.569373784475501,-58.797153359654494,6.569373784475501,-211.61930986545488,1,6.569373784475501,1.111729453027962,-159.39153029027588,,,,,,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,4,116,114,0.0070579578977423285,False,valid,1.9332322106105162,-17.420488232415387,1.9332322106105162,-145.95419786290995,1,1.9332322106105162,1.1109746285418751,-41.42287393539424,-89.04406790571083,,,,,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,5,115,113,0.0070579578977423285,False,valid,4.64488754650123,-9.26768759786141,4.64488754650123,-166.76836807434705,1,4.64488754650123,1.5011916400346266,-26.828070913922193,-37.12682797201637,-98.19066913704829,,,,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,6,114,112,0.0070579578977423285,False,valid,13.107067103950861,-2.010527054862865,13.107067103950861,-118.36991644176484,1,13.107067103950861,3.2522415283594754,-5.38833964267529,-22.62989938071402,-37.75993126228292,-63.6882862051806,,,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,7,113,111,0.0070579578977423285,False,valid,11.808175574822263,-3.829755847512325,11.808175574822263,-149.0939765872935,1,11.808175574822263,3.227253849378874,-4.993355538124663,-13.13537349243486,-19.04531806573703,-38.80661828492903,-81.09173093337785,,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,8,112,110,0.0070579578977423285,False,valid,7.756032726173651,0.6699325833236751,7.756032726173651,-158.42973029346624,2,8.425965309497327,4.153784868841349,-3.4102053488910515,-3.604192736338438,-9.178843373231452,-21.50888757496346,-27.170455208084455,-101.98311136145469,,
exfor_59_141_201_M0398_2,experimental_cross_section_barn,experimental_reaction_cross_sections,9,111,109,0.0070579578977423285,False,valid,10.102419749107796,2.311507097555282,10.102419749107796,-158.39032310806317,2,12.413926846663077,4.83833099757226,-0.754279827400456,-2.1868161247074087,-11.299630959593447,-14.74513154819959,-19.96449194002058,-32.015215516704316,-89.83868403810047,
exfor_60_142_201_L0025_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,66,64,0.011517618028937582,False,valid,2.3608800267273446,-36.21149986722155,2.3608800267273446,-33.850619840494204,1,2.3608800267273446,1.0651969687912413,,,,,,,,
exfor_60_142_201_L0025_2,experimental_cross_section_barn,experimental_reaction_cross_sections,3,65,63,0.011517618028937582,False,valid,2.281883525003852,-19.26232525304143,2.281883525003852,-92.8181903928261,1,2.281883525003852,1.1184635548942066,-75.83774866478852,,,,,,,
exfor_60_142_201_L0025_2,experimental_cross_section_barn,experimental_reaction_cross_sections,4,64,62,0.011517618028937582,False,valid,3.506533682275984,-2.212447242802647,3.506533682275984,-81.19008663291638,1,3.506533682275984,2.037226217151258,-34.76277039418658,-47.72140267820314,,,,,,
exfor_60_148_201_L0025_17,experimental_cross_section_barn,experimental_reaction_cross_sections,2,68,66,0.01269093144286626,False,valid,-0.1026478448257975,-52.013686721035704,-0.1026478448257975,-52.1163345658615,0,0.0,0.0,,,,,,,,
exfor_60_148_201_L0025_17,experimental_cross_section_barn,experimental_reaction_cross_sections,3,67,65,0.01269093144286626,False,valid,2.066889904368427,-17.30271629583889,2.066889904368427,-89.0487733617475,1,2.066889904368427,1.1194546491446185,-73.81294697027703,,,,,,,
exfor_60_148_201_L0025_17,experimental_cross_section_barn,experimental_reaction_cross_sections,4,66,64,0.01269093144286626,False,valid,7.475549846691011,-5.799061711518574,7.475549846691011,-64.7762600505779,1,7.475549846691011,2.0702988997216982,-23.847999638818116,-42.60474854693222,,,,,,
exfor_62_150_201_L0033_8,experimental_cross_section_barn,experimental_reaction_cross_sections,2,87,85,0.010353868337220629,False,valid,-4.570858968519309,-51.562615582432265,-4.570858968519309,-56.133474550951576,0,0.0,0.0,,,,,,,,
exfor_62_150_201_L0033_8,experimental_cross_section_barn,experimental_reaction_cross_sections,3,86,84,0.010353868337220629,False,valid,2.1296189675980544,-11.455532738383154,2.1296189675980544,-65.70242732129924,1,2.1296189675980544,1.1859030929624357,-56.37651355051414,,,,,,,
exfor_62_150_201_L0033_8,experimental_cross_section_barn,experimental_reaction_cross_sections,4,85,83,0.010353868337220629,False,valid,0.7857055392478635,-10.30599029385076,0.7857055392478635,-93.59795406591456,1,0.7857055392478635,1.0762377526899662,-25.645274790626893,-58.43239452068477,,,,,,
exfor_62_150_201_L0033_8,experimental_cross_section_barn,experimental_reaction_cross_sections,5,84,82,0.010353868337220629,False,valid,2.516989313296021,-11.402296729215722,2.516989313296021,-74.23282350129679,1,2.516989313296021,1.3117845285275223,-8.072848659883155,-21.609923275273516,-35.66474415022042,,,,,
exfor_62_150_201_L0033_8,experimental_cross_section_barn,experimental_reaction_cross_sections,6,83,81,0.010353868337220629,False,valid,9.280184086559895,0.35706467935175495,9.280184086559895,-82.1800734508679,2,9.63724876591165,3.4964131017842144,-4.234846053258854,-10.882876969271988,-12.258795626562652,-64.44080356768605,,,,
exfor_64_152_201_M0817_6,experimental_cross_section_barn,experimental_reaction_cross_sections,2,55,53,0.018935524996875674,False,valid,-3.228062280022514,-45.59224140826008,-3.228062280022514,-48.82030368828259,0,0.0,0.0,,,,,,,,
exfor_67_165_153_M1038_7,experimental_cross_section_barn,experimental_reaction_cross_sections,2,55,53,0.012602676010180947,False,valid,27.353301362750596,-36.501818913466444,27.353301362750596,-9.148517550715848,1,27.353301362750596,1.7493681733393982,,,,,,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,2,219,180,0.006223738806010903,False,valid,33.89048195029471,-100.90977255975305,33.89048195029471,-67.01929060945834,1,33.89048195029471,1.3358493542359968,,,,,,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,3,218,180,0.006223738806010903,False,valid,18.664061892734143,-16.987210989162406,18.664061892734143,-129.86052056885035,1,18.664061892734143,2.012748094969522,-131.53737147242208,,,,,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,4,217,180,0.006223738806010903,False,valid,31.331515984389736,1.5111094016452205,31.331515984389736,-142.43049887694949,2,32.84262538603495,2.869018520737745,-37.792779557969205,-137.48034470501523,,,,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,5,216,180,0.006223738806010903,False,valid,29.937358336684092,2.1390736341141054,29.937358336684092,-142.64027034257194,2,32.0764319707982,3.398890756333036,-13.699692817604221,-46.069603923964436,-114.94740557180148,,,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,6,215,180,0.006223738806010903,False,valid,37.84757321540203,18.42994947048363,37.84757321540203,-113.60656517456553,3,62.220564329410756,4.905022214793079,5.9430416435251,-18.558003091279158,-48.24473976930337,-109.02438664339375,,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,7,214,180,0.006223738806010903,False,valid,41.260112218409496,23.40983866732911,41.260112218409496,-147.0156631484744,3,70.17886107724249,5.851281655969822,5.508910191503879,-10.552494862817618,-20.782543291003233,-45.62981317759984,-140.2296728942962,,,
exfor_73_181_201_M0737_2,experimental_cross_section_barn,experimental_reaction_cross_sections,8,213,180,0.006223738806010903,False,valid,24.68303518881563,16.32193881106172,24.68303518881563,-127.8717411096146,3,45.63203114888323,6.171062809192624,4.627057149005879,-5.724051591084302,-10.793216768068865,-22.4036669877976,-39.231764248506465,-95.35107266304061,,
