run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
CTRL_JAERI43_T075,0,9.9999999999999994e-12,1.2798806800472323e-11,0,0
CTRL_JAERI43_T075,0,1.2798806800472323e-11,1.6380945551581657e-11,0,0
CTRL_JAERI43_T075,0,1.6380945551581657e-11,2.0965655732375102e-11,0,0
CTRL_JAERI43_T075,0,2.0965655732375102e-11,2.6833537716388402e-11,0,0
CTRL_JAERI43_T075,0,2.6833537716388402e-11,3.4343726500524242e-11,0,0
CTRL_JAERI43_T075,0,3.4343726500524242e-11,4.395587202884712e-11,0,0
CTRL_JAERI43_T075,0,4.395587202884712e-11,5.62582713843502e-11,0,0
CTRL_JAERI43_T075,0,5.62582713843502e-11,7.2003874637683884e-11,0,0
CTRL_JAERI43_T075,0,7.2003874637683884e-11,9.215636803731451e-11,0,0
CTRL_JAERI43_T075,0,9.215636803731451e-11,1.1794915499428113e-10,0,0
CTRL_JAERI43_T075,0,1.1794915499428113e-10,1.5096084470507755e-10,0,0
CTRL_JAERI43_T075,0,1.5096084470507755e-10,1.9321186858163928e-10,0,0
CTRL_JAERI43_T075,0,1.9321186858163928e-10,2.4728813775346495e-10,0,0
CTRL_JAERI43_T075,0,2.4728813775346495e-10,3.1649930991551841e-10,0,0
CTRL_JAERI43_T075,0,3.1649930991551841e-10,4.050813520091551e-10,0,0
CTRL_JAERI43_T075,0,4.050813520091551e-10,5.1845579628392966e-10,0,0
CTRL_JAERI43_T075,0,5.1845579628392966e-10,6.6356155712230529e-10,0,0
CTRL_JAERI43_T075,0,6.6356155712230529e-10,8.492796169828964e-10,0,0
CTRL_JAERI43_T075,0,8.492796169828964e-10,1.0869765737343225e-09,0,0
CTRL_JAERI43_T075,0,1.0869765737343225e-09,1.3912003163865009e-09,0.47476372021300628,0.47476372021300628
CTRL_JAERI43_T075,0,1.3912003163865009e-09,1.7805704070186795e-09,0,0
CTRL_JAERI43_T075,0,1.7805704070186795e-09,2.2789176634070446e-09,0.15318612497354159,0.15318612497354159
CTRL_JAERI43_T075,0,2.2789176634070446e-09,2.9167426888130701e-09,0.2104457539963388,0.2104457539963388
CTRL_JAERI43_T075,0,2.9167426888130701e-09,3.7330826160808652e-09,0,0
CTRL_JAERI43_T075,0,3.7330826160808652e-09,4.7779003173420784e-09,1.0030511179096753,0.52687200388892541
CTRL_JAERI43_T075,0,4.7779003173420784e-09,6.115142307357666e-09,0.29982112355316504,0.21203675886414633
CTRL_JAERI43_T075,0,6.115142307357666e-09,7.8266524949265303e-09,1.3763070925455101,0.58605497041116306
CTRL_JAERI43_T075,0,7.8266524949265303e-09,1.0017181317699977e-08,1.0065464657225995,0.45727581212915086
CTRL_JAERI43_T075,0,1.0017181317699977e-08,1.2820796837054278e-08,4.2135847163247826,1.5895354344573678
CTRL_JAERI43_T075,0,1.2820796837054278e-08,1.6409090174556434e-08,4.8532531095673743,1.1620840751917738
CTRL_JAERI43_T075,0,1.6409090174556434e-08,2.1001677491567688e-08,8.9956026966732079,2.3636280502636073
CTRL_JAERI43_T075,0,2.1001677491567688e-08,2.6879641270040362e-08,7.4511458584242583,1.5546763795776033
CTRL_JAERI43_T075,0,2.6879641270040362e-08,3.4402733548124905e-08,9.6097340623903342,1.6787625002729167
CTRL_JAERI43_T075,0,3.4402733548124905e-08,4.4031394009057838e-08,10.744648821341212,1.7569776574592686
CTRL_JAERI43_T075,0,4.4031394009057838e-08,5.6354930507740693e-08,12.93645510972193,1.916575763490489
CTRL_JAERI43_T075,0,5.6354930507740693e-08,7.2127586782261823e-08,13.237766776026723,2.7702334038369023
CTRL_JAERI43_T075,0,7.2127586782261823e-08,9.2314704821047023e-08,8.7722370380577317,1.4766662333171909
CTRL_JAERI43_T075,0,9.2314704821047023e-08,1.1815180718472118e-07,7.5549435332855843,1.5651269853589644
CTRL_JAERI43_T075,0,1.1815180718472118e-07,1.5122021532839072e-07,2.5175111300478314,0.81491312581589703
CTRL_JAERI43_T075,0,1.5122021532839072e-07,1.9354383203138961e-07,2.4730894239482066,0.77387705892004921
CTRL_JAERI43_T075,0,1.9354383203138961e-07,2.4771301135928274e-07,1.5493860966026791,0.62403074557730054
CTRL_JAERI43_T075,0,2.4771301135928274e-07,3.1704309743506661e-07,0.61616317494198336,0.36425501947108635
CTRL_JAERI43_T075,0,3.1704309743506661e-07,4.0577733514947478e-07,0.73903657745253915,0.37091221184936907
CTRL_JAERI43_T075,0,4.0577733514947478e-07,5.1934657165886352e-07,0.90396778050064786,0.42186301170125368
CTRL_JAERI43_T075,0,5.1934657165886352e-07,6.6470164331494622e-07,1.8667465841496635,0.71452936379094656
CTRL_JAERI43_T075,0,6.6470164331494622e-07,8.5073879127444626e-07,1.8034705526536883,0.90394784080635926
CTRL_JAERI43_T075,0,8.5073879127444626e-07,1.0888441427189009e-06,1.6513419183829048,0.74120225973036336
CTRL_JAERI43_T075,0,1.0888441427189009e-06,1.3935905818485126e-06,1.4621715544174159,0.52608572719720226
CTRL_JAERI43_T075,0,1.3935905818485126e-06,1.7836296616036959e-06,0.89281140929431513,0.40107965857036043
CTRL_JAERI43_T075,0,1.7836296616036959e-06,2.2828331442457534e-06,2.5787607631109801,0.9601054477585268
CTRL_JAERI43_T075,0,2.2828331442457534e-06,2.9217540370916224e-06,0.99053515903185152,0.52852638079240366
CTRL_JAERI43_T075,0,2.9217540370916224e-06,3.7394965439235719e-06,1.6844349958236922,0.68210280756710806
CTRL_JAERI43_T075,0,3.7394965439235719e-06,4.7861093796711856e-06,1.6576793989073504,0.60776700417275753
CTRL_JAERI43_T075,0,4.7861093796711856e-06,6.1256489276339944e-06,0.84527482741102899,0.37963435610534429
CTRL_JAERI43_T075,0,6.1256489276339944e-06,7.8400997152308127e-06,2.1991537586295302,0.87711393710425234
CTRL_JAERI43_T075,0,7.8400997152308127e-06,1.0034392155167725e-05,1.1218823215779916,0.46833089179995191
CTRL_JAERI43_T075,0,1.0034392155167725e-05,1.2842824655416706e-05,1.7787217262731279,0.77902063448941661
CTRL_JAERI43_T075,0,1.2842824655416706e-05,1.6437283153702097e-05,0.99598888460871471,0.44652012443337918
CTRL_JAERI43_T075,0,1.6437283153702097e-05,2.1037761140889196e-05,0.57931287886907867,0.41834563019372811
CTRL_JAERI43_T075,0,2.1037761140889196e-05,2.6925824035672502e-05,1.0178090068171295,0.54443825488453956
CTRL_JAERI43_T075,0,2.6925824035672502e-05,3.4461841977608709e-05,1.0657180791200385,0.47987582068704321
CTRL_JAERI43_T075,0,3.4461841977608709e-05,4.4107045745982086e-05,2.1143531293988085,0.76118506976394973
CTRL_JAERI43_T075,0,4.4107045745982086e-05,5.6451755704242055e-05,1.2914015727137049,0.63337104423013124
CTRL_JAERI43_T075,0,5.6451755704242055e-05,7.2251511480605547e-05,3.4963004615715541,1.311910136732948
CTRL_JAERI43_T075,0,7.2251511480605547e-05,9.2473313648237842e-05,1.8497215802738731,0.86016378127286053
CTRL_JAERI43_T075,0,9.2473313648237842e-05,0.00011835480755832789,0.94078582186843462,0.55506091286674497
CTRL_JAERI43_T075,0,0.00011835480755832789,0.00015148003158461202,0.60071915054312031,0.45281116205343491
CTRL_JAERI43_T075,0,0.00015148003158461202,0.00019387636583808986,0.71938624570865228,0.3649665626052167
CTRL_JAERI43_T075,0,0.00019387636583808986,0.00024813861495394043,1.7104918028981135,0.79650543727212431
CTRL_JAERI43_T075,0,0.00024813861495394043,0.00031758781925322828,0.69021193629390809,0.34618107904535744
CTRL_JAERI43_T075,0,0.00031758781925322828,0.0004064745140805393,2.4949461058323541,1.224704207251889
CTRL_JAERI43_T075,0,0.0004064745140805393,0.00052023887750326993,0.89934668193472878,0.45677217743601506
CTRL_JAERI43_T075,0,0.00052023887750326993,0.00066584368832589395,2.0043100860484855,0.74837380490056582
CTRL_JAERI43_T075,0,0.00066584368832589395,0.00085220047261970434,4.171853750482887,1.8487708692285425
CTRL_JAERI43_T075,0,0.00085220047261970434,0.00109071492043308,0.99283402597567527,0.45506596191700815
