run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,17,18,1282.8143115735929,25.381799378655934
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,18,19,1424.6865553273726,27.724358012322202
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,19,20,1363.2651620360764,27.86143433749622
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,20,21,1372.1802085150346,28.713406432595388
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,21,22,1528.3632413791699,31.234095848986335
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,22,23,1511.6790170198146,31.690959378025624
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,23,24,1631.3779015611456,33.944116782338412
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,24,25,1633.6181670135445,34.687365043198177
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,25,26,1629.5540655212205,35.149526119483092
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,26,27,1744.8977394458198,37.406002794444234
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,27,28,1724.050561032923,37.999901194682373
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,28,29,1793.0952920866864,39.371917668521114
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,29,30,1788.9831272432243,40.274531880942149
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,30,31,1712.3830471679921,40.035586622482356
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,31,32,1497.5723440378058,37.660432379563147
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,32,33,1461.4031033063145,38.014735686354726
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,33,34,1398.8026703687656,37.720868739452001
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,34,35,1337.4956418282443,37.647481502741542
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,35,36,1261.2604502674101,36.535370846511704
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,36,37,1223.5835973422802,36.160693996130718
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,37,38,2200.2209381104681,49.003043545202964
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,38,39,9041.8225674757105,104.1596548275636
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,39,40,22878.245273325614,170.36936552974359
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,40,41,28377.552029608636,194.06628364355672
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,41,42,16063.302981596196,149.7980999519412
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,42,43,3538.8017341157733,71.954066244007308
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,0,43,44,211.57447193362799,17.702872054763741
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,4,5,82.885318501599443,2.9306382374653905
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,5,6,79.102071439557008,3.25231022809972
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,6,7,80.977358999875989,3.5770435635211508
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,7,8,72.077769897733191,3.7057142466416342
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,8,9,65.511519204453776,3.6830907580863932
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,9,10,68.664733489743355,4.0812648227976513
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,10,11,65.536840507461335,4.1706210740116738
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,11,12,63.649719613473579,4.2650703605607658
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,12,13,71.311446439077343,4.9128485457530031
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,13,14,78.000741443830464,5.3383580992965953
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,14,15,83.016117923014633,5.8790173843776117
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,15,16,76.696293593279137,5.820752841844687
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,16,17,76.376670853373199,5.8015953640037621
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,17,18,101.85113400152156,7.0528711243308475
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,18,19,104.82525444741408,7.3149871151397852
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,19,20,122.51514250448194,8.353062065353166
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,20,21,109.70603968331424,7.8178170994134017
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,21,22,117.43209259290983,8.2425998277259058
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,22,23,104.03853285027732,7.9590789814021825
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,23,24,105.84300095444756,8.436249487086771
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,24,25,116.02336426093413,9.0138731488623574
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,25,26,115.75443751278976,8.943902523905475
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,26,27,134.3654394041053,10.098202835205598
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,27,28,121.34160772404766,9.4934327617229837
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,28,29,127.54094087376238,10.214364476539453
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,29,30,137.52468592345284,10.960651681379176
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,30,31,115.09866665952993,10.140370292672072
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,31,32,105.06742847997083,9.6817694185312071
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,32,33,92.758681073088752,9.2678435150326646
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,33,34,96.028094605226272,9.6501542731963781
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,34,35,97.444628757621302,9.838130380715155
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,35,36,91.475472926258448,9.2912596167103221
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,36,37,142.93974796407784,12.58032384464159
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,37,38,252.24936488675635,16.140913014399121
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,38,39,669.04914364872786,27.57925717450459
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,39,40,906.85702252476881,32.600755833765305
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,40,41,663.79330247792757,27.871917059647675
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,41,42,216.13205976526106,16.253996078756799
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,42,43,22.59424892687657,5.0866080905952975
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,20,43,44,1.2710751888654759,1.2313872520824454
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,4,5,12.847619032908513,1.2172519224239093
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,5,6,14.113200933701533,1.4132948485894035
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,6,7,11.891613186125401,1.3817615075792387
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,7,8,9.9438518025054989,1.3688536993622547
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,8,9,8.8133664280950956,1.366095795155033
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,9,10,10.080248067150867,1.4699669775599862
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,10,11,8.1863413939763632,1.4850183651374906
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,11,12,10.738303957433418,1.9228469702877318
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,12,13,9.6765014093556534,1.7357776429905882
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,13,14,11.777653352172607,1.9885117364959333
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,14,15,6.6794997207879421,1.5518602522180376
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,15,16,7.2094246098999548,1.6149790974117093
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,16,17,10.694356400818389,2.1458105739395332
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,17,18,12.049656390484344,2.3118067728674498
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,18,19,13.750694746849843,2.7016933343127687
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,19,20,13.382260385858199,2.5211850381489005
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,20,21,16.218408986737593,3.0102519903503171
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,21,22,15.627494232055792,3.0219862332790188
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,22,23,14.525542698271661,3.0644513612488651
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,23,24,12.251374392777905,2.4675746270413059
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,24,25,12.369202115308234,2.7938380526247624
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,25,26,14.076068610904198,3.4353909619562413
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,26,27,12.380312447437348,3.0782001422788405
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,27,28,10.91638836021829,2.8235959865543672
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,28,29,10.340687263766531,2.7466066805020768
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,29,30,14.323489302575224,3.5966415355049564
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,30,31,16.155937435290781,3.8953819143794766
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,31,32,8.3121754786665605,2.6203424649332065
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,32,33,10.976741820139194,3.2092312939676426
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,33,34,14.742454266437102,3.7582268187502561
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,34,35,9.8845217489361712,2.9432387390097179
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,35,36,18.316637207782467,4.4696583155679717
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,36,37,22.659946154285016,4.993772661014555
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,37,38,36.394448296600089,6.1787266384369692
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,38,39,60.430964470254942,8.209356623070887
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,39,40,43.754454633049313,7.1903238294510237
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,40,41,17.526575491655063,4.0505708315432489
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,41,42,2.9514509851599762,1.4619994986412643
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,42,43,0,0
N001_JAERI_TIARA_43MEV__TRANS__JAERI_43MEV_BC501A_T025_FE040,40,43,44,0,0
