run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
CTRL_JAERI43_T175,0,9.9999999999999994e-12,1.2798806800472323e-11,0,0
CTRL_JAERI43_T175,0,1.2798806800472323e-11,1.6380945551581657e-11,0,0
CTRL_JAERI43_T175,0,1.6380945551581657e-11,2.0965655732375102e-11,0,0
CTRL_JAERI43_T175,0,2.0965655732375102e-11,2.6833537716388402e-11,0,0
CTRL_JAERI43_T175,0,2.6833537716388402e-11,3.4343726500524242e-11,0,0
CTRL_JAERI43_T175,0,3.4343726500524242e-11,4.395587202884712e-11,0,0
CTRL_JAERI43_T175,0,4.395587202884712e-11,5.62582713843502e-11,0,0
CTRL_JAERI43_T175,0,5.62582713843502e-11,7.2003874637683884e-11,0,0
CTRL_JAERI43_T175,0,7.2003874637683884e-11,9.215636803731451e-11,0,0
CTRL_JAERI43_T175,0,9.215636803731451e-11,1.1794915499428113e-10,0,0
CTRL_JAERI43_T175,0,1.1794915499428113e-10,1.5096084470507755e-10,0,0
CTRL_JAERI43_T175,0,1.5096084470507755e-10,1.9321186858163928e-10,0,0
CTRL_JAERI43_T175,0,1.9321186858163928e-10,2.4728813775346495e-10,0,0
CTRL_JAERI43_T175,0,2.4728813775346495e-10,3.1649930991551841e-10,0,0
CTRL_JAERI43_T175,0,3.1649930991551841e-10,4.050813520091551e-10,0,0
CTRL_JAERI43_T175,0,4.050813520091551e-10,5.1845579628392966e-10,0,0
CTRL_JAERI43_T175,0,5.1845579628392966e-10,6.6356155712230529e-10,0,0
CTRL_JAERI43_T175,0,6.6356155712230529e-10,8.492796169828964e-10,0,0
CTRL_JAERI43_T175,0,8.492796169828964e-10,1.0869765737343225e-09,0,0
CTRL_JAERI43_T175,0,1.0869765737343225e-09,1.3912003163865009e-09,0,0
CTRL_JAERI43_T175,0,1.3912003163865009e-09,1.7805704070186795e-09,0,0
CTRL_JAERI43_T175,0,1.7805704070186795e-09,2.2789176634070446e-09,0,0
CTRL_JAERI43_T175,0,2.2789176634070446e-09,2.9167426888130701e-09,0,0
CTRL_JAERI43_T175,0,2.9167426888130701e-09,3.7330826160808652e-09,0,0
CTRL_JAERI43_T175,0,3.7330826160808652e-09,4.7779003173420784e-09,0,0
CTRL_JAERI43_T175,0,4.7779003173420784e-09,6.115142307357666e-09,0,0
CTRL_JAERI43_T175,0,6.115142307357666e-09,7.8266524949265303e-09,0,0
CTRL_JAERI43_T175,0,7.8266524949265303e-09,1.0017181317699977e-08,0,0
CTRL_JAERI43_T175,0,1.0017181317699977e-08,1.2820796837054278e-08,0,0
CTRL_JAERI43_T175,0,1.2820796837054278e-08,1.6409090174556434e-08,0,0
CTRL_JAERI43_T175,0,1.6409090174556434e-08,2.1001677491567688e-08,0,0
CTRL_JAERI43_T175,0,2.1001677491567688e-08,2.6879641270040362e-08,0,0
CTRL_JAERI43_T175,0,2.6879641270040362e-08,3.4402733548124905e-08,0,0
CTRL_JAERI43_T175,0,3.4402733548124905e-08,4.4031394009057838e-08,0.22296838674165745,0.22296838674165745
CTRL_JAERI43_T175,0,4.4031394009057838e-08,5.6354930507740693e-08,0,0
CTRL_JAERI43_T175,0,5.6354930507740693e-08,7.2127586782261823e-08,0,0
CTRL_JAERI43_T175,0,7.2127586782261823e-08,9.2314704821047023e-08,0,0
CTRL_JAERI43_T175,0,9.2314704821047023e-08,1.1815180718472118e-07,0,0
CTRL_JAERI43_T175,0,1.1815180718472118e-07,1.5122021532839072e-07,0,0
CTRL_JAERI43_T175,0,1.5122021532839072e-07,1.9354383203138961e-07,0,0
CTRL_JAERI43_T175,0,1.9354383203138961e-07,2.4771301135928274e-07,0,0
CTRL_JAERI43_T175,0,2.4771301135928274e-07,3.1704309743506661e-07,0,0
CTRL_JAERI43_T175,0,3.1704309743506661e-07,4.0577733514947478e-07,0,0
CTRL_JAERI43_T175,0,4.0577733514947478e-07,5.1934657165886352e-07,0,0
CTRL_JAERI43_T175,0,5.1934657165886352e-07,6.6470164331494622e-07,0,0
CTRL_JAERI43_T175,0,6.6470164331494622e-07,8.5073879127444626e-07,0,0
CTRL_JAERI43_T175,0,8.5073879127444626e-07,1.0888441427189009e-06,0,0
CTRL_JAERI43_T175,0,1.0888441427189009e-06,1.3935905818485126e-06,0,0
CTRL_JAERI43_T175,0,1.3935905818485126e-06,1.7836296616036959e-06,0,0
CTRL_JAERI43_T175,0,1.7836296616036959e-06,2.2828331442457534e-06,0,0
CTRL_JAERI43_T175,0,2.2828331442457534e-06,2.9217540370916224e-06,0,0
CTRL_JAERI43_T175,0,2.9217540370916224e-06,3.7394965439235719e-06,0.22037915890677159,0.22037915890677162
CTRL_JAERI43_T175,0,3.7394965439235719e-06,4.7861093796711856e-06,0,0
CTRL_JAERI43_T175,0,4.7861093796711856e-06,6.1256489276339944e-06,0,0
CTRL_JAERI43_T175,0,6.1256489276339944e-06,7.8400997152308127e-06,0,0
CTRL_JAERI43_T175,0,7.8400997152308127e-06,1.0034392155167725e-05,0,0
CTRL_JAERI43_T175,0,1.0034392155167725e-05,1.2842824655416706e-05,0,0
CTRL_JAERI43_T175,0,1.2842824655416706e-05,1.6437283153702097e-05,0,0
CTRL_JAERI43_T175,0,1.6437283153702097e-05,2.1037761140889196e-05,0,0
CTRL_JAERI43_T175,0,2.1037761140889196e-05,2.6925824035672502e-05,0,0
CTRL_JAERI43_T175,0,2.6925824035672502e-05,3.4461841977608709e-05,0,0
CTRL_JAERI43_T175,0,3.4461841977608709e-05,4.4107045745982086e-05,0,0
CTRL_JAERI43_T175,0,4.4107045745982086e-05,5.6451755704242055e-05,0,0
CTRL_JAERI43_T175,0,5.6451755704242055e-05,7.2251511480605547e-05,0,0
CTRL_JAERI43_T175,0,7.2251511480605547e-05,9.2473313648237842e-05,0,0
CTRL_JAERI43_T175,0,9.2473313648237842e-05,0.00011835480755832789,0,0
CTRL_JAERI43_T175,0,0.00011835480755832789,0.00015148003158461202,0.23817058506781935,0.23817058506781935
CTRL_JAERI43_T175,0,0.00015148003158461202,0.00019387636583808986,0,0
CTRL_JAERI43_T175,0,0.00019387636583808986,0.00024813861495394043,0,0
CTRL_JAERI43_T175,0,0.00024813861495394043,0.00031758781925322828,0,0
CTRL_JAERI43_T175,0,0.00031758781925322828,0.0004064745140805393,0,0
CTRL_JAERI43_T175,0,0.0004064745140805393,0.00052023887750326993,0,0
CTRL_JAERI43_T175,0,0.00052023887750326993,0.00066584368832589395,0,0
CTRL_JAERI43_T175,0,0.00066584368832589395,0.00085220047261970434,0,0
CTRL_JAERI43_T175,0,0.00085220047261970434,0.00109071492043308,0,0
CTRL_JAERI43_T175,0,0.00109071492043308,0.0013959849541015533,0,0
CTRL_JAERI43_T175,0,0.0013959849541015533,0.0017866941723912076,0,0
CTRL_JAERI43_T175,0,0.0017866941723912076,0.0022867553523964858,0,0
CTRL_JAERI43_T175,0,0.0022867553523964858,0.0029267739955268625,0,0
CTRL_JAERI43_T175,0,0.0029267739955268625,0.0037459214917394761,0,0
CTRL_JAERI43_T175,0,0.0037459214917394761,0.0047943325462510827,0,0
CTRL_JAERI43_T175,0,0.0047943325462510827,0.0061361735996684147,0,0
CTRL_JAERI43_T175,0,0.0061361735996684147,0.0078535700396314845,0,0
CTRL_JAERI43_T175,0,0.0078535700396314845,0.010051632563122113,0,0
CTRL_JAERI43_T175,0,0.010051632563122113,0.012864890320473688,0,0
CTRL_JAERI43_T175,0,0.012864890320473688,0.016465524572100921,0,0
CTRL_JAERI43_T175,0,0.016465524572100921,0.021073906786674937,0,0
CTRL_JAERI43_T175,0,0.021073906786674937,0.026972086149381503,0,0
CTRL_JAERI43_T175,0,0.026972086149381503,0.034521051963163074,0,0
CTRL_JAERI43_T175,0,0.034521051963163074,0.044182827462558999,0,0
CTRL_JAERI43_T175,0,0.044182827462558999,0.056548747259189548,0,0
CTRL_JAERI43_T175,0,0.056548747259189548,0.072375649097910583,0,0
CTRL_JAERI43_T175,0,0.072375649097910583,0.092632194986294034,0,0
CTRL_JAERI43_T175,0,0.092632194986294034,0.11855815671332583,0,0
CTRL_JAERI43_T175,0,0.11855815671332583,0.1517402942393978,0,0
CTRL_JAERI43_T175,0,0.1517402942393978,0.19420947098168756,0.14775952921123156,0.14775952921123156
CTRL_JAERI43_T175,0,0.19420947098168756,0.24856494979165553,0,0
CTRL_JAERI43_T175,0,0.24856494979165553,0.31813347697525152,0,0
CTRL_JAERI43_T175,0,0.31813347697525152,0.40717289085687541,0,0
CTRL_JAERI43_T175,0,0.40717289085687541,0.52113271644669523,0,0
CTRL_JAERI43_T175,0,0.52113271644669523,0.66698769552065773,0,0
CTRL_JAERI43_T175,0,0.66698769552065773,0.85366466532611929,0,0
CTRL_JAERI43_T175,0,0.85366466532611929,1.0925889123898864,0,0
CTRL_JAERI43_T175,0,1.0925889123898864,1.398383440201634,0,0
CTRL_JAERI43_T175,0,1.398383440201634,1.7897639484120553,0.14999079709058397,0.14999079709058397
CTRL_JAERI43_T175,0,1.7897639484120553,2.2906842994176504,0,0
CTRL_JAERI43_T175,0,2.2906842994176504,2.9318025789121802,0,0
CTRL_JAERI43_T175,0,2.9318025789121802,3.7523574784623506,0,0
CTRL_JAERI43_T175,0,3.7523574784623506,4.8025698413147113,0.16105212567630117,0.16105212567630117
CTRL_JAERI43_T175,0,4.8025698413147113,6.1467163544762267,0,0
CTRL_JAERI43_T175,0,6.1467163544762267,7.8670635078244775,0,0
CTRL_JAERI43_T175,0,7.8670635078244775,10.068902592369156,0,0
CTRL_JAERI43_T175,0,10.068902592369156,12.886993897250777,0.20159623954647557,0.20159623954647557
CTRL_JAERI43_T175,0,12.886993897250777,16.493814512977924,0,0
CTRL_JAERI43_T175,0,16.493814512977924,21.110114535443095,0,0
CTRL_JAERI43_T175,0,21.110114535443095,27.018427747497871,0,0
CTRL_JAERI43_T175,0,27.018427747497871,34.580363679274583,0,0
CTRL_JAERI43_T175,0,34.580363679274583,44.258739382110754,0,0
CTRL_JAERI43_T175,0,44.258739382110754,56.645905458409132,0,0
CTRL_JAERI43_T175,0,56.645905458409132,72.5,0,0
