run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
CTRL_JAERI43_T100,0,9.9999999999999994e-12,1.2798806800472323e-11,0,0
CTRL_JAERI43_T100,0,1.2798806800472323e-11,1.6380945551581657e-11,0,0
CTRL_JAERI43_T100,0,1.6380945551581657e-11,2.0965655732375102e-11,0,0
CTRL_JAERI43_T100,0,2.0965655732375102e-11,2.6833537716388402e-11,0,0
CTRL_JAERI43_T100,0,2.6833537716388402e-11,3.4343726500524242e-11,0,0
CTRL_JAERI43_T100,0,3.4343726500524242e-11,4.395587202884712e-11,0,0
CTRL_JAERI43_T100,0,4.395587202884712e-11,5.62582713843502e-11,0,0
CTRL_JAERI43_T100,0,5.62582713843502e-11,7.2003874637683884e-11,0,0
CTRL_JAERI43_T100,0,7.2003874637683884e-11,9.215636803731451e-11,0,0
CTRL_JAERI43_T100,0,9.215636803731451e-11,1.1794915499428113e-10,0,0
CTRL_JAERI43_T100,0,1.1794915499428113e-10,1.5096084470507755e-10,0,0
CTRL_JAERI43_T100,0,1.5096084470507755e-10,1.9321186858163928e-10,0,0
CTRL_JAERI43_T100,0,1.9321186858163928e-10,2.4728813775346495e-10,0,0
CTRL_JAERI43_T100,0,2.4728813775346495e-10,3.1649930991551841e-10,0,0
CTRL_JAERI43_T100,0,3.1649930991551841e-10,4.050813520091551e-10,0,0
CTRL_JAERI43_T100,0,4.050813520091551e-10,5.1845579628392966e-10,0,0
CTRL_JAERI43_T100,0,5.1845579628392966e-10,6.6356155712230529e-10,0,0
CTRL_JAERI43_T100,0,6.6356155712230529e-10,8.492796169828964e-10,0,0
CTRL_JAERI43_T100,0,8.492796169828964e-10,1.0869765737343225e-09,0,0
CTRL_JAERI43_T100,0,1.0869765737343225e-09,1.3912003163865009e-09,0,0
CTRL_JAERI43_T100,0,1.3912003163865009e-09,1.7805704070186795e-09,0,0
CTRL_JAERI43_T100,0,1.7805704070186795e-09,2.2789176634070446e-09,0.26419050595001431,0.26419050595001431
CTRL_JAERI43_T100,0,2.2789176634070446e-09,2.9167426888130701e-09,0,0
CTRL_JAERI43_T100,0,2.9167426888130701e-09,3.7330826160808652e-09,0,0
CTRL_JAERI43_T100,0,3.7330826160808652e-09,4.7779003173420784e-09,0.30254955354789498,0.21411801093719862
CTRL_JAERI43_T100,0,4.7779003173420784e-09,6.115142307357666e-09,0,0
CTRL_JAERI43_T100,0,6.115142307357666e-09,7.8266524949265303e-09,0.17539748906446206,0.17539748906446206
CTRL_JAERI43_T100,0,7.8266524949265303e-09,1.0017181317699977e-08,0.17381451847153653,0.17381451847153653
CTRL_JAERI43_T100,0,1.0017181317699977e-08,1.2820796837054278e-08,0.35191615884729294,0.24922561223186518
CTRL_JAERI43_T100,0,1.2820796837054278e-08,1.6409090174556434e-08,1.3773572778740206,0.53023915031780033
CTRL_JAERI43_T100,0,1.6409090174556434e-08,2.1001677491567688e-08,0.73209165622192462,0.43651270202542664
CTRL_JAERI43_T100,0,2.1001677491567688e-08,2.6879641270040362e-08,0.88069345769073493,0.4465501649547397
CTRL_JAERI43_T100,0,2.6879641270040362e-08,3.4402733548124905e-08,1.7892652457364904,0.60568631104904569
CTRL_JAERI43_T100,0,3.4402733548124905e-08,4.4031394009057838e-08,2.2418121875405408,0.81592388252665238
CTRL_JAERI43_T100,0,4.4031394009057838e-08,5.6354930507740693e-08,1.6663859763498836,0.79197766036112416
CTRL_JAERI43_T100,0,5.6354930507740693e-08,7.2127586782261823e-08,2.443815816185178,0.80188283801005422
CTRL_JAERI43_T100,0,7.2127586782261823e-08,9.2314704821047023e-08,2.290028560758735,0.77370578139826796
CTRL_JAERI43_T100,0,9.2314704821047023e-08,1.1815180718472118e-07,1.3868826058402417,0.53571766735973614
CTRL_JAERI43_T100,0,1.1815180718472118e-07,1.5122021532839072e-07,1.6477422253751577,0.66070691980439733
CTRL_JAERI43_T100,0,1.5122021532839072e-07,1.9354383203138961e-07,0.56815293636265463,0.41815062680269827
CTRL_JAERI43_T100,0,1.9354383203138961e-07,2.4771301135928274e-07,0.58910300068285082,0.46023875552207971
CTRL_JAERI43_T100,0,2.4771301135928274e-07,3.1704309743506661e-07,0.4380191032664168,0.32617011164534565
CTRL_JAERI43_T100,0,3.1704309743506661e-07,4.0577733514947478e-07,0.15393309843164546,0.15393309843164546
CTRL_JAERI43_T100,0,4.0577733514947478e-07,5.1934657165886352e-07,0.148503501986749,0.148503501986749
CTRL_JAERI43_T100,0,5.1934657165886352e-07,6.6470164331494622e-07,0,0
CTRL_JAERI43_T100,0,6.6470164331494622e-07,8.5073879127444626e-07,0,0
CTRL_JAERI43_T100,0,8.5073879127444626e-07,1.0888441427189009e-06,0,0
CTRL_JAERI43_T100,0,1.0888441427189009e-06,1.3935905818485126e-06,0.35691636421144202,0.25303802948046439
CTRL_JAERI43_T100,0,1.3935905818485126e-06,1.7836296616036959e-06,0,0
CTRL_JAERI43_T100,0,1.7836296616036959e-06,2.2828331442457534e-06,0.1866708200250243,0.18667082002502428
CTRL_JAERI43_T100,0,2.2828331442457534e-06,2.9217540370916224e-06,0.19347599975295851,0.19347599975295848
CTRL_JAERI43_T100,0,2.9217540370916224e-06,3.7394965439235719e-06,0.26446090797550953,0.26446090797550953
CTRL_JAERI43_T100,0,3.7394965439235719e-06,4.7861093796711856e-06,0,0
CTRL_JAERI43_T100,0,4.7861093796711856e-06,6.1256489276339944e-06,0,0
CTRL_JAERI43_T100,0,6.1256489276339944e-06,7.8400997152308127e-06,0.15481879026460954,0.15481879026460954
CTRL_JAERI43_T100,0,7.8400997152308127e-06,1.0034392155167725e-05,0.29333412276751036,0.20742316189852242
CTRL_JAERI43_T100,0,1.0034392155167725e-05,1.2842824655416706e-05,0.55795770845399917,0.4032159642231849
CTRL_JAERI43_T100,0,1.2842824655416706e-05,1.6437283153702097e-05,0.1734195974783706,0.1734195974783706
CTRL_JAERI43_T100,0,1.6437283153702097e-05,2.1037761140889196e-05,0,0
CTRL_JAERI43_T100,0,2.1037761140889196e-05,2.6925824035672502e-05,0,0
CTRL_JAERI43_T100,0,2.6925824035672502e-05,3.4461841977608709e-05,0,0
CTRL_JAERI43_T100,0,3.4461841977608709e-05,4.4107045745982086e-05,0,0
CTRL_JAERI43_T100,0,4.4107045745982086e-05,5.6451755704242055e-05,0,0
CTRL_JAERI43_T100,0,5.6451755704242055e-05,7.2251511480605547e-05,0.25996630423717493,0.25996630423717493
CTRL_JAERI43_T100,0,7.2251511480605547e-05,9.2473313648237842e-05,0.15390675677926119,0.15390675677926119
CTRL_JAERI43_T100,0,9.2473313648237842e-05,0.00011835480755832789,0.38580835546789816,0.27804102478800136
CTRL_JAERI43_T100,0,0.00011835480755832789,0.00015148003158461202,0.54339014433456334,0.41784697489749612
CTRL_JAERI43_T100,0,0.00015148003158461202,0.00019387636583808986,0.27792540805105809,0.27792540805105809
CTRL_JAERI43_T100,0,0.00019387636583808986,0.00024813861495394043,0.43889523454942653,0.32406696347884878
CTRL_JAERI43_T100,0,0.00024813861495394043,0.00031758781925322828,0.17979675158899733,0.1797967515889973
CTRL_JAERI43_T100,0,0.00031758781925322828,0.0004064745140805393,0.15671010108461955,0.15671010108461955
CTRL_JAERI43_T100,0,0.0004064745140805393,0.00052023887750326993,0.17286637128820784,0.17286637128820781
CTRL_JAERI43_T100,0,0.00052023887750326993,0.00066584368832589395,0.16557543585709217,0.16557543585709217
CTRL_JAERI43_T100,0,0.00066584368832589395,0.00085220047261970434,0.7559683824689325,0.38088693570717286
CTRL_JAERI43_T100,0,0.00085220047261970434,0.00109071492043308,0.15945395339346047,0.15945395339346047
CTRL_JAERI43_T100,0,0.00109071492043308,0.0013959849541015533,0.15362331934054324,0.15362331934054324
CTRL_JAERI43_T100,0,0.0013959849541015533,0.0017866941723912076,0.65696762031402434,0.38959969681869611
CTRL_JAERI43_T100,0,0.0017866941723912076,0.0022867553523964858,0,0
CTRL_JAERI43_T100,0,0.0022867553523964858,0.0029267739955268625,0.16298365660825451,0.16298365660825453
CTRL_JAERI43_T100,0,0.0029267739955268625,0.0037459214917394761,0.21699596682977815,0.21699596682977815
CTRL_JAERI43_T100,0,0.0037459214917394761,0.0047943325462510827,2.5458240110839978,2.1744655661652428
CTRL_JAERI43_T100,0,0.0047943325462510827,0.0061361735996684147,1.2619469844909614,0.72692851660214464
CTRL_JAERI43_T100,0,0.0061361735996684147,0.0078535700396314845,0.15843292968269415,0.15843292968269415
CTRL_JAERI43_T100,0,0.0078535700396314845,0.010051632563122113,0,0
CTRL_JAERI43_T100,0,0.010051632563122113,0.012864890320473688,0.41270554700088058,0.29260700441685034
CTRL_JAERI43_T100,0,0.012864890320473688,0.016465524572100921,0.36621198911575992,0.36621198911575992
CTRL_JAERI43_T100,0,0.016465524572100921,0.021073906786674937,0.39653733815232839,0.39653733815232839
CTRL_JAERI43_T100,0,0.021073906786674937,0.026972086149381503,0,0
CTRL_JAERI43_T100,0,0.026972086149381503,0.034521051963163074,0.33576218928486634,0.23809099643298653
CTRL_JAERI43_T100,0,0.034521051963163074,0.044182827462558999,0,0
CTRL_JAERI43_T100,0,0.044182827462558999,0.056548747259189548,0,0
CTRL_JAERI43_T100,0,0.056548747259189548,0.072375649097910583,0.18525427576110121,0.18525427576110121
CTRL_JAERI43_T100,0,0.072375649097910583,0.092632194986294034,0,0
CTRL_JAERI43_T100,0,0.092632194986294034,0.11855815671332583,0.58752102443985632,0.44696019743771181
CTRL_JAERI43_T100,0,0.11855815671332583,0.1517402942393978,0.46655836596939176,0.33866785886046219
CTRL_JAERI43_T100,0,0.1517402942393978,0.19420947098168756,0,0
CTRL_JAERI43_T100,0,0.19420947098168756,0.24856494979165553,1.2866421657782414,0.6087093866634411
CTRL_JAERI43_T100,0,0.24856494979165553,0.31813347697525152,0.47138513333732196,0.33825915900002446
CTRL_JAERI43_T100,0,0.31813347697525152,0.40717289085687541,0.90282389875867808,0.47526858619131457
CTRL_JAERI43_T100,0,0.40717289085687541,0.52113271644669523,0.30754320960263021,0.21749698014921826
