run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,6,7,1.2003012821468264,0.16520285343747088
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,7,8,0.60974563214156385,0.11741732850059393
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,8,9,0.86897852979637047,0.16691417564232075
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,9,10,0.83044763530029486,0.1539308390322783
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,10,11,0.61685269701114842,0.14987845013547665
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,11,12,0.90184134367134416,0.19167445045652631
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,12,13,0.55540053438691217,0.13503764024835146
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,13,14,0.90660092608182496,0.19928841680914886
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,14,15,0.78968285391362236,0.20382063588460134
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,15,16,0.65094277982650084,0.16720886669606147
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,16,17,0.8046373298349826,0.21619064722041093
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,17,18,0.97982942682479779,0.23856391670797766
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,18,19,1.012060674653015,0.25919368549170196
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,19,20,0.96888201253189044,0.2633240754899786
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,20,21,1.3097507210896524,0.29103962195312982
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,21,22,0.88345151752401163,0.23851763943344004
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,22,23,1.226575867363868,0.3216938364951854
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,23,24,0.68923045017920792,0.22664327096416256
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,24,25,2.1102626095575556,0.44705659550972099
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,25,26,0.95852608105794324,0.29801260010607039
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,26,27,1.9817024756202939,0.45315808671710561
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,27,28,1.9596891672768142,0.43871365142577251
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,28,29,1.4595954918848322,0.36798726452935721
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,29,30,2.6829001825240182,0.55664226893456725
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T150_FE000,0,30,31,1.1743759364154951,0.34042026772743789
