run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,35,36,572.92946787354515,30.837156159015603
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,36,37,514.38415246535544,30.047818417357259
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,37,38,629.30296905103319,33.67479533475791
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,38,39,686.09965273040461,35.400860367931635
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,39,40,650.97928379336236,35.213960826030245
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,40,41,645.16921947925846,35.084908333764972
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,41,42,725.32922397244556,38.091896556040894
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,42,43,780.09949973609207,40.172181995090774
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,43,44,856.59252724250052,42.441875914768048
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,44,46,877.05693735630018,31.092469696226097
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,46,48,956.83248110023851,33.682128060346272
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,48,50,1009.082548620917,35.533196305824639
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,50,52,1053.0277170741369,36.780464502195208
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,52,54,1047.5679146355953,37.695443912433852
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,54,56,1014.6217874642457,37.599624229898637
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,56,58,985.49305698871967,37.928621416984079
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,58,60,846.89009969512097,35.812669700719603
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,60,62,908.39294573193251,37.197680510381815
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,62,64,6436.0788751448208,103.47872017184773
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,64,66,17257.528637041767,174.00624272221359
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,66,68,5313.9374678159393,99.064865682039539
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,0,68,70,115.83877281413579,14.702485606726428
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,6,7,55.361305586361574,3.7432371189375284
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,7,8,45.58367663622672,3.7083805021179415
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,8,9,45.636053763708702,3.7901352670760211
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,9,10,39.916853280736525,3.7926783807355613
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,10,11,42.864393915781982,4.2930539075304264
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,11,12,43.324939159683545,4.5620572143197409
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,12,13,41.803793330141353,4.3469133530231607
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,13,14,45.748891033957918,4.8317764774152536
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,14,15,54.226932769446222,5.7449993838003426
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,15,16,50.037043903324566,5.8092966024922257
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,16,17,48.174314459923288,5.6533733707648937
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,17,18,75.824204383864469,7.8397545486086084
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,18,19,70.346036125696017,7.4962980816844391
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,19,20,63.585254334100668,7.2665289657021912
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,20,21,61.98004899187066,7.3290922371449208
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,21,22,76.081914896507854,8.547042987790304
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,22,23,67.136825360191921,8.0323069786471883
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,23,24,91.05901616436104,9.6625621472680976
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,24,25,86.429600401104864,10.127031422655199
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,25,26,83.620106076879466,9.8511102920694764
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,26,27,87.482008817746902,9.9703497369123113
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,27,28,109.15591620174222,11.714946191491137
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,28,29,127.19422011038112,12.771739786083844
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,29,30,116.48833086484117,12.684202697098888
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,30,31,121.65060780121883,13.094279664940709
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,31,32,125.51931164569974,13.303458632999524
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,32,33,101.36674923109652,11.760981129232768
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,33,34,123.57947549263186,13.637238699669268
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,34,35,120.77195494335027,13.407096032648706
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,35,36,140.70884557688137,15.099576632892237
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,36,37,166.4573382944055,17.254942456858007
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,37,38,140.00418270677378,15.446840334919436
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,38,39,157.57917305783209,16.865266257437469
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,39,40,154.81177213460467,16.596829491927181
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,40,41,161.42600135532413,16.831913306618926
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,41,42,133.14447813864709,16.202670762268497
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,42,43,164.28172391188917,18.586735931098424
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,43,44,148.35817703449834,16.905582235167305
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,44,46,174.23989798875468,13.919821324402129
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,46,48,175.37943443959986,13.99943898494346
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,48,50,216.11995231653063,16.473389593426141
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,50,52,188.97234343096548,15.577159987583888
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,52,54,172.93991912165509,14.709763697581915
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,54,56,176.0456273691465,15.534984785465355
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,56,58,164.12613141808086,15.051764299890078
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,58,60,134.3949715200807,13.740371568683031
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,60,62,231.21283115659813,18.853397123973124
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,62,64,1003.1718667638921,39.82464203529176
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,64,66,1336.9882626568294,46.794145340507292
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,66,68,203.93133303845525,18.829006490879266
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,20,68,70,11.254390401596968,4.7413635030633818
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,6,7,11.858986760841956,1.8694800711122512
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,7,8,11.104187494460296,1.7663300946178504
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,8,9,10.746085888218785,1.8428947317585205
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,9,10,9.4219044110600283,1.7414721874373775
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,10,11,8.0034536086481989,1.7130307483112746
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,11,12,9.4636589457902218,1.8613404399890849
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,12,13,11.805175492987159,2.5723581985286095
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,13,14,9.0672544163468825,2.2457427037234896
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,14,15,11.516069215506089,2.6812497161729159
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,15,16,11.618169797537201,2.6495005019248361
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,16,17,11.856133900876561,2.8494559956217631
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,17,18,11.515762789186722,2.9813076303822226
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,18,19,18.75535918501614,3.7829546120443576
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,19,20,18.748368062131885,3.7719019011999828
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,20,21,17.132429704618669,3.8201400665232419
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,21,22,11.079190027320092,3.0301713673588533
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,22,23,16.015417943493318,4.1519867989827191
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,23,24,13.083092820519335,3.4021868316471058
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,24,25,20.627318445728836,4.5921885970658129
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,25,26,21.25526947929006,4.6293513849885244
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,26,27,29.470842916908268,5.8859043996272318
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,27,28,20.243202716311316,5.0132389355871272
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,28,29,26.87227465478459,5.623003999345495
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,29,30,22.126868859343073,5.3901089204313157
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,30,31,18.957140988671355,4.7311790050287756
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,31,32,22.400238144917818,5.4460693121602519
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,32,33,18.119737496127556,5.152374272980258
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,33,34,41.997844546991651,8.3276876497056858
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,34,35,25.806522123161493,6.478381466945347
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,35,36,30.536300957339581,6.8918291922643391
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,36,37,27.038761042955599,6.8925385056813706
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,37,38,31.866214044284519,7.284079053354831
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,38,39,31.479848634649137,7.5464374514149561
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,39,40,41.739848322344216,8.5449803898311547
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,40,41,36.563893211461426,8.3701491440819709
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,41,42,28.060492152436712,7.6463872131234849
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,42,43,23.914472409846628,6.6889028513424442
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,43,44,39.867546020514155,8.7919877169659202
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,44,46,31.829195737117313,5.5023195437707022
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,46,48,41.495621188787119,7.1804388566244146
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,48,50,32.273280014712036,6.2934358937537054
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,50,52,33.916352224849049,6.3120887685307734
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,52,54,34.80248005686893,6.6685618219704388
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,54,56,26.498543632535764,5.8944516685890234
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,56,58,22.567517025561717,5.4599123437277939
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,58,60,14.151632015108792,4.2511876333100984
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,60,62,43.523985577286886,7.6772644458484685
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,62,64,121.54178738418118,13.728860274387971
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,64,66,85.177467792926166,11.631527886433281
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,66,68,4.6606465762481681,1.9472809132389182
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T050_FE080,40,68,70,0,0
