run_id,mc_incident_peak_fluence_n_cm2_per_uC,mc_sigma_incident_peak_fluence_n_cm2_per_uC,source_solid_angle_sr,normalization_scale_per_primary_per_uC,normalization_multiplier_for_per_primary_mean_per_uC
N002_JAERI_TIARA_68MEV__TRANS__JAERI_68MEV_BC501A_T025_FE080,21987.34302100358,36.506320152540653,0.00058312603605229136,7.6965221320039809,7696522.1320039807
