run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,mc_lethargy_flux_n_cm2_per_uC,mc_sigma_lethargy_flux_n_cm2_per_uC
CTRL_JAERI43_T050,0,9.9999999999999994e-12,1.2798806800472323e-11,0,0
CTRL_JAERI43_T050,0,1.2798806800472323e-11,1.6380945551581657e-11,0,0
CTRL_JAERI43_T050,0,1.6380945551581657e-11,2.0965655732375102e-11,0,0
CTRL_JAERI43_T050,0,2.0965655732375102e-11,2.6833537716388402e-11,0,0
CTRL_JAERI43_T050,0,2.6833537716388402e-11,3.4343726500524242e-11,0,0
CTRL_JAERI43_T050,0,3.4343726500524242e-11,4.395587202884712e-11,0,0
CTRL_JAERI43_T050,0,4.395587202884712e-11,5.62582713843502e-11,0,0
CTRL_JAERI43_T050,0,5.62582713843502e-11,7.2003874637683884e-11,0,0
CTRL_JAERI43_T050,0,7.2003874637683884e-11,9.215636803731451e-11,0,0
CTRL_JAERI43_T050,0,9.215636803731451e-11,1.1794915499428113e-10,0,0
CTRL_JAERI43_T050,0,1.1794915499428113e-10,1.5096084470507755e-10,0,0
CTRL_JAERI43_T050,0,1.5096084470507755e-10,1.9321186858163928e-10,0,0
CTRL_JAERI43_T050,0,1.9321186858163928e-10,2.4728813775346495e-10,0,0
CTRL_JAERI43_T050,0,2.4728813775346495e-10,3.1649930991551841e-10,0,0
CTRL_JAERI43_T050,0,3.1649930991551841e-10,4.050813520091551e-10,0,0
CTRL_JAERI43_T050,0,4.050813520091551e-10,5.1845579628392966e-10,0,0
CTRL_JAERI43_T050,0,5.1845579628392966e-10,6.6356155712230529e-10,0,0
CTRL_JAERI43_T050,0,6.6356155712230529e-10,8.492796169828964e-10,0,0
CTRL_JAERI43_T050,0,8.492796169828964e-10,1.0869765737343225e-09,0,0
CTRL_JAERI43_T050,0,1.0869765737343225e-09,1.3912003163865009e-09,0.32506801851333705,0.23118048604446889
CTRL_JAERI43_T050,0,1.3912003163865009e-09,1.7805704070186795e-09,0.38827779907825805,0.27472699811772772
CTRL_JAERI43_T050,0,1.7805704070186795e-09,2.2789176634070446e-09,0.45164654375029928,0.33287469247619972
CTRL_JAERI43_T050,0,2.2789176634070446e-09,2.9167426888130701e-09,0,0
CTRL_JAERI43_T050,0,2.9167426888130701e-09,3.7330826160808652e-09,0.5821972489860473,0.34786477869198495
CTRL_JAERI43_T050,0,3.7330826160808652e-09,4.7779003173420784e-09,0.87727275966091289,0.58512550583811496
CTRL_JAERI43_T050,0,4.7779003173420784e-09,6.115142307357666e-09,5.5487217491987444,2.3311011237830019
CTRL_JAERI43_T050,0,6.115142307357666e-09,7.8266524949265303e-09,5.3581597742665599,1.139269797703701
CTRL_JAERI43_T050,0,7.8266524949265303e-09,1.0017181317699977e-08,9.2108130731502591,1.6526636002419555
CTRL_JAERI43_T050,0,1.0017181317699977e-08,1.2820796837054278e-08,7.652141193060598,3.2969120736862534
CTRL_JAERI43_T050,0,1.2820796837054278e-08,1.6409090174556434e-08,14.327076748263249,1.959022327928736
CTRL_JAERI43_T050,0,1.6409090174556434e-08,2.1001677491567688e-08,22.811994262517214,2.930188127009385
CTRL_JAERI43_T050,0,2.1001677491567688e-08,2.6879641270040362e-08,29.532748862152914,2.740982127967976
CTRL_JAERI43_T050,0,2.6879641270040362e-08,3.4402733548124905e-08,50.775819403048359,7.7437056936566124
CTRL_JAERI43_T050,0,3.4402733548124905e-08,4.4031394009057838e-08,45.759206352049944,3.8504358436523218
