run_id,row_index,geometry_id,source_normalization_id,geant4_evaluation_energy_MeV,mc_mu_over_rho_cm2_g,generated_event_count
P001_G4_EM_COEFFICIENTS,40,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.80000000000000004,0.072188353468119873,0
P001_G4_EM_COEFFICIENTS,41,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,1,0.064869337701473573,0
P001_G4_EM_COEFFICIENTS,42,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,1.25,0.057982688875716663,0
P001_G4_EM_COEFFICIENTS,43,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,1.5,0.052708051259795351,0
P001_G4_EM_COEFFICIENTS,44,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,2,0.045451244610819778,0
P001_G4_EM_COEFFICIENTS,45,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,3,0.036886438811000795,0
P001_G4_EM_COEFFICIENTS,46,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,4,0.032140217753777359,0
P001_G4_EM_COEFFICIENTS,47,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,5,0.029082616747237496,0
P001_G4_EM_COEFFICIENTS,48,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,6,0.026952098465709687,0
P001_G4_EM_COEFFICIENTS,49,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,8,0.024335752689272579,0
P001_G4_EM_COEFFICIENTS,50,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,10,0.022799345260226346,0
P001_G4_EM_COEFFICIENTS,51,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,15,0.020957642126817402,0
P001_G4_EM_COEFFICIENTS,52,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,20,0.020302763035689994,0
