run_id,row_index,geometry_id,source_normalization_id,geant4_evaluation_energy_MeV,mc_mu_over_rho_cm2_g,generated_event_count
P001_G4_EM_COEFFICIENTS,1000038,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010587145373134328,2987.5507762771686,0
P001_G4_EM_COEFFICIENTS,1000039,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010587966567164179,2986.9434868067315,0
P001_G4_EM_COEFFICIENTS,1000040,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001058878776119403,2986.336427673752,0
P001_G4_EM_COEFFICIENTS,1000041,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010589608955223881,2985.7292810229733,0
P001_G4_EM_COEFFICIENTS,1000042,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010590430149253732,2985.1222887893568,0
P001_G4_EM_COEFFICIENTS,1000043,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010591251343283583,2984.5154712626386,0
P001_G4_EM_COEFFICIENTS,1000044,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010592072537313434,2983.9088283782417,0
P001_G4_EM_COEFFICIENTS,1000045,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010592893731343283,2983.3026497479059,0
P001_G4_EM_COEFFICIENTS,1000046,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010593714925373134,2982.6970282197981,0
P001_G4_EM_COEFFICIENTS,1000047,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010594536119402985,2982.0915811109662,0
P001_G4_EM_COEFFICIENTS,1000048,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010595357313432836,2981.4863081547505,0
P001_G4_EM_COEFFICIENTS,1000049,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010596178507462687,2980.8812092059607,0
P001_G4_EM_COEFFICIENTS,1000050,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010596999701492538,2980.2762842003449,0
P001_G4_EM_COEFFICIENTS,1000051,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010597820895522389,2979.6715330736733,0
P001_G4_EM_COEFFICIENTS,1000052,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001059864208955224,2979.0667687907417,0
P001_G4_EM_COEFFICIENTS,1000053,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010599463283582089,2978.4619697358175,0
P001_G4_EM_COEFFICIENTS,1000054,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001060028447761194,2977.8573445511538,0
P001_G4_EM_COEFFICIENTS,1000055,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010601105671641791,2977.2528931725556,0
P001_G4_EM_COEFFICIENTS,1000056,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010601926865671642,2976.6486155358571,0
P001_G4_EM_COEFFICIENTS,1000057,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010602748059701493,2976.0445115769171,0
P001_G4_EM_COEFFICIENTS,1000058,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010603569253731344,2975.4405812316259,0
P001_G4_EM_COEFFICIENTS,1000059,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010604390447761195,2974.8368252163591,0
P001_G4_EM_COEFFICIENTS,1000060,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010605211641791046,2974.2332434572572,0
P001_G4_EM_COEFFICIENTS,1000061,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010606032835820895,2973.6298351189275,0
P001_G4_EM_COEFFICIENTS,1000062,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010606854029850746,2973.0266001373752,0
P001_G4_EM_COEFFICIENTS,1000063,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010607675223880597,2972.4235384486333,0
P001_G4_EM_COEFFICIENTS,1000064,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010608496417910448,2971.8207289094912,0
P001_G4_EM_COEFFICIENTS,1000065,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010609317611940299,2971.2181053573991,0
P001_G4_EM_COEFFICIENTS,1000066,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.001061013880597015,2970.6156548637896,0
P001_G4_EM_COEFFICIENTS,1000067,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010610960000000001,2970.0133773648299,0
P001_G4_EM_COEFFICIENTS,1000068,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010611781194029852,2969.4112727967213,0
P001_G4_EM_COEFFICIENTS,1000069,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010612602388059701,2968.8093410956876,0
P001_G4_EM_COEFFICIENTS,1000070,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010613423582089552,2968.2075821979843,0
P001_G4_EM_COEFFICIENTS,1000071,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010614244776119403,2967.6059960398902,0
P001_G4_EM_COEFFICIENTS,1000072,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010615065970149254,2967.0045829365458,0
P001_G4_EM_COEFFICIENTS,1000073,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010615887164179105,2966.4033431981661,0
P001_G4_EM_COEFFICIENTS,1000074,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010616708358208956,2965.8022760080717,0
P001_G4_EM_COEFFICIENTS,1000075,P001_INFINITE_MEDIUM_COEFFICIENT,NOT_APPLICABLE,0.0010617529552238807,2965.2013813026588,0
