run_id,off_axis_cm,energy_lower_MeV,energy_upper_MeV,response_value,response_sigma,controlled_geometry_family_id,source_normalization_id,source_proton_MeV,shield_thickness_cm,response_unit
CTRL_JAERI43_T025,0,21.110114535443092,27.01842774749787,2714.8761860612494,22.011744515562302,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,25.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T025,0,27.01842774749787,34.58036367927458,2624.545212295179,21.86881549384116,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,25.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T025,0,34.58036367927458,44.258739382110754,13683.674579226845,44.35191171656316,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,25.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T025,0,44.258739382110754,56.645905458409125,3.9279032755868792,0.7559982195736673,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,25.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T025,0,56.645905458409125,72.5,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,25.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.0000000000000001e-11,1.2798806800472323e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.2798806800472323e-11,1.6380945551581657e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.6380945551581657e-11,2.0965655732375105e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.0965655732375105e-11,2.68335377163884e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.68335377163884e-11,3.434372650052424e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.434372650052424e-11,4.395587202884712e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.395587202884712e-11,5.6258271384350194e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,5.6258271384350194e-11,7.200387463768388e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,7.200387463768388e-11,9.215636803731451e-11,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,9.215636803731451e-11,1.179491549942811e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.179491549942811e-10,1.5096084470507755e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.5096084470507755e-10,1.9321186858163928e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.9321186858163928e-10,2.472881377534649e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.472881377534649e-10,3.164993099155184e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.164993099155184e-10,4.0508135200915504e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.0508135200915504e-10,5.184557962839297e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,5.184557962839297e-10,6.635615571223053e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,6.635615571223053e-10,8.492796169828963e-10,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,8.492796169828963e-10,1.0869765737343223e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.0869765737343223e-09,1.3912003163865007e-09,0.325068018513337,0.2311804860444688,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.3912003163865007e-09,1.7805704070186795e-09,0.388277799078258,0.2747269981177277,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.7805704070186795e-09,2.2789176634070446e-09,0.4516465437502992,0.3328746924761997,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.2789176634070446e-09,2.9167426888130696e-09,0.0,0.0,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.9167426888130696e-09,3.733082616080864e-09,0.5821972489860473,0.3478647786919849,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.733082616080864e-09,4.777900317342078e-09,0.8772727596609128,0.5851255058381148,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.777900317342078e-09,6.115142307357666e-09,5.548721749198744,2.3311011237830015,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,6.115142307357666e-09,7.826652494926529e-09,5.35815977426656,1.139269797703701,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,7.826652494926529e-09,1.0017181317699976e-08,9.210813073150259,1.6526636002419557,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.0017181317699976e-08,1.2820796837054278e-08,7.652141193060598,3.2969120736862534,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.2820796837054278e-08,1.6409090174556434e-08,14.327076748263249,1.959022327928736,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.6409090174556434e-08,2.1001677491567688e-08,22.811994262517214,2.930188127009385,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.1001677491567688e-08,2.687964127004036e-08,29.532748862152918,2.740982127967976,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.687964127004036e-08,3.4402733548124905e-08,50.77581940304836,7.7437056936566115,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.4402733548124905e-08,4.403139400905784e-08,45.75920635204994,3.8504358436523214,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.403139400905784e-08,5.635493050774069e-08,48.23487370975924,3.892658022075064,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,5.635493050774069e-08,7.212758678226182e-08,41.35568195869624,3.378049028885304,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,7.212758678226182e-08,9.231470482104702e-08,44.864413645632105,4.514122720297441,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,9.231470482104702e-08,1.181518071847212e-07,26.048212348862705,3.3568828516219527,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.181518071847212e-07,1.5122021532839074e-07,17.667445844910826,2.5077623619982607,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.5122021532839074e-07,1.9354383203138961e-07,8.479332396946267,1.6016405659218709,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.9354383203138961e-07,2.477130113592828e-07,11.93019175987417,1.9420061710515435,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.477130113592828e-07,3.170430974350666e-07,4.68373210640967,1.08993817812232,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.170430974350666e-07,4.0577733514947484e-07,6.929671961562017,1.3292911170099817,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.0577733514947484e-07,5.193465716588635e-07,8.743024316423645,2.1048950774980053,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,5.193465716588635e-07,6.647016433149463e-07,5.233254142594744,1.1957643527020223,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,6.647016433149463e-07,8.507387912744463e-07,5.461174951816377,1.4050838821284886,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,8.507387912744463e-07,1.0888441427189009e-06,5.491029297759739,1.1690245575190952,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.0888441427189009e-06,1.3935905818485126e-06,5.5550574262474655,1.2677318114655385,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.3935905818485126e-06,1.783629661603696e-06,6.310458084702156,1.2353214046299053,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.783629661603696e-06,2.2828331442457534e-06,9.876396901738946,1.773997834045394,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.2828331442457534e-06,2.9217540370916224e-06,5.862989363371698,1.4968948582929826,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.9217540370916224e-06,3.739496543923572e-06,5.372565100970271,1.112020191591248,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.739496543923572e-06,4.7861093796711856e-06,8.21193682535968,1.668644113461303,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.7861093796711856e-06,6.1256489276339936e-06,6.2686339010562335,1.4069586286042626,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,6.1256489276339936e-06,7.840099715230813e-06,6.615419145880368,1.37532869029732,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,7.840099715230813e-06,1.0034392155167725e-05,5.980543101046377,1.1529237652741704,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.0034392155167725e-05,1.2842824655416706e-05,6.46440843887354,1.282969474629526,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.2842824655416706e-05,1.6437283153702097e-05,6.991395945169079,1.29349145072017,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,1.6437283153702097e-05,2.10377611408892e-05,5.38623294591204,1.158236902253878,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.10377611408892e-05,2.6925824035672502e-05,8.337596028535614,1.9312586162954832,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,2.6925824035672502e-05,3.446184197760871e-05,7.599024240324898,1.3790244900090998,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,3.446184197760871e-05,4.4107045745982086e-05,6.865565600282107,1.3784184218837463,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,4.4107045745982086e-05,5.6451755704242055e-05,5.63377097604699,1.1481527609246989,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,5.6451755704242055e-05,7.225151148060553e-05,7.536894573250582,1.528264842454249,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,7.225151148060553e-05,9.247331364823784e-05,6.140274576084283,1.461457413326779,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,9.247331364823784e-05,0.0001183548075583,11.436854377521062,3.767555274127543,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0001183548075583,0.0001514800315846,9.074543293616872,1.779355036753121,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0001514800315846,0.000193876365838,5.861785481805902,1.0964362895393995,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.000193876365838,0.0002481386149539,8.266183608586907,1.4688583624570608,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0002481386149539,0.0003175878192532,6.012477708149632,1.3442115001224748,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0003175878192532,0.0004064745140805,5.78387079243632,1.1769918884649464,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0004064745140805,0.0005202388775032,7.439466632022323,1.3425458761914983,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0005202388775032,0.0006658436883258,9.690570896366783,1.9043159140208317,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0006658436883258,0.0008522004726197,8.129517190122126,1.9190786250668783,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0008522004726197,0.001090714920433,13.370710109592189,2.583126498202674,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.001090714920433,0.0013959849541015,9.009163714994013,3.2212770816289567,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0013959849541015,0.0017866941723912,8.073670067555724,1.5650302687324504,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0017866941723912,0.0022867553523964,8.028104859924918,1.3015982867467082,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0022867553523964,0.0029267739955268,5.945830974157109,1.137671149651898,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0029267739955268,0.0037459214917394,5.492405762704943,1.14204111829398,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0037459214917394,0.004794332546251,6.362015804189952,1.215787813334971,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.004794332546251,0.0061361735996684,8.453964385936473,1.6885679715692543,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0061361735996684,0.0078535700396314,8.262230642339922,1.786618163828676,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0078535700396314,0.0100516325631221,9.86442967168216,1.5528197808348585,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0100516325631221,0.0128648903204736,8.340250377132126,1.5904236397158424,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0128648903204736,0.0164655245721009,12.779778036027208,2.190507288675339,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0164655245721009,0.0210739067866749,13.32545628259682,6.615755204747012,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0210739067866749,0.0269720861493815,8.670636977281834,1.336620048502435,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0269720861493815,0.034521051963163,10.142548333243411,1.884176801636592,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.034521051963163,0.0441828274625589,8.299922144994465,1.4422981958151369,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0441828274625589,0.0565487472591895,15.961039569446063,2.472593418678914,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
CTRL_JAERI43_T050,0,0.0565487472591895,0.0723756490979105,18.98256692629214,2.9530303743622337,CTRL_JAERI43_FIXED_NOFE_BC501A_PLANE_GAP0P05,JAERI_43MEV_PEAK_3.15E9_N_SR_UC,43,50.0,n cm-2 lethargy-1 uC-1
