curve,observable,ensemble_group,embedding_dimension,nn_distance_entropy_raw_bits,nn_distance_entropy_theiler_bits,nn_distance_entropy_theiler2_bits,theiler_sensitivity_bits,theiler_window,nearest_distance_mean_theiler,nearest_distance_cv_theiler,adjacent_neighbor_fraction_raw,n_points,raw_quality_status
Active NNS (He-3 current-mode),neutron_fluence_rate,spectrometers,2,3.120605335215689,3.0361549116650166,2.981302052177336,0.05485285948768048,2,1.0379476327886097,1.8445106364321289,0.5555555555555556,45,sampling_geometry_dominated
Active NNS (He-3 current-mode),neutron_fluence_rate,spectrometers,3,3.578638720860855,3.48591406661378,3.4696844590546903,0.016229607559089754,3,1.7129915429085292,1.680246668165986,0.7045454545454546,44,sampling_geometry_dominated
Active NNS (He-3 current-mode),neutron_fluence_rate,spectrometers,4,3.6574773963074483,3.63511242891945,3.9573982556618614,0.32228582674241135,4,2.426986313466216,1.4763138492990666,0.8372093023255814,43,sampling_geometry_dominated
Passive NNS (gold-foil),neutron_fluence_rate,spectrometers,2,3.1271673246578833,2.827170604161256,2.4868245266497366,0.34034607751151924,2,1.2676575217493544,1.8915131709277608,0.5625,48,sampling_geometry_dominated
Passive NNS (gold-foil),neutron_fluence_rate,spectrometers,3,3.4736877077017927,3.03145733201911,2.7441584849673486,0.28729884705176145,3,2.0660121448946516,1.7396644823394019,0.6595744680851063,47,sampling_geometry_dominated
Passive NNS (gold-foil),neutron_fluence_rate,spectrometers,4,3.8431222833146697,3.21043960836336,2.9341620032097975,0.2762776051535627,4,2.872106337232988,1.6000029382343368,0.782608695652174,46,sampling_geometry_dominated
Passive NNS (gold-foil),neutron_fluence_rate,spectrometers,5,3.8356458738189905,3.384187899567143,3.3623378670890616,0.02185003247808126,5,3.691739618957986,1.479048328139896,0.8666666666666667,45,sampling_geometry_dominated
