K,mean_concentration,uniform_baseline_concentration,mean_concentration_excess,mean_stabilization_TV
0.0,0.03010033444815811,0.002472008143084424,0.027628326305073687,0.641304347826073
0.20600607564523232,0.03688623915466744,0.0034414231011571828,0.033444816053510254,0.6521739130434641
0.41201215129046465,0.04464155881924953,0.012166157723812032,0.03247540109543749,0.6304347826086819
0.618018226935697,0.06548398041781389,0.019921477388394133,0.045562503029419756,0.630434782608682
0.8240243025809293,0.04415685134021315,0.03058504192719449,0.013571809413018662,0.6086956521738998
1.0300303782261615,0.1125006058843428,0.11104648344723367,0.0014541224371091357,0.5978260869565087
1.236036453871394,0.217197421356201,0.20604914933836424,0.011148272017836747,0.32608695652173203
1.4420425295166264,0.20314090446414595,0.15854781639279894,0.044593088071347015,0.3478260869565142
1.6480486051618586,0.05191217100479524,0.04900392613057695,0.002908244874218289,0.4456521739130338
1.8540546808070908,0.05530512335804989,0.034462701759485535,0.020842421598564358,0.47826086956520697
2.060060756452323,0.09456642915999672,0.09165818428577842,0.0029082448742182992,0.4347826086956428
2.2660668320975557,0.936018612767153,0.9563763268866811,-0.020357714119528025,0.03260869565217321
2.472072907742788,0.33061897145071395,0.5278949154185208,-0.19727594396780687,0.08695652173912854
2.67807898338802,0.8526489263728956,0.8720372255343507,-0.01938829916145507,0.0760869565217375
2.8840850590332527,0.516746643400684,0.48814890213753753,0.028597741263146403,0.0
3.090091134678485,0.5530997043284125,0.4959042218021197,0.05719548252629286,0.0
3.296097210323717,0.26421404682272986,0.2244680335417467,0.03974601328098315,0.24999999999999456
3.5021032859689494,0.08293344966312358,0.0780863748727598,0.004847074790363788,0.2826086956521678
3.7081093616141816,0.03882506907081296,0.03349328680141278,0.005331782269400183,0.4347826086956428
3.9141154372594142,0.02137559982550326,0.028646212011048965,-0.007270612185545703,0.4565217391304248
4.120121512904646,0.02864621201104897,0.02864621201104897,-1.734723475976807e-18,0.4456521739130338
4.326127588549879,0.5618244389510675,0.39314623624640693,0.16867820270466055,0.19565217391303924
4.532133664195111,0.9999999999999554,0.9563763268866811,0.04362367311327431,0.0
4.738139739840343,0.49348068440693776,0.48814890213753753,0.0053317822694002315,0.0
4.944145815485576,0.1822984828655816,0.17502787068003586,0.007270612185545713,0.1304347826086928
5.150151891130808,0.11104648344723367,0.08099461974697805,0.030051863700255622,0.26086956521738563
5.35615796677604,0.038340361591776576,0.03640153167563106,0.0019388299161455166,0.36956521739129633
5.562164042421273,0.026707382094903448,0.03252387184334001,-0.005816489748436564,0.4565217391304248
5.7681701180665055,0.034947409238521916,0.034462701759485535,0.00048470747903638263,0.4565217391304248
5.974176193711737,0.036401531675631066,0.04803451117250419,-0.011632979496873131,0.4673913043478159
6.18018226935697,0.02961562696912173,0.024768552178757938,0.004847074790363792,0.46739130434781595
6.386188345002202,0.031069749406230876,0.024768552178757924,0.006301197227472952,0.36956521739129633
6.592194420647434,0.029615626969121737,0.028646212011048965,0.0009694149580727722,0.4565217391304249
6.798200496292667,0.026707382094903455,0.032523871843340026,-0.005816489748436571,0.47826086956520697
7.004206571937899,0.02670738209490345,0.021860307304539642,0.004847074790363809,0.42391304347825165
7.210212647583131,0.03737094663370382,0.034462701759485535,0.0029082448742182836,0.5217391304347713
7.416218723228363,0.02767679705297621,0.04124860646599486,-0.013571809413018651,0.47826086956520697
7.622224798873596,0.021860307304539642,0.025737967136830686,-0.0038776598322910437,0.41304347826086063
7.8282308745188285,0.019921477388394115,0.051912171004795234,-0.03199069361640112,0.4999999999999891
8.034236950164061,0.030100334448158114,0.03252387184334001,-0.0024235373951818993,0.5108695652173803
8.240243025809292,0.03155445688526726,0.026707382094903448,0.004847074790363811,0.48913043478259804
8.446249101454525,0.8720372255343507,0.8313217972952949,0.040715428239055884,0.06521739130434642
8.652255177099757,0.42610634482088083,0.37569676700109733,0.05040957781978353,0.03260869565217321
8.85826125274499,0.15612427899761702,0.1721196258058176,-0.015995346808200583,0.2826086956521678
9.064267328390223,0.0504580485676861,0.03640153167563106,0.014056516892055039,0.4130434782608606
9.270273404035455,0.04609568125635867,0.0305850419271945,0.015510639329164171,0.46739130434781595
9.476279479680686,0.02379913722068517,0.0305850419271945,-0.006785904706509331,0.5326086956521623
9.682285555325919,0.025253259657794305,0.02476855217875793,0.0004847074790363757,0.5217391304347712
9.888291630971151,0.03591682419659468,0.019921477388394126,0.015995346808200552,0.5108695652173803
10.094297706616384,0.02864621201104898,0.023799137220685166,0.004847074790363811,0.5434782608695534
10.300303782261617,0.02525325965779431,0.01895206243032136,0.006301197227472948,0.4673913043478159
10.506309857906848,0.5632785613881766,0.5414667248315393,0.021811836556637237,0.20652173913043032
10.71231593355208,0.368910862294588,0.33013426397167756,0.03877659832291047,0.1304347826086928
10.918322009197313,0.04561097377732229,0.021860307304539642,0.02375066647278265,0.4565217391304248
11.124328084842546,0.03203916436430364,0.022829722262612404,0.009209442101691235,0.47826086956520697
11.330334160487778,0.03446270175948553,0.03252387184334001,0.0019388299161455201,0.4456521739130338
11.536340236133011,0.03979448402888571,0.023799137220685166,0.015995346808200545,0.4565217391304248
11.742346311778242,0.03106974940623087,0.02864621201104897,0.0024235373951818993,0.48913043478259804
11.948352387423474,0.03640153167563105,0.03543211671755829,0.0009694149580727618,0.4891304347825981
12.154358463068707,0.024283844699721543,0.019921477388394126,0.004362367311327419,0.5543478260869446
12.36036453871394,0.02767679705297621,0.017013232514175837,0.010663564538800373,0.4347826086956428
12.566370614359172,0.020406184867430503,0.025737967136830686,-0.005331782269400185,0.48913043478259804
