Omega,K,radiation_locking,uniform_baseline_locking,locking_excess
0.20930232558139533,1.1689647083124812,0.0,0.0,0.0
0.23255813953488372,1.1689647083124812,0.0,0.0,0.0
0.2558139534883721,1.1689647083124812,0.0,0.0,0.0
0.27906976744186046,1.1689647083124812,0.0,0.0,0.0
0.3023255813953488,1.1689647083124812,0.0,0.0,0.0
0.32558139534883723,1.1689647083124812,0.0,0.0,0.0
0.3488372093023256,1.1689647083124812,0.0,0.0,0.0
0.37209302325581395,1.1689647083124812,0.0,0.0,0.0
0.3953488372093023,1.1689647083124812,0.0,0.0,0.0
0.41860465116279066,1.1689647083124812,0.0,0.0,0.0
0.4418604651162791,1.1689647083124812,0.0,0.0,0.0
0.46511627906976744,1.1689647083124812,0.0,0.0,0.0
0.4883720930232558,1.1689647083124812,0.0,0.0,0.0
0.5116279069767442,1.1689647083124812,0.0,0.0,0.0
0.5348837209302325,1.1689647083124812,0.0,0.0,0.0
0.5581395348837209,1.1689647083124812,0.0,0.0,0.0
0.5813953488372093,1.1689647083124812,0.0,0.0,0.0
0.6046511627906976,1.1689647083124812,0.0,0.0,0.0
0.627906976744186,1.1689647083124812,0.0,0.0,0.0
0.6511627906976745,1.1689647083124812,0.0,0.0,0.0
0.6744186046511628,1.1689647083124812,0.0,0.0,0.0
0.6976744186046512,1.1689647083124812,0.0,0.0,0.0
0.7209302325581395,1.1689647083124812,0.0,0.0,0.0
0.7441860465116279,1.1689647083124812,0.0,0.0,0.0
0.7674418604651163,1.1689647083124812,0.0,0.0,0.0
0.7906976744186046,1.1689647083124812,0.0,0.0,0.0
0.813953488372093,1.1689647083124812,0.0008333333333333334,0.0008333333333333334,0.0
0.8372093023255813,1.1689647083124812,0.8416666666666667,0.9191666666666667,-0.07750000000000001
0.8604651162790697,1.1689647083124812,0.9908333333333333,0.995,-0.004166666666666652
0.8837209302325582,1.1689647083124812,1.0,0.9991666666666666,0.0008333333333333526
0.9069767441860465,1.1689647083124812,1.0,1.0,0.0
0.9302325581395349,1.1689647083124812,1.0,1.0,0.0
0.9534883720930233,1.1689647083124812,1.0,1.0,0.0
0.9767441860465116,1.1689647083124812,1.0,0.9991666666666666,0.0008333333333333526
1.0,1.1689647083124812,1.0,1.0,0.0
0.0,1.4612058853906016,0.6741666666666667,0.7466666666666667,-0.07250000000000001
0.023255813953488372,1.4612058853906016,0.8,0.8358333333333333,-0.03583333333333327
0.046511627906976744,1.4612058853906016,0.8866666666666667,0.905,-0.018333333333333313
0.06976744186046512,1.4612058853906016,0.9733333333333334,0.9775,-0.004166666666666652
0.09302325581395349,1.4612058853906016,0.9866666666666667,0.995,-0.008333333333333304
0.11627906976744186,1.4612058853906016,0.9983333333333333,0.9991666666666666,-0.0008333333333333526
0.13953488372093023,1.4612058853906016,1.0,1.0,0.0
0.16279069767441862,1.4612058853906016,1.0,0.9991666666666666,0.0008333333333333526
0.18604651162790697,1.4612058853906016,1.0,0.9991666666666666,0.0008333333333333526
0.20930232558139533,1.4612058853906016,0.9641666666666666,0.9508333333333333,0.013333333333333308
0.23255813953488372,1.4612058853906016,0.009166666666666667,0.008333333333333333,0.0008333333333333335
0.2558139534883721,1.4612058853906016,0.0,0.0,0.0
0.27906976744186046,1.4612058853906016,0.0,0.0,0.0
0.3023255813953488,1.4612058853906016,0.0,0.0,0.0
0.32558139534883723,1.4612058853906016,0.0,0.0,0.0
0.3488372093023256,1.4612058853906016,0.0,0.0,0.0
0.37209302325581395,1.4612058853906016,0.0,0.0,0.0
0.3953488372093023,1.4612058853906016,0.0,0.0,0.0
0.41860465116279066,1.4612058853906016,0.0,0.0,0.0
