K,mean_concentration,uniform_baseline_concentration,mean_concentration_excess,mean_stabilization_TV
0.0,0.0035562678062677593,7.1225071224683815e-06,0.0035491452991452915,0.26430555555555535
0.20600607564523232,0.005065527065527017,0.0007250712250711855,0.0043404558404558325,0.2501388888888887
0.41201215129046465,0.013656220322886931,0.007997150997150945,0.005659069325735985,0.2690277777777776
0.618018226935697,0.01806291547958208,0.015740740740740677,0.0023221747388414045,0.3188888888888886
0.8240243025809293,0.014606362773029376,0.028121082621082545,-0.01351471984805317,0.4574999999999996
1.0300303782261615,0.08907502374169023,0.1081923076923075,-0.019117283950617275,0.5649999999999995
1.236036453871394,0.1887250712250709,0.19375925925925896,-0.00503418803418805,0.17736111111111097
1.4420425295166264,0.14119254510921156,0.15032336182336156,-0.009130816714150026,0.29347222222222197
1.6480486051618586,0.021973646723646652,0.024987179487179406,-0.003013532763532754,0.09888888888888882
1.8540546808070908,0.025833808167141425,0.023106837606837533,0.0027269705603038884,0.09124999999999993
2.060060756452323,0.05578703703703691,0.04928774928774917,0.00649928774928774,0.08208333333333327
2.2660668320975557,0.9703404558404544,0.9644373219373203,0.005903133903133943,0.012222222222222218
2.472072907742788,0.5069299620132947,0.5381524216524208,-0.031222459639126277,0.026944444444444427
2.67807898338802,0.9295830959164277,0.9444188034188018,-0.014835707502374082,0.027777777777777752
2.8840850590332527,0.4865631528964854,0.48718091168091077,-0.0006177587844253355,0.014027777777777757
3.090091134678485,0.48991452991452905,0.4935740740740733,-0.003659544159544207,0.001666666666666668
3.296097210323717,0.22895987654320948,0.2264458689458686,0.0025140075973408837,0.039166666666666634
3.5021032859689494,0.06817022792022777,0.0718304843304842,-0.003660256410256415,0.053611111111111075
3.7081093616141816,0.021824311490978087,0.019866096866096798,0.0019582146248812876,0.09236111111111105
3.9141154372594142,0.005294396961063579,0.006539886039885991,-0.0012454890788224128,0.09694444444444437
4.120121512904646,0.01030223171889833,0.010007122507122455,0.00029510921177587434,0.10097222222222214
4.326127588549879,0.4429812440645767,0.4102293447293441,0.03275189933523259,0.10486111111111103
4.532133664195111,0.9911927825261143,0.9931766381766366,-0.0019838556505223,0.004166666666666666
4.738139739840343,0.47965811965811894,0.484235042735042,-0.004576923076923052,0.006666666666666658
4.944145815485576,0.17117094017093984,0.17294301994301967,-0.0017720797720797942,0.032916666666666636
5.150151891130808,0.08490170940170923,0.08636324786324769,-0.0014615384615384516,0.058055555555555506
5.35615796677604,0.022006885090218354,0.024386039886039816,-0.0023791547958214657,0.09374999999999994
5.562164042421273,0.010790598290598237,0.012008547008546953,-0.0012179487179487178,0.09416666666666658
5.7681701180665055,0.012840455840455782,0.012311965811965751,0.0005284900284900319,0.09249999999999993
5.974176193711737,0.012108736942070217,0.014347578347578285,-0.0022388414055080695,0.09819444444444436
6.18018226935697,0.0069707977207976715,0.005226495726495677,0.001744301994301994,0.10486111111111103
6.386188345002202,0.010011158594491872,0.010005698005697946,5.46058879392503e-06,0.1013888888888888
6.592194420647434,0.007947768281101561,0.008940170940170888,-0.000992402659069327,0.09652777777777771
6.798200496292667,0.008065052231718847,0.008047008547008494,1.804368471035308e-05,0.10652777777777768
7.004206571937899,0.008677587844254459,0.008327635327635276,0.0003499525166191819,0.09333333333333327
7.210212647583131,0.021991452991452918,0.02052991452991447,0.00146153846153845,0.10402777777777768
7.416218723228363,0.007450617283950567,0.00938888888888883,-0.0019382716049382639,0.10902777777777771
7.622224798873596,0.007171177587844201,0.006896011396011346,0.0002751661918328563,0.09611111111111104
7.8282308745188285,0.010480769230769175,0.010478632478632429,2.1367521367473643e-06,0.10930555555555548
8.034236950164061,0.021484567901234496,0.024861823361823285,-0.0033772554605887906,0.09374999999999993
8.240243025809292,0.008372981956315237,0.008766381766381715,-0.0003933998100664786,0.09013888888888882
8.446249101454525,0.8633093542260196,0.8584672364672352,0.004842117758784292,0.045694444444444406
8.652255177099757,0.40558713200379803,0.4112806267806261,-0.005693494776828095,0.05999999999999995
8.85826125274499,0.14482526115859423,0.144742165242165,8.30959164292433e-05,0.05111111111111106
9.064267328390223,0.013157882241215517,0.013499999999999944,-0.00034211775878442767,0.10499999999999991
9.270273404035455,0.010479582146248759,0.012769230769230708,-0.0022896486229819495,0.09347222222222216
9.476279479680686,0.01022507122507117,0.009454415954415898,0.0007706552706552725,0.09708333333333326
9.682285555325919,0.005431149097815718,0.005178062678062628,0.0002530864197530895,0.09749999999999992
9.888291630971151,0.009264957264957211,0.010220797720797661,-0.0009558404558404511,0.10055555555555547
10.094297706616384,0.0037609211775877973,0.003662393162393115,9.852801519468267e-05,0.1015277777777777
10.300303782261617,0.002478157644824269,0.0031509971509971054,-0.0006728395061728363,0.09583333333333327
10.506309857906848,0.4070121082621076,0.3845028490028484,0.022509259259259156,0.12027777777777769
10.71231593355208,0.3426685660018988,0.34805982905982846,-0.005391263057929714,0.07222222222222217
10.918322009197313,0.014108262108262043,0.014032763532763472,7.549857549857206e-05,0.10430555555555548
11.124328084842546,0.013031101614434888,0.012180911680911623,0.0008501899335232654,0.11069444444444436
11.330334160487778,0.009716286799620076,0.007357549857549807,0.002358736942070271,0.09902777777777771
11.536340236133011,0.010929249762583042,0.011024216524216469,-9.496676163342748e-05,0.10333333333333324
11.742346311778242,0.010152184235517513,0.008824786324786272,0.0013273979107312403,0.09513888888888881
11.948352387423474,0.008000474833808115,0.006293447293447242,0.0017070275403608746,0.1015277777777777
12.154358463068707,0.006095204178537462,0.0057264957264956794,0.00036870845204178116,0.10958333333333325
12.36036453871394,0.005346866096866049,0.005745014245014195,-0.00039814814814814677,0.09916666666666661
12.566370614359172,0.004352089268755888,0.005071225071225023,-0.0007191358024691345,0.1102777777777777
