a,b,mean_sync,std_sync,drive_lock,collective_drive_lock,frequency_error,sync_gain_vs_no_drive,drive_lock_gain_vs_no_drive,frequency_error_improvement_vs_no_drive
0.3237094831747684,0.7263001892685058,0.5938828702794421,0.2010582103664132,0.15028639127865032,0.247271473772529,2.323073844758306,-0.012056921970096113,0.04977716311425949,0.039673859929032496
0.3237094831747684,0.7585001670016227,0.5843411512477421,0.1992415859822133,0.11613727814526861,0.2042096385745128,2.122837216718185,-0.021598641001796093,0.09297656832031259,0.03759206098492429
0.3237094831747684,0.7907001447347397,0.5586640925856772,0.21686055288682066,0.10727016369829821,0.09591540015120001,1.9397341232424334,-0.047275699663861026,0.000868589171250253,0.01837672747644503
0.3237094831747684,0.8229001224678567,0.5519525647144589,0.21195173329893846,0.23857228193368202,0.3154000947779726,1.693187141343548,-0.05398722753507934,0.07167311143476277,0.06260528239109941
0.3237094831747684,0.8551001002009736,0.5265812419432478,0.23376433845449984,0.3051861889848826,0.43168532523189684,1.4684928301382452,-0.07935855030629035,0.24533624379454394,0.08498116661217292
0.3237094831747684,0.8873000779340905,0.4569103413349081,0.19691127253427093,0.4916570573884522,0.6563472701980473,1.2715599643605118,-0.1490294509146301,0.27820942418441563,0.07959560540567612
0.3237094831747684,0.9195000556672075,0.6569186163573162,0.20849749775269785,0.7234487181502485,0.928080665260965,0.9661430278917653,0.05097882410777799,0.20175414308691564,0.18269411489019238
0.3237094831747684,0.9517000334003245,0.6816898635515671,0.2075575714626056,0.7192059292228248,0.932926216983818,0.8749715367212905,0.07575007130202893,0.021299767051955687,0.07154717907643615
0.3237094831747684,0.9839000111334414,0.6765421524010307,0.20504272387385206,0.7253570900693417,0.9316605599163192,0.8010132666917112,0.07060236015149246,0.08160545446332335,0.11634091238305799
0.3237094831747684,1.0160999888665585,0.6069405747373045,0.21447288394275632,0.6906220792036726,0.9046746499242403,0.8066385147621269,0.0010007824877662497,0.28078250397331794,0.17815513997405308
0.3237094831747684,1.0482999665996753,0.5595955667320058,0.22151448981120098,0.42564257956606216,0.513250091673967,0.93216266651893,-0.04634422551753237,0.29645798950149,0.12007046387865983
0.3237094831747684,1.080499944332792,0.5692555171132,0.2134778640562349,0.2843715574667075,0.31114249668194405,1.0679050114247268,-0.03668427513633821,0.18243527893313916,0.05176759463427216
0.3237094831747684,1.112699922065909,0.52314784475937,0.21743775342053973,0.11620136582637994,0.14748747854142485,1.2184740675582215,-0.08279194749016816,-0.05071579994784847,-0.03136198583781202
0.3237094831747684,1.144899899799026,0.501920259241392,0.20060261452765268,0.2120895327819044,0.10504778293512483,1.219497477849828,-0.10401953300814615,0.11464209645552578,0.03505407953199158
0.3237094831747684,1.177099877532143,0.5359000682752433,0.20125505023220275,0.14090875448667428,0.09826910947249581,1.294782895813196,-0.07003972397429492,0.08790976969144351,0.027208137230034124
0.3237094831747684,1.20929985526526,0.5160678458839847,0.20013514910116947,0.11373312491396116,0.10485371269460442,1.4041047565390183,-0.08987194636555351,-0.011896046969389437,-0.014674247834378207
0.3237094831747684,1.241499832998377,0.5095389705903972,0.19597133137865666,0.2263607849498463,0.11417561057877332,1.4123610426172597,-0.09640082165914099,0.11364459238941607,0.04450894174879094
0.3237094831747684,1.273699810731494,0.5350119396139221,0.2012219455927834,0.1745901538168633,0.14909133070170155,1.4906457525371106,-0.07092785263561607,0.12402936007110058,0.03366370749034964
0.3237094831747684,1.3058997884646109,0.5513538762339277,0.20044577299189575,0.15998700787111791,0.16991268949955252,1.6009671359192068,-0.05458591601561047,0.013565117219560663,-0.009218200230336926
0.3237094831747684,1.3380997661977276,0.5903324851771893,0.2038012946417478,0.44250953448129543,0.34636967658748424,1.523572126495395,-0.01560730707234892,0.17795214306891444,0.13561628485488497
0.3237094831747684,1.3702997439308446,0.6071251817760359,0.21676014603537255,0.4105963555060938,0.3360363851225557,1.6755641320688004,0.0011853895264977155,0.04406924762655601,0.051063754942889616
0.3237094831747684,1.4024997216639616,0.5984223266587272,0.2328169650057259,0.40431303367181815,0.3059626044359354,1.8165840788252905,-0.007517465590811012,0.02775415136714976,0.0693551831562047
0.3237094831747684,1.4346996993970786,0.6365979885170632,0.22740586036968347,0.39630320331855373,0.3892939826128322,1.966011684878177,0.030658196267524973,0.14680726800090346,0.12224600408754882
0.3237094831747684,1.4668996771301956,0.6053877481483456,0.2158331106914727,0.17268411816705617,0.1670346970104905,2.2450005096932504,-0.0005520441011925836,0.10762074306159283,0.045575606256706536
0.3237094831747684,1.4990996548633126,0.5970322873841338,0.21499682903033418,0.12277063283067474,0.10442279532034454,2.4607192583875808,-0.00890750486540437,0.0389856346145418,0.03217528454660723
0.3237094831747684,1.5312996325964296,0.6009670338279463,0.18911811434200604,0.11005757792610761,0.10022048776911795,2.673955686658352,-0.00497275842159195,0.002908112062202206,0.021257283260066373
0.48556422476215255,0.46870036740357024,0.5898046492865834,0.22577215496322034,0.07173350501993617,0.07763300852583604,3.9450532545427883,-0.016135142962954818,0.058160117352588026,0.03624186601839252
0.48556422476215255,0.5009003451366871,0.6035636455083625,0.17698399886880015,0.05124176510634351,0.20662547081078578,3.7597545127293,-0.0023761467411757,0.00630177136250494,0.019222180847650705
0.48556422476215255,0.5331003228698041,0.5855194576082758,0.22350890417093827,0.09550052059654579,0.26229866926383294,3.5343107604901967,-0.02042033464126236,0.046176919428640065,0.042347506102522914
0.48556422476215255,0.5653003006029211,0.602760089979709,0.17990000508983361,0.10913468053393474,0.28014549195437427,3.322241560687307,-0.003179702269829221,0.06434613177208787,0.05209827892118257
0.48556422476215255,0.597500278336038,0.5786470390276959,0.21813854419537085,0.05945990983390027,0.04474942697625338,3.1538611459615478,-0.027292753221842325,-0.01090806707758505,0.018160266662711422
0.48556422476215255,0.6297002560691549,0.5885699752483771,0.21051097747300707,0.1382760214962145,0.16858874198688606,2.907515729699938,-0.017369817001161136,0.06668922934186314,0.062187255940092
0.48556422476215255,0.6619002338022719,0.5829903426004338,0.20246039982192346,0.12651271179246348,0.17914461902555412,2.705263393025761,-0.022949449649104392,0.11022816477476781,0.062121165630038
