curve,observable,ensemble_group,lag_samples,lag_coordinate,mutual_information
2,transmission_proxy,transmission_proxy_samples,570,2.249897324833583,0.8259084703021617
2,transmission_proxy,transmission_proxy_samples,580,2.2893692077254,0.8468021861702768
2,transmission_proxy,transmission_proxy_samples,588,2.320946714038854,0.7843484312432203
2,transmission_proxy,transmission_proxy_samples,596,2.352524220352308,0.7926674083750944
2,transmission_proxy,transmission_proxy_samples,606,2.391996103244125,0.8106672077913535
2,transmission_proxy,transmission_proxy_samples,614,2.423573609557579,0.7725394781414563
2,transmission_proxy,transmission_proxy_samples,622,2.4551511158710326,0.7807190236458288
2,transmission_proxy,transmission_proxy_samples,630,2.4867286221844864,0.7923160636450937
2,transmission_proxy,transmission_proxy_samples,640,2.5262005050763037,0.7812232327629474
2,transmission_proxy,transmission_proxy_samples,648,2.5577780113897575,0.7610529607244754
2,transmission_proxy,transmission_proxy_samples,656,2.5893555177032113,0.7615158330582883
2,transmission_proxy,transmission_proxy_samples,666,2.6288274005950285,0.7364248917229688
2,transmission_proxy,transmission_proxy_samples,674,2.6604049069084823,0.7354464792287061
2,transmission_proxy,transmission_proxy_samples,682,2.691982413221936,0.7470641949090013
2,transmission_proxy,transmission_proxy_samples,692,2.7314542961137533,0.6979063965865713
2,transmission_proxy,transmission_proxy_samples,700,2.763031802427207,0.7178521326377227
3M,transmission_proxy,transmission_proxy_samples,18,0.07104938920527104,1.113952727269703
3M,transmission_proxy,transmission_proxy_samples,26,0.10262689551872484,1.0982131981589522
3M,transmission_proxy,transmission_proxy_samples,32,0.12631002525381518,1.1364407837711634
3M,transmission_proxy,transmission_proxy_samples,34,0.13420440183217863,1.0848524297769608
3M,transmission_proxy,transmission_proxy_samples,36,0.14209877841054208,1.1307224371960145
3M,transmission_proxy,transmission_proxy_samples,38,0.14999315498890553,1.1149837883495195
3M,transmission_proxy,transmission_proxy_samples,40,0.15788753156726898,1.1127829487125362
3M,transmission_proxy,transmission_proxy_samples,42,0.16578190814563243,1.094562019292923
3M,transmission_proxy,transmission_proxy_samples,44,0.17367628472399588,1.1035617947722933
3M,transmission_proxy,transmission_proxy_samples,46,0.18157066130235933,1.1239057029900086
3M,transmission_proxy,transmission_proxy_samples,48,0.18946503788072278,1.1173437394120604
3M,transmission_proxy,transmission_proxy_samples,50,0.19735941445908622,1.1220746196219435
3M,transmission_proxy,transmission_proxy_samples,52,0.20525379103744967,1.0885378685164482
3M,transmission_proxy,transmission_proxy_samples,54,0.21314816761581312,1.112300060534833
3M,transmission_proxy,transmission_proxy_samples,56,0.22104254419417657,1.1260186031318553
3M,transmission_proxy,transmission_proxy_samples,62,0.24472567392926692,1.1241417566274685
3M,transmission_proxy,transmission_proxy_samples,70,0.2763031802427207,1.1014716866612813
3M,transmission_proxy,transmission_proxy_samples,78,0.3078806865561745,1.0635631663828526
3M,transmission_proxy,transmission_proxy_samples,88,0.34735256944799175,1.0931293201539436
3M,transmission_proxy,transmission_proxy_samples,96,0.37893007576144555,1.1185714935857947
3M,transmission_proxy,transmission_proxy_samples,104,0.41050758207489935,1.0857796194588527
3M,transmission_proxy,transmission_proxy_samples,112,0.44208508838835314,1.097796559913525
3M,transmission_proxy,transmission_proxy_samples,122,0.4815569712801704,1.098516926909182
3M,transmission_proxy,transmission_proxy_samples,130,0.5131344775936242,1.0969849637136218
3M,transmission_proxy,transmission_proxy_samples,138,0.544711983907078,1.090380297188053
3M,transmission_proxy,transmission_proxy_samples,148,0.5841838667988952,1.1070025111409145
3M,transmission_proxy,transmission_proxy_samples,156,0.615761373112349,1.0804267083641648
3M,transmission_proxy,transmission_proxy_samples,164,0.6473388794258028,1.0907885418764511
3M,transmission_proxy,transmission_proxy_samples,174,0.6868107623176201,1.0892357741494783
3M,transmission_proxy,transmission_proxy_samples,182,0.7183882686310739,1.0781030959487325
3M,transmission_proxy,transmission_proxy_samples,190,0.7499657749445277,1.0955799605401286
3M,transmission_proxy,transmission_proxy_samples,200,0.7894376578363449,1.0876047127961228
3M,transmission_proxy,transmission_proxy_samples,208,0.8210151641497987,1.081788086121004
3M,transmission_proxy,transmission_proxy_samples,216,0.8525926704632525,1.0636394084916936
3M,transmission_proxy,transmission_proxy_samples,226,0.8920645533550697,1.0652654815240923
3M,transmission_proxy,transmission_proxy_samples,234,0.9236420596685235,1.0876895257702817
3M,transmission_proxy,transmission_proxy_samples,242,0.9552195659819773,1.0611878415529792
3M,transmission_proxy,transmission_proxy_samples,252,0.9946914488737946,1.0505598738837203
3M,transmission_proxy,transmission_proxy_samples,260,1.0262689551872484,1.0659943597678323
3M,transmission_proxy,transmission_proxy_samples,268,1.0578464615007022,1.0337713752647266
3M,transmission_proxy,transmission_proxy_samples,276,1.089423967814156,1.05282157450132
3M,transmission_proxy,transmission_proxy_samples,286,1.1288958507059732,1.0249985075188985
3M,transmission_proxy,transmission_proxy_samples,294,1.160473357019427,1.0428649180808134
3M,transmission_proxy,transmission_proxy_samples,302,1.1920508633328808,1.0415447571692455
3M,transmission_proxy,transmission_proxy_samples,312,1.231522746224698,0.9974512351219578
3M,transmission_proxy,transmission_proxy_samples,320,1.2631002525381518,0.9890513550364317
3M,transmission_proxy,transmission_proxy_samples,328,1.2946777588516056,1.0011167685219169
3M,transmission_proxy,transmission_proxy_samples,338,1.3341496417434229,0.9821176401646254
3M,transmission_proxy,transmission_proxy_samples,346,1.3657271480568767,0.9983826276263774
3M,transmission_proxy,transmission_proxy_samples,354,1.3973046543703305,0.9980094468253928
3M,transmission_proxy,transmission_proxy_samples,364,1.4367765372621477,0.9860913156674052
3M,transmission_proxy,transmission_proxy_samples,372,1.4683540435756015,0.9970630958489712
3M,transmission_proxy,transmission_proxy_samples,380,1.4999315498890553,0.986582133581881
3M,transmission_proxy,transmission_proxy_samples,390,1.5394034327808725,0.9486843509282776
3M,transmission_proxy,transmission_proxy_samples,398,1.5709809390943263,0.9803729592445274
3M,transmission_proxy,transmission_proxy_samples,406,1.6025584454077801,0.9550500414515253
3M,transmission_proxy,transmission_proxy_samples,416,1.6420303282995974,0.9763539334848153
3M,transmission_proxy,transmission_proxy_samples,424,1.6736078346130512,0.964397311484837
3M,transmission_proxy,transmission_proxy_samples,432,1.705185340926505,0.9392380194024881
3M,transmission_proxy,transmission_proxy_samples,442,1.7446572238183222,0.9245796049574331
