curve,observable,ensemble_group,embedding_dimension,n_points_used,steps_used,coordinate_step,threshold_trimmed,quality_status,Exp1,Exp2,LLE,sum_exponents,positive_count,KS_entropy_proxy,Kaplan_Yorke_dim,Exp3,Exp4,Exp5,Exp6,Exp7,Exp8,Exp9,Exp10
4M,transmission_proxy,transmission_proxy_samples,8,3493,180,0.003946616924808133,False,valid,96.5643692956186,53.29441785076118,96.5643692956186,-88.32814673117946,4,188.33810139630145,7.434270135671795,24.735520355990438,13.743793893931237,-11.652755466457013,-40.44316438222557,-68.43901490705656,-156.13131337174178,,
4M,transmission_proxy,transmission_proxy_samples,9,3492,180,0.003946616924808133,False,valid,93.82965524047542,61.020699284872215,93.82965524047542,-143.6391552982801,4,187.65555220372246,8.173314926423446,21.774807442254186,11.030390236120667,-6.750345352084552,-16.032497487879873,-51.97812446478602,-82.78056635942954,-173.7531738378226,
4M,transmission_proxy,transmission_proxy_samples,10,3491,180,0.003946616924808133,False,valid,70.94427118872441,55.54215769843026,70.94427118872441,-167.76285997195708,5,175.82628563401374,9.094324246792254,29.78732241930936,18.034074479395528,1.5184598481541818,-10.42792766695906,-30.454470643095394,-47.018986466076065,-70.45274777161252,-185.2350130582278
5I,transmission_proxy,transmission_proxy_samples,2,3499,180,0.003946045570844436,False,valid,303.7424648853165,-35.52975699037415,303.7424648853165,268.21270789494235,1,303.7424648853165,2.0,,,,,,,,
5I,transmission_proxy,transmission_proxy_samples,3,3498,180,0.003946045570844436,False,valid,161.47705773735595,21.135126838094582,161.47705773735595,47.71481108402628,2,182.61218457545053,3.0,-134.89737349142425,,,,,,,
5I,transmission_proxy,transmission_proxy_samples,4,3497,180,0.003946045570844436,False,valid,115.08296022419837,41.70316262755366,115.08296022419837,-58.56033631146752,2,156.78612285175203,3.6659183356004057,-40.05896945105045,-175.2874897121691,,,,,,
5I,transmission_proxy,transmission_proxy_samples,5,3496,180,0.003946045570844436,False,valid,97.53486216660576,42.495237163374945,97.53486216660576,-69.02176649915943,3,152.80181615184586,4.5519259783760235,12.77171682186515,-67.78259127863997,-154.0409913723653,,,,,
5I,transmission_proxy,transmission_proxy_samples,6,3495,180,0.003946045570844436,False,valid,95.70889041827164,37.966254897200585,95.70889041827164,-132.3544404843626,3,145.4791567377909,5.351532432207189,11.804011422318688,-23.65703755938421,-50.0731517855523,-204.103407877217,,,,
5I,transmission_proxy,transmission_proxy_samples,7,3494,180,0.003946045570844436,False,valid,104.90913781492286,47.13308398591172,104.90913781492286,-131.7770449882965,4,171.27414644998427,6.2720036740498895,15.477895642951083,3.754029006198639,-42.00408593466381,-80.03376753612919,-181.0133379674878,,,
5I,transmission_proxy,transmission_proxy_samples,8,3493,180,0.003946045570844436,False,valid,90.78058621481772,46.588211372172715,90.78058621481772,-135.01992918852517,4,169.8135327079072,7.201934347954822,27.599167952908612,4.845567168008149,-16.09880541286942,-40.615597471049995,-78.93507165193189,-169.18398736058106,,
5I,transmission_proxy,transmission_proxy_samples,9,3492,180,0.003946045570844436,False,valid,98.27729180666275,46.754180334397525,98.27729180666275,-114.68823597709013,4,188.62011270429872,8.230433063858415,34.7022939048331,8.886346658405321,-8.38484544467593,-24.104079671554928,-35.241040873093134,-86.54880437869764,-149.02957831336718,
5I,transmission_proxy,transmission_proxy_samples,10,3491,180,0.003946045570844436,False,valid,81.34584401792914,48.65748578397222,81.34584401792914,-141.72957206683824,5,192.36135497749623,9.182674108845502,38.252982634553675,21.719969682307212,2.385072858733976,-12.585767539655592,-32.1386783648888,-40.927290892103436,-75.03275151779263,-173.406438729894
6I,transmission_proxy,transmission_proxy_samples,2,3499,180,0.003946616924808133,False,valid,261.5348178726159,-110.27121629136249,261.5348178726159,151.26360158125343,1,261.5348178726159,2.0,,,,,,,,
6I,transmission_proxy,transmission_proxy_samples,3,3498,180,0.003946616924808133,False,valid,135.88628006637916,7.9128517716908755,135.88628006637916,-29.305975298009542,2,143.79913183807002,2.830704155510717,-173.10510713607957,,,,,,,
6I,transmission_proxy,transmission_proxy_samples,4,3497,180,0.003946616924808133,False,valid,117.96820554203262,27.409263748221683,117.96820554203262,-68.2304036752972,2,145.3774692902543,3.582790195073883,-50.06808346472564,-163.53978950082586,,,,,,
6I,transmission_proxy,transmission_proxy_samples,5,3496,180,0.003946616924808133,False,valid,95.33820721505893,45.64044291304627,95.33820721505893,-110.49677800011955,2,140.9786501281052,4.317515876468159,-12.969053309785656,-76.6025675499252,-161.90380726851387,,,,,
6I,transmission_proxy,transmission_proxy_samples,6,3495,180,0.003946616924808133,False,valid,115.21648671800297,45.51934509668327,115.21648671800297,-88.52531423234561,3,180.8612466653781,5.458698266978188,20.125414850691858,-31.157008177037394,-74.68802157103664,-163.54153114964967,,,,
6I,transmission_proxy,transmission_proxy_samples,7,3494,180,0.003946616924808133,False,valid,99.94682685572752,49.43929966974239,99.94682685572752,-155.3583641855829,4,168.91857254427535,6.193777244131839,18.660522010764815,0.8719240080406261,-36.47921484760789,-95.0986656291316,-192.69905625311875,,,
6I,transmission_proxy,transmission_proxy_samples,8,3493,180,0.003946616924808133,False,valid,90.7460526928332,45.40176874369455,90.7460526928332,-189.34848674158155,3,164.27186746193772,7.058284399537986,28.124046025409967,-5.143333369721195,-25.51640454325407,-48.89068579548817,-73.00233997336805,-201.06759052168775,,
6I,transmission_proxy,transmission_proxy_samples,9,3492,180,0.003946616924808133,False,valid,85.51425808929017,40.391654494541214,85.51425808929017,-200.9759230692039,4,161.43358835369168,8.047799746878182,30.636847462445797,4.890828307414504,-5.710652778180449,-21.308977014129958,-42.23357164970631,-82.09154454913487,-211.06476543174398,
6I,transmission_proxy,transmission_proxy_samples,10,3491,180,0.003946616924808133,False,valid,76.26590463224402,43.39040130764479,76.26590463224402,-194.733921198821,5,160.11524433331536,8.918569862334582,21.992775583309523,14.013307658036004,4.452855152081003,-9.884504475529567,-33.5250522583974,-47.750001426710554,-75.06852663054207,-188.62108074095673
