observable,embedding_dimension,n,LLE_median,LLE_trimmed_mean,LLE_MAD,KS_proxy_median,KY_median,positive_count_median
cross_section_barn,2,56,8.101671674794835,12.653445824941564,9.136181193994883,8.101671674794835,1.5099037748628246,1.0
cross_section_barn,3,55,5.853194673226594,10.608766350800833,10.83623988376137,5.853194673226594,2.1456214307575623,1.0
cross_section_barn,4,53,4.014028357506871,10.43365638373437,15.497735228659879,4.189629386428833,2.6572790145328136,1.0
cross_section_barn,5,50,6.763805210936328,12.996223039365145,15.10072609704544,8.78116116115071,3.4158484255378045,2.0
cross_section_barn,6,48,6.627040666448657,14.421185856285026,17.748924335806542,10.805304506343408,4.326133591011845,2.0
cross_section_barn,7,31,20.27483640859317,17.453533374630844,15.777292038395462,24.127784245837766,4.367289281016249,2.0
cross_section_barn,8,25,18.96047144669775,17.618671371394555,15.875706283365604,23.894660343750758,5.274487297624867,2.0
cross_section_barn,9,23,17.515803461302507,17.301141896256283,14.871616163657487,24.557258636030237,6.500740419052689,2.0
cross_section_barn,10,18,16.56538852390768,16.737075974763613,19.593540251628898,25.82060571310089,6.257095231746277,3.0
